,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1989-09-30,1006.5,1010.0,,,,25.8,30.3,21.3,78,61,1.6,3.4,157.5,6.6,157.5,4.9,,,,
1989-10-01,1003.9,1007.3,,,,26.9,30.2,24.7,78,65,4.8,7.2,180.0,16.5,180.0,6.5,,,,
1989-10-02,1001.9,1005.3,10.0,5.0,4.5,26.0,29.9,22.4,81,60,4.8,8.6,180.0,16.4,225.0,5.0,,,,
1989-10-03,1003.0,1006.5,29.5,7.0,3.0,23.0,23.7,22.1,92,89,2.9,5.2,180.0,11.9,157.5,,,,,
1989-10-04,1008.6,1012.2,9.5,9.0,9.0,24.3,27.9,22.4,89,69,2.1,5.4,202.5,11.6,225.0,0.8,,,,
1989-10-05,1010.4,1013.9,0.0,0.0,0.0,25.6,29.1,22.7,81,68,3.2,7.6,202.5,12.0,202.5,1.4,,,,
1989-10-06,1012.8,1016.3,0.0,0.0,0.0,23.8,27.0,22.0,88,77,2.2,4.6,90.0,7.3,90.0,3.1,,,,
1989-10-07,1013.0,1016.5,,,,24.1,28.1,21.1,87,75,2.3,4.1,90.0,6.8,90.0,3.6,,,,
1989-10-08,1010.3,1013.8,,,,25.9,31.1,22.8,80,54,2.2,4.7,202.5,8.9,180.0,6.8,,,,
1989-10-09,1007.7,1011.2,1.5,1.0,0.5,25.5,31.1,20.9,75,50,2.2,4.3,135.0,7.6,135.0,10.0,,,,
1989-10-10,1003.7,1007.2,,,,25.2,30.1,21.0,81,62,1.2,3.9,135.0,6.2,112.5,5.1,,,,
1989-10-11,1003.2,1006.7,,,,26.0,31.5,21.6,81,58,1.2,4.2,112.5,7.0,112.5,7.4,,,,
1989-10-12,1008.9,1012.3,,,,25.0,29.3,22.3,83,63,1.8,3.5,90.0,6.6,90.0,0.9,,,,
1989-10-13,1010.5,1014.0,0.0,0.0,0.0,24.9,28.3,21.9,82,71,1.7,4.5,202.5,7.3,180.0,0.6,,,,
1989-10-14,1010.5,1014.0,,,,26.2,31.8,22.2,81,63,1.2,3.3,180.0,5.5,180.0,5.8,,,,
1989-10-15,1013.7,1017.3,0.0,0.0,0.0,23.3,26.7,20.4,77,58,2.5,5.6,67.5,10.7,67.5,3.2,,,,
1989-10-16,1015.2,1018.7,0.0,0.0,0.0,22.8,26.0,20.0,77,65,1.6,3.4,90.0,6.0,90.0,2.0,,,,
1989-10-17,1006.4,1009.9,0.5,0.5,0.5,25.9,31.4,20.9,80,62,2.0,5.0,180.0,9.2,202.5,4.8,,,,
1989-10-18,1004.0,1007.5,3.5,5.5,1.5,23.9,27.4,19.7,87,74,2.6,5.2,180.0,11.3,180.0,0.5,,,,
1989-10-19,1003.4,1006.9,54.0,27.0,9.0,22.2,28.8,17.9,66,38,2.8,6.3,67.5,13.1,45.0,8.2,,,,
1989-10-20,1013.3,1016.9,0.5,0.5,0.5,19.5,22.7,17.1,72,60,2.1,3.4,90.0,6.8,90.0,1.3,,,,
1989-10-21,1011.6,1015.1,16.0,6.5,2.5,20.3,23.1,17.8,92,81,1.6,4.1,337.5,7.1,0.0,0.3,,,,
1989-10-22,1010.4,1014.0,,,,20.3,24.5,18.1,87,73,2.4,5.6,67.5,11.4,67.5,1.0,,,,
1989-10-23,1014.5,1018.1,,,,19.3,23.3,16.1,70,62,3.0,5.4,45.0,10.9,45.0,5.9,,,,
1989-10-24,1008.8,1012.4,0.0,0.0,0.0,20.7,26.0,15.7,71,48,1.9,3.8,157.5,6.2,157.5,8.8,,,,
1989-10-25,1010.7,1014.2,0.0,0.0,0.0,20.6,25.5,15.6,73,49,1.9,4.5,112.5,8.0,112.5,7.7,,,,
1989-10-26,1011.2,1014.8,0.0,0.0,0.0,19.8,23.3,16.6,71,57,1.7,3.3,22.5,5.9,22.5,0.8,,,,
1989-10-27,1004.2,1007.7,0.0,0.0,0.0,22.7,30.6,16.0,77,51,2.4,9.1,202.5,16.2,202.5,6.3,,,,
1989-10-28,1011.7,1015.3,,,,20.4,23.7,18.0,70,52,1.9,4.0,90.0,7.2,90.0,1.5,,,,
1989-10-29,1013.3,1016.9,,,,18.9,22.4,15.9,70,57,2.1,4.1,45.0,7.5,45.0,2.0,,,,
