,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1994-03-31,1013.6,1017.4,1.5,1.5,1.0,6.8,12.0,2.6,71,33,1.8,3.7,90.0,7.0,45.0,5.3,0.0,,,
1994-04-01,1014.7,1018.5,1.0,0.5,0.5,3.9,6.5,2.2,77,55,2.1,4.9,90.0,7.8,90.0,3.3,0.0,,,
1994-04-02,1015.7,1019.5,,,,4.4,8.9,-1.3,57,31,2.2,4.4,135.0,7.3,135.0,6.3,,,,
1994-04-03,1009.8,1013.6,5.0,2.0,1.5,5.1,9.5,-0.3,75,50,2.6,5.1,90.0,8.3,90.0,7.2,,,,
1994-04-04,1014.0,1017.8,0.0,0.0,0.0,3.3,9.6,-3.1,72,36,1.9,4.0,112.5,7.4,112.5,6.3,,,,
1994-04-05,1021.2,1025.0,,,,2.8,10.5,-4.2,61,24,2.0,6.3,90.0,10.6,90.0,10.3,,,,
1994-04-06,1024.8,1028.6,0.5,0.5,0.5,3.5,8.4,-3.9,69,54,2.1,3.7,112.5,7.0,112.5,1.1,,,,
1994-04-07,1016.2,1020.0,13.5,3.0,1.0,6.3,7.3,5.1,95,88,2.0,3.8,315.0,8.1,45.0,,,,,
1994-04-08,1005.6,1009.3,24.0,5.5,2.0,9.2,12.9,6.5,96,79,2.2,5.6,45.0,12.6,45.0,0.9,,,,
1994-04-09,1006.1,1009.9,10.5,3.0,1.0,3.6,7.3,-0.9,91,76,2.7,4.9,67.5,9.9,67.5,,,,,
1994-04-10,1012.5,1016.3,,,,4.0,10.5,-1.9,73,35,1.9,5.0,180.0,9.2,180.0,7.6,,,,
1994-04-11,1010.9,1014.7,0.0,0.0,0.0,5.4,11.5,-1.5,67,32,1.5,3.3,0.0,5.6,180.0,1.8,,,,
1994-04-12,1008.5,1012.3,0.0,0.0,0.0,4.4,8.1,0.5,67,53,2.6,4.8,112.5,9.4,45.0,1.6,,,,
1994-04-13,1011.5,1015.3,0.5,0.5,0.5,3.3,6.8,-1.0,69,43,2.2,3.8,90.0,6.7,90.0,6.8,0.0,,,
1994-04-14,1015.3,1019.1,0.0,0.0,0.0,3.6,9.3,-2.0,69,41,1.7,4.8,45.0,9.8,45.0,5.2,,,,
1994-04-15,1016.3,1020.1,,,,4.7,11.6,-3.8,65,34,2.4,5.5,202.5,11.0,157.5,8.7,,,,
1994-04-16,1009.8,1013.6,,,,7.7,15.7,-0.3,53,20,3.2,7.4,292.5,16.7,292.5,10.9,,,,
1994-04-17,1017.2,1021.0,0.0,0.0,0.0,4.7,8.9,-1.9,52,34,2.6,5.1,90.0,8.4,112.5,6.9,,,,
1994-04-18,1015.8,1019.5,,,,7.2,11.9,3.8,66,42,2.2,4.4,90.0,7.7,90.0,4.5,,,,
1994-04-19,1013.3,1017.0,0.0,0.0,0.0,7.3,11.7,1.9,68,47,2.2,4.7,45.0,11.2,45.0,1.0,,,,
1994-04-20,1018.1,1021.9,0.0,0.0,0.0,5.8,13.1,-1.6,44,18,2.7,7.2,315.0,15.5,270.0,11.3,,,,
1994-04-21,1026.2,1030.0,1.0,1.0,0.5,4.0,8.8,-3.0,59,27,2.2,4.7,90.0,7.9,90.0,3.8,,,,
1994-04-22,1013.6,1017.4,48.0,6.5,1.5,5.7,7.1,3.7,97,92,2.7,5.2,22.5,11.7,22.5,,,,,
1994-04-23,996.7,1000.4,10.5,4.5,1.0,9.7,17.6,3.7,79,44,3.1,6.2,337.5,13.1,337.5,4.5,,,,
1994-04-24,1003.6,1007.3,,,,7.4,14.8,0.4,59,28,3.5,8.1,315.0,15.1,315.0,11.4,,,,
1994-04-25,1015.0,1018.8,0.0,0.0,0.0,6.4,12.4,-2.3,45,21,2.5,5.5,292.5,10.4,67.5,10.6,,,,
1994-04-26,1018.2,1022.0,0.0,0.0,0.0,6.3,13.0,-0.4,55,22,2.2,5.0,292.5,8.5,337.5,11.5,,,,
1994-04-27,1013.9,1017.7,,,,7.5,14.8,-1.5,65,38,2.0,4.3,202.5,9.0,180.0,5.7,,,,
1994-04-28,1011.9,1015.6,,,,9.3,16.9,3.4,52,26,2.2,5.7,270.0,11.0,292.5,4.8,,,,
1994-04-29,1016.7,1020.5,,,,6.8,12.8,-1.7,55,35,2.4,5.8,135.0,8.9,135.0,8.7,,,,
1994-04-30,1013.3,1017.0,,,,11.8,21.7,3.1,58,15,2.7,6.5,270.0,12.4,292.5,11.6,,,,
