,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1993-06-30,1011.5,1015.1,,,,18.1,21.9,14.6,74,56,3.2,6.0,90.0,11.0,67.5,7.9,,,,
1993-07-01,1009.6,1013.2,0.0,0.0,0.0,17.6,19.9,15.1,77,62,2.7,4.9,90.0,8.8,90.0,0.8,,,,
1993-07-02,994.0,997.5,19.0,7.0,3.5,19.9,23.9,17.3,82,48,4.7,8.7,180.0,17.2,180.0,5.0,,,,
1993-07-03,993.3,996.9,16.0,16.0,14.0,18.2,24.2,14.8,81,53,2.4,7.4,202.5,19.9,202.5,6.2,,,,
1993-07-04,999.5,1003.0,2.0,2.0,1.0,18.0,23.3,12.4,82,52,1.4,3.3,67.5,5.7,67.5,1.0,,,,
1993-07-05,1005.0,1008.6,22.0,10.5,4.0,16.4,19.5,14.7,89,69,2.2,4.2,90.0,7.1,67.5,1.0,,,,
1993-07-06,1011.8,1015.4,0.0,0.0,0.0,16.4,18.6,14.4,83,73,2.4,3.7,112.5,6.5,67.5,,,,,
1993-07-07,1012.3,1015.9,,,,19.4,23.5,14.4,78,57,1.9,3.6,180.0,7.2,225.0,1.3,,,,
1993-07-08,1009.9,1013.5,11.0,3.0,1.0,16.1,18.1,11.6,96,86,1.5,3.4,315.0,7.2,315.0,0.4,,,,
1993-07-09,1007.4,1011.0,0.5,0.5,0.5,18.3,25.7,10.9,77,43,2.5,5.6,180.0,11.7,180.0,10.8,,,,
1993-07-10,1005.6,1009.1,6.0,6.0,4.0,18.8,26.0,14.3,79,43,2.3,6.0,90.0,9.9,90.0,10.3,,,,
1993-07-11,1011.3,1014.8,,,,18.7,22.9,14.2,78,59,2.4,4.5,157.5,8.7,90.0,3.4,,,,
1993-07-12,1010.1,1013.7,3.0,2.0,0.5,20.4,25.5,15.6,82,57,4.2,7.8,180.0,15.6,202.5,4.7,,,,
1993-07-13,1003.4,1007.0,5.0,1.0,0.5,21.4,24.5,19.1,93,80,2.5,5.1,202.5,10.9,202.5,,,,,
1993-07-14,1000.2,1003.7,0.0,0.0,0.0,22.1,25.8,19.7,92,81,2.5,4.5,90.0,7.6,90.0,4.5,,,,
1993-07-15,999.8,1003.3,0.5,0.5,0.5,25.1,32.7,19.8,75,41,2.0,5.5,157.5,11.1,135.0,7.8,,,,
1993-07-16,1005.2,1008.7,,,,23.6,28.1,19.5,76,61,2.7,4.8,90.0,8.3,90.0,10.0,,,,
1993-07-17,1009.3,1012.9,0.0,0.0,0.0,20.6,23.9,18.7,80,67,3.3,5.2,90.0,9.0,90.0,3.0,,,,
1993-07-18,1004.9,1008.5,6.0,2.0,1.0,20.8,22.6,19.2,92,84,2.6,5.8,180.0,13.1,180.0,,,,,
1993-07-19,998.2,1001.7,5.0,2.0,0.5,22.6,25.5,20.5,88,71,2.4,5.5,180.0,10.9,157.5,1.0,,,,
1993-07-20,1002.4,1006.0,20.0,18.5,16.5,20.7,25.7,16.9,85,62,2.1,5.5,135.0,13.1,225.0,2.8,,,,
1993-07-21,1003.4,1006.9,,,,21.0,25.3,16.0,82,62,2.0,4.5,90.0,7.7,90.0,6.1,,,,
1993-07-22,997.6,1001.1,20.0,3.5,1.5,19.2,21.3,17.9,96,91,2.0,4.1,45.0,8.4,67.5,,,,,
1993-07-23,1002.6,1006.2,1.0,1.0,0.5,19.9,22.8,18.1,88,77,2.2,4.7,90.0,8.1,112.5,1.8,,,,
1993-07-24,1007.8,1011.3,0.0,0.0,0.0,21.3,24.8,17.6,84,67,2.1,3.8,180.0,7.2,202.5,,,,,
1993-07-25,1004.8,1008.3,7.0,4.0,1.5,21.2,23.3,19.0,94,85,1.9,4.3,202.5,8.2,202.5,,,,,
1993-07-26,1005.6,1009.1,0.0,0.0,0.0,23.1,29.0,19.3,87,55,1.8,4.7,135.0,7.4,90.0,5.8,,,,
1993-07-27,1005.8,1009.3,,,,22.4,27.3,19.3,79,60,2.7,5.7,90.0,9.3,90.0,5.4,,,,
1993-07-28,999.7,1003.2,7.0,3.0,1.0,19.2,22.3,17.0,89,72,1.6,3.8,45.0,7.6,45.0,,,,,
1993-07-29,999.8,1003.3,15.0,4.5,2.0,17.7,19.9,16.1,96,89,2.2,3.8,67.5,8.5,67.5,,,,,
