,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1998-02-28,1019.6,1023.4,,,,2.9,9.0,-4.5,46,24,2.5,5.3,315.0,10.2,292.5,8.6,,,,
1998-03-01,1019.1,1023.0,,,,2.5,9.8,-4.1,63,24,1.6,2.9,315.0,6.2,202.5,9.1,,,,
1998-03-02,1013.6,1017.4,,,,4.2,11.1,-4.0,74,45,1.5,2.8,202.5,4.8,202.5,4.1,,,,
1998-03-03,1010.3,1014.1,,,,4.8,10.2,-2.1,49,19,3.0,7.8,315.0,17.0,270.0,6.9,,,,
1998-03-04,1013.2,1017.1,,,,0.9,8.4,-5.0,54,23,1.5,3.0,180.0,5.7,157.5,9.9,,,,
1998-03-05,1013.5,1017.3,,,,2.1,11.2,-6.3,59,14,2.0,4.0,270.0,9.3,270.0,10.0,,,,
1998-03-06,1014.4,1018.2,0.0,0.0,0.0,3.0,9.1,-4.9,75,47,3.0,5.9,112.5,11.2,45.0,5.0,,,,
1998-03-07,998.4,1002.1,1.0,0.5,0.5,4.3,9.4,2.0,79,41,3.3,7.5,292.5,14.2,270.0,1.6,,,,
1998-03-08,1005.4,1009.2,,,,4.5,10.6,-2.4,42,23,5.2,11.3,270.0,21.7,270.0,9.8,,,,
1998-03-09,1008.7,1012.5,0.0,0.0,0.0,2.0,7.0,-3.8,62,34,3.0,7.2,292.5,16.0,292.5,0.9,,,,
1998-03-10,1019.8,1023.6,,,,3.1,10.2,-5.2,46,24,2.4,4.9,315.0,11.2,337.5,10.0,,,,
1998-03-11,1013.3,1017.1,0.5,0.5,0.5,5.4,12.2,-0.4,76,47,2.5,5.2,202.5,11.1,180.0,1.5,,,,
1998-03-12,1013.7,1017.4,,,,8.5,18.4,-1.3,68,22,2.6,4.6,45.0,10.1,45.0,9.6,,,,
1998-03-13,1004.8,1008.5,,,,9.6,21.2,3.8,69,44,2.7,6.2,90.0,13.0,45.0,6.0,2.0,,,
1998-03-14,1010.7,1014.5,14.0,2.0,0.5,1.5,7.0,0.3,96,71,2.7,5.5,67.5,12.0,90.0,,0.0,3.0,,
1998-03-15,1017.3,1021.2,,,,3.0,8.6,-1.2,79,39,1.7,3.0,315.0,6.1,270.0,7.1,,2.0,,
1998-03-16,1018.1,1022.0,0.0,0.0,0.0,3.3,8.4,-3.5,67,29,2.5,6.7,0.0,14.0,337.5,4.4,,,,
1998-03-17,1030.0,1033.9,,,,1.1,8.8,-6.2,63,28,1.7,3.0,135.0,5.9,135.0,10.0,,,,
1998-03-18,1029.6,1033.5,,,,4.1,13.4,-4.8,80,49,1.8,5.2,202.5,9.7,225.0,9.0,,,,
1998-03-19,1015.2,1019.0,34.0,9.5,2.0,6.3,11.1,0.6,92,58,2.0,5.7,22.5,13.8,45.0,,,,,
1998-03-20,1011.2,1015.0,5.0,6.5,2.0,4.3,8.4,0.6,78,63,4.1,7.0,45.0,16.8,67.5,3.2,,,,
1998-03-21,1024.2,1028.1,,,,2.1,7.2,-1.5,70,43,2.1,3.8,90.0,6.9,67.5,7.9,,,,
1998-03-22,1021.8,1025.6,,,,4.9,12.6,-3.0,75,41,1.6,3.2,225.0,6.6,225.0,10.2,,,,
1998-03-23,1018.4,1022.2,5.5,1.5,0.5,4.7,7.4,3.5,84,69,3.6,5.2,67.5,11.1,45.0,,,,,
1998-03-24,1013.0,1016.8,2.0,1.5,0.5,5.3,7.7,3.2,85,73,3.5,5.5,45.0,12.1,22.5,,,,,
1998-03-25,1010.4,1014.2,0.5,0.5,0.5,7.5,11.7,4.4,77,54,2.7,4.3,22.5,10.3,45.0,1.9,,,,
1998-03-26,1012.4,1016.2,,,,8.3,14.2,2.1,75,48,1.8,3.5,90.0,6.4,67.5,7.5,,,,
1998-03-27,1009.3,1013.1,0.0,0.0,0.0,8.3,12.6,5.0,75,57,3.7,6.5,45.0,15.0,22.5,5.1,0.0,,,
