,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2009-01-31,1002.7,1006.5,,,,3.5,9.4,-3.4,44,23,3.5,7.6,292.5,13.8,270.0,9.3,,,,
2009-02-01,1006.3,1010.1,,,,4.3,11.0,-2.3,50,28,3.2,6.8,315.0,12.4,315.0,9.3,,,,
2009-02-02,1013.8,1017.7,,,,2.2,9.8,-4.4,60,31,2.0,4.8,315.0,7.6,315.0,9.5,,,,
2009-02-03,1015.7,1019.6,,,,3.2,10.2,-3.0,54,27,2.1,4.5,315.0,8.2,292.5,9.4,,,,
2009-02-04,1014.4,1018.3,,,,3.4,10.9,-4.4,64,32,1.5,3.0,45.0,6.0,45.0,8.7,,,,
2009-02-05,1016.4,1020.3,,,,5.5,11.7,0.0,55,25,2.0,4.2,292.5,7.0,292.5,9.4,,,,
2009-02-06,1021.2,1025.1,,,,2.5,8.0,-2.4,64,37,1.3,2.7,135.0,4.1,135.0,3.0,,,,
2009-02-07,1022.9,1026.8,,,,3.2,9.5,-3.3,66,35,,3.3,90.0,6.2,22.5,8.1,,,,
2009-02-08,1011.7,1015.6,14.0,5.0,2.0,3.2,5.4,1.5,84,68,2.9,7.6,337.5,13.5,337.5,0.0,,,,
2009-02-09,997.0,1000.8,,,,3.1,9.7,-1.2,62,27,4.6,9.4,292.5,19.1,270.0,5.1,,,,
2009-02-10,1008.4,1012.3,,,,2.5,8.5,-2.1,45,24,3.3,6.5,270.0,11.7,270.0,9.5,,,,
2009-02-11,1008.0,1011.9,0.0,0.0,0.0,2.1,8.5,-4.1,66,38,2.0,5.6,315.0,9.1,337.5,9.2,,,,
2009-02-12,1010.7,1014.6,,,,1.2,9.0,-5.9,61,26,2.7,6.5,292.5,13.1,292.5,9.0,,,,
2009-02-13,1013.9,1017.8,,,,2.3,9.4,-3.8,65,30,2.2,4.9,157.5,8.3,180.0,9.7,,,,
2009-02-14,1015.2,1019.0,,,,2.2,6.5,-2.5,39,20,4.6,8.7,337.5,15.8,292.5,9.7,,,,
2009-02-15,1019.1,1023.0,,,,1.5,8.6,-5.5,49,25,2.1,5.1,292.5,8.5,315.0,9.6,,,,
2009-02-16,1020.4,1024.3,,,,2.5,11.1,-5.0,64,25,2.1,4.7,337.5,8.4,337.5,9.6,0.0,,,
2009-02-17,1021.0,1024.9,0.0,0.0,0.0,4.0,8.8,-0.9,72,57,1.4,2.9,45.0,5.1,90.0,0.0,0.0,,,
2009-02-18,1006.3,1010.1,2.0,1.0,0.5,7.4,15.0,3.4,63,29,2.9,8.7,337.5,18.6,337.5,7.0,,,,
2009-02-19,1016.7,1020.5,,,,3.8,7.3,-1.7,59,42,1.9,6.9,315.0,12.6,292.5,0.0,,,,
2009-02-20,1018.2,1022.1,2.5,,,4.8,9.2,1.7,70,49,1.6,3.8,90.0,7.1,112.5,0.5,,,,
2009-02-21,1015.4,1019.3,5.0,1.5,0.5,5.2,7.1,3.8,94,91,1.6,2.9,315.0,5.1,315.0,0.0,,,,
2009-02-22,1002.1,1005.8,15.5,4.5,1.0,8.8,13.8,5.7,92,75,2.1,3.9,315.0,7.3,315.0,2.4,,,,
2009-02-23,1006.0,1009.9,1.5,0.5,0.5,3.5,9.3,-0.4,88,66,2.2,4.6,67.5,9.6,45.0,0.0,0.0,,,
2009-02-24,1013.4,1017.3,,,,1.7,8.7,-3.3,70,24,,3.3,270.0,6.2,270.0,9.8,,,,
2009-02-25,1015.4,1019.3,,,,1.5,8.4,-5.0,65,34,,2.8,315.0,4.5,337.5,6.1,,,,
2009-02-26,1020.3,1024.2,,,,4.2,11.2,-2.5,61,28,2.0,4.3,45.0,7.1,45.0,7.5,,,,
2009-02-27,1027.4,1031.4,0.0,0.0,0.0,5.1,8.8,-0.2,67,54,2.4,4.0,45.0,9.2,45.0,3.2,,,,
2009-02-28,1023.8,1027.7,1.0,0.5,0.5,7.4,9.5,4.4,83,67,1.7,3.2,315.0,6.2,337.5,0.0,,,,
2009-03-01,1015.8,1019.6,32.0,5.5,1.5,8.9,10.9,8.0,94,90,2.9,5.7,45.0,11.4,45.0,0.0,,,,
2009-03-02,999.3,1003.1,44.0,12.5,3.5,6.8,9.0,4.4,81,56,5.0,9.3,337.5,19.5,45.0,0.0,,,,
