,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2006-12-31,1011.1,1015.0,,,,6.2,13.3,1.3,82,39,1.5,2.8,315.0,4.4,337.5,7.6,,,,
2007-01-01,1005.8,1009.6,,,,6.8,14.4,0.0,76,37,1.8,3.2,315.0,6.3,247.5,9.0,,,,
2007-01-02,1012.1,1016.0,,,,4.5,11.4,-1.2,72,36,1.4,2.6,315.0,4.5,45.0,8.1,,,,
2007-01-03,1018.0,1021.9,,,,3.3,12.0,-2.9,79,40,1.3,3.0,202.5,5.4,270.0,8.0,,,,
2007-01-04,1022.7,1026.6,,,,3.2,9.2,-2.8,77,42,1.6,3.1,315.0,6.0,315.0,5.8,,,,
2007-01-05,1026.2,1030.1,,,,4.0,11.4,-2.2,80,44,1.5,3.0,292.5,5.9,270.0,7.6,,,,
2007-01-06,1020.0,1023.9,,,,4.3,8.2,0.0,90,72,1.3,2.2,270.0,4.2,315.0,0.3,,,,
2007-01-07,1017.2,1021.1,0.0,0.0,0.0,8.5,13.8,4.4,77,55,2.2,4.1,45.0,9.6,22.5,0.5,,,,
2007-01-08,1015.8,1019.6,5.5,2.0,0.5,5.6,8.3,4.5,90,66,2.6,4.5,45.0,9.7,22.5,,,,,
2007-01-09,1012.7,1016.5,,,,7.2,13.2,3.9,80,48,1.3,2.6,247.5,5.7,270.0,7.0,,,,
2007-01-10,1022.0,1025.9,,,,6.1,11.4,1.1,62,33,1.5,3.3,135.0,6.0,45.0,8.9,,,,
2007-01-11,1022.1,1026.0,2.0,2.0,0.5,4.7,7.5,0.9,89,73,1.6,3.3,315.0,5.7,315.0,,,,,
2007-01-12,1016.2,1020.0,1.0,1.0,1.0,7.6,12.4,1.9,89,62,1.7,3.2,247.5,5.7,292.5,5.1,,,,
2007-01-13,1013.8,1017.6,10.5,3.5,1.0,8.6,12.9,3.2,88,60,1.4,2.8,315.0,4.8,337.5,1.9,,,,
2007-01-14,1013.1,1016.9,6.5,2.0,0.5,8.8,13.2,5.1,91,61,1.7,3.0,112.5,5.6,45.0,3.4,,,,
2007-01-15,1013.2,1017.0,,,,10.1,15.2,5.7,87,58,1.4,3.0,45.0,5.3,45.0,2.0,,,,
2007-01-16,1004.1,1007.9,0.0,0.0,0.0,9.1,12.9,5.0,88,65,1.6,3.8,202.5,6.3,202.5,2.3,,,,
2007-01-17,1019.9,1023.7,,,,5.3,11.3,-0.8,59,27,2.3,6.4,315.0,13.2,315.0,8.7,,,,
2007-01-18,1029.7,1033.6,0.0,0.0,0.0,3.4,7.4,-0.5,72,47,1.4,2.9,315.0,4.8,315.0,,,,,
2007-01-19,1028.1,1031.9,,,,6.2,11.6,-0.3,75,51,2.0,3.0,315.0,6.6,45.0,2.0,,,,
2007-01-20,1020.6,1024.4,0.0,0.0,0.0,7.9,11.0,4.0,80,68,1.9,3.8,45.0,6.8,22.5,0.2,,,,
2007-01-21,1014.1,1017.9,0.0,0.0,0.0,7.2,10.2,3.8,84,61,1.8,3.3,315.0,5.5,45.0,,,,,
2007-01-22,1012.4,1016.3,,,,5.2,13.1,-1.8,78,31,1.9,5.1,202.5,7.7,202.5,9.0,,,,
2007-01-23,1019.4,1023.2,,,,5.9,10.8,-0.5,62,36,2.1,3.6,0.0,7.4,67.5,9.0,,,,
2007-01-24,1026.9,1030.8,0.0,0.0,0.0,5.3,10.2,-0.5,69,43,1.8,3.3,90.0,6.4,45.0,5.7,,,,
2007-01-25,1015.8,1019.6,120.5,16.0,3.5,8.8,16.9,4.2,96,81,3.6,6.9,135.0,17.0,135.0,,,,,
2007-01-26,990.7,994.4,34.0,20.5,6.0,13.6,18.9,9.0,62,35,6.5,12.9,270.0,26.7,270.0,8.9,,,,
2007-01-27,997.7,1001.5,,,,9.7,15.8,2.2,49,24,2.9,7.1,270.0,14.7,292.5,8.3,,,,
2007-01-28,1005.1,1008.9,,,,4.4,7.2,1.5,46,27,5.8,11.6,270.0,23.5,292.5,9.4,,,,
2007-01-29,1018.0,1021.9,,,,4.9,9.7,-0.6,46,27,3.5,6.6,292.5,13.1,292.5,9.4,,,,
2007-01-30,1025.2,1029.1,,,,2.4,8.7,-2.6,63,34,1.6,2.8,292.5,5.2,292.5,9.0,,,,
