,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1995-05-31,1015.3,1019.0,6.5,3.0,1.0,15.0,17.0,14.0,91,80,2.1,3.5,90.0,7.0,67.5,,,,,
1995-06-01,1008.1,1011.7,1.0,1.0,0.5,18.0,24.6,13.6,90,70,2.3,6.4,202.5,12.8,202.5,3.7,,,,
1995-06-02,1004.4,1008.0,0.0,0.0,0.0,17.0,19.0,14.4,89,76,2.4,4.9,45.0,8.7,67.5,,,,,
1995-06-03,1007.9,1011.5,6.0,3.5,0.5,15.5,19.0,12.4,78,48,2.9,6.1,90.0,11.0,90.0,1.8,,,,
1995-06-04,1007.6,1011.2,29.0,5.5,1.5,12.7,15.1,10.7,88,70,2.1,4.6,112.5,7.2,112.5,1.4,,,,
1995-06-05,1011.2,1014.8,0.0,0.0,0.0,15.6,21.3,9.9,81,59,1.9,4.4,90.0,7.4,112.5,5.3,,,,
1995-06-06,1013.0,1016.6,0.0,0.0,0.0,15.5,19.6,11.0,71,46,3.1,5.9,90.0,10.5,112.5,9.1,,,,
1995-06-07,1011.1,1014.7,0.0,0.0,0.0,15.2,18.4,12.4,80,71,2.4,4.1,90.0,8.1,90.0,1.2,,,,
1995-06-08,1011.9,1015.5,,,,17.9,24.6,11.5,79,45,1.8,4.4,180.0,7.7,157.5,6.7,,,,
1995-06-09,1014.7,1018.3,,,,18.3,22.7,14.1,88,67,2.6,4.7,90.0,7.7,90.0,5.0,,,,
1995-06-10,1017.0,1020.6,3.0,1.5,1.0,17.3,19.7,16.2,82,59,3.5,7.0,157.5,12.7,157.5,,,,,
1995-06-11,1016.8,1020.4,26.5,8.0,2.5,17.0,20.7,14.6,82,54,3.6,7.1,90.0,13.1,90.0,0.2,,,,
1995-06-12,1007.1,1010.7,24.5,7.0,4.5,16.9,20.6,13.2,92,81,3.0,5.8,90.0,13.2,45.0,0.5,,,,
1995-06-13,1003.9,1007.5,0.0,0.0,0.0,16.4,21.2,11.1,85,63,1.5,3.7,202.5,7.2,202.5,0.2,,,,
1995-06-14,1000.7,1004.3,63.0,7.5,2.0,16.4,17.5,15.5,98,93,1.7,4.4,45.0,8.3,45.0,,,,,
1995-06-15,996.8,1000.4,15.0,3.5,2.5,17.6,21.1,15.8,94,76,2.0,3.7,90.0,6.7,90.0,0.4,,,,
1995-06-16,1003.9,1007.5,0.5,0.5,0.5,14.1,18.3,10.3,86,71,2.7,4.9,67.5,10.9,67.5,1.4,,,,
1995-06-17,1016.2,1019.9,,,,16.4,24.3,8.8,73,41,2.0,4.8,157.5,8.4,157.5,13.3,,,,
1995-06-18,1018.2,1021.8,,,,17.6,26.2,9.2,72,26,1.9,4.5,135.0,7.9,157.5,13.1,,,,
1995-06-19,1011.8,1015.4,,,,18.8,26.0,11.4,71,34,2.6,4.9,180.0,10.1,157.5,9.7,,,,
1995-06-20,1001.8,1005.3,0.0,0.0,0.0,18.6,21.9,14.7,76,56,3.0,5.8,180.0,12.3,180.0,,,,,
1995-06-21,993.0,996.5,0.0,0.0,0.0,19.1,23.9,15.4,80,48,3.1,5.7,315.0,12.3,202.5,1.8,,,,
1995-06-22,1004.5,1008.1,0.0,0.0,0.0,16.5,22.6,8.3,61,39,2.8,6.1,135.0,11.5,135.0,11.9,,,,
1995-06-23,1010.4,1014.0,,,,18.3,25.4,8.4,58,21,3.2,7.6,202.5,15.0,202.5,12.4,,,,
1995-06-24,1008.8,1012.4,0.0,0.0,0.0,21.0,25.7,17.7,63,43,4.9,8.3,180.0,16.9,202.5,4.9,,,,
1995-06-25,1003.0,1006.5,1.0,0.5,0.5,20.7,26.3,16.5,76,51,3.2,5.4,202.5,11.2,202.5,5.3,,,,
1995-06-26,1009.5,1013.0,,,,18.7,22.5,15.4,59,43,3.0,5.6,90.0,9.2,90.0,9.3,,,,
1995-06-27,1016.7,1020.3,0.0,0.0,0.0,17.8,21.7,11.9,69,52,2.3,4.5,90.0,8.5,90.0,4.3,,,,
1995-06-28,1009.1,1012.7,12.0,2.5,1.0,16.7,17.7,15.9,94,83,1.8,3.2,90.0,6.1,90.0,,,,,
1995-06-29,1005.0,1008.5,0.5,0.5,0.5,19.4,24.3,16.0,85,61,1.8,4.2,90.0,7.0,90.0,3.7,,,,
1995-06-30,1006.0,1009.5,0.0,0.0,0.0,19.4,23.3,15.8,78,54,2.8,5.0,90.0,9.8,67.5,7.7,,,,
