,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1995-06-30,1009.5,1013.1,0.0,0.0,0.0,18.3,25.6,11.9,70,39,2.0,6.0,67.5,13.2,45.0,9.5,,,,
1995-07-01,1013.0,1016.6,,,,18.6,23.5,11.5,75,55,2.1,4.5,157.5,8.5,135.0,6.9,,,,
1995-07-02,1011.5,1015.0,6.0,4.0,1.5,20.0,24.0,16.2,81,54,2.4,4.8,180.0,8.9,180.0,0.1,,,,
1995-07-03,998.9,1002.4,26.0,19.5,4.5,19.2,22.2,16.4,95,85,2.2,6.7,67.5,11.7,67.5,,,,,
1995-07-04,999.7,1003.3,0.0,0.0,0.0,19.5,22.7,17.7,84,71,2.5,4.8,90.0,10.1,67.5,0.7,,,,
1995-07-05,1005.8,1009.4,9.0,5.0,1.5,17.3,21.2,14.2,83,67,2.6,5.5,90.0,10.4,67.5,3.5,,,,
1995-07-06,1014.5,1018.2,0.0,0.0,0.0,16.5,20.2,13.6,81,66,2.7,4.8,90.0,9.0,90.0,7.6,,,,
1995-07-07,1016.2,1019.8,4.5,2.5,1.0,16.7,20.7,11.7,80,62,2.1,3.7,45.0,6.6,67.5,1.2,,,,
1995-07-08,1007.5,1011.1,34.5,10.0,2.5,17.3,19.7,15.2,93,79,3.3,5.0,67.5,10.1,45.0,,,,,
1995-07-09,1004.2,1007.8,2.0,1.0,0.5,18.0,22.2,15.0,79,58,2.6,4.0,90.0,8.5,45.0,4.9,,,,
1995-07-10,1011.8,1015.4,0.0,0.0,0.0,16.6,20.3,14.4,82,68,3.4,6.8,67.5,13.8,67.5,4.5,,,,
1995-07-11,1016.6,1020.2,,,,16.3,18.9,13.8,75,62,2.2,3.7,67.5,6.5,90.0,0.3,,,,
1995-07-12,1010.6,1014.3,13.5,3.0,1.0,16.2,17.7,14.4,92,81,2.9,5.4,67.5,11.3,67.5,,,,,
1995-07-13,1005.5,1009.1,21.0,3.5,1.5,17.9,19.3,15.9,98,96,4.3,6.5,45.0,14.6,67.5,,,,,
1995-07-14,1002.5,1006.0,4.0,3.0,1.5,20.4,26.4,17.6,89,56,2.0,4.3,90.0,7.8,45.0,2.9,,,,
1995-07-15,999.5,1003.1,2.5,1.0,0.5,18.1,20.5,16.8,94,76,1.8,4.5,67.5,7.6,67.5,,,,,
1995-07-16,1002.6,1006.1,,,,21.0,26.8,16.8,78,50,1.8,4.3,90.0,8.5,90.0,5.6,,,,
1995-07-17,1004.5,1008.0,0.0,0.0,0.0,21.6,25.3,16.0,79,63,2.2,4.9,90.0,8.3,135.0,3.8,,,,
1995-07-18,998.9,1002.4,7.5,2.0,2.0,19.8,22.0,18.4,94,84,1.8,3.6,90.0,6.3,67.5,,,,,
1995-07-19,998.9,1002.4,3.0,3.0,1.0,20.3,24.6,17.7,89,73,1.8,4.5,67.5,9.2,67.5,2.9,,,,
1995-07-20,1002.7,1006.3,1.5,1.5,0.5,18.7,23.4,16.4,88,68,2.9,5.3,67.5,10.5,67.5,2.1,,,,
1995-07-21,1004.1,1007.7,0.0,0.5,0.0,16.4,18.4,14.6,87,76,3.8,5.6,45.0,11.0,45.0,,,,,
1995-07-22,1003.5,1007.1,20.0,4.0,1.0,15.2,16.2,13.8,96,91,2.2,3.9,45.0,7.7,67.5,,,,,
1995-07-23,1001.0,1004.5,0.5,0.5,0.5,19.0,23.1,16.0,92,77,1.5,3.5,112.5,6.5,90.0,0.6,,,,
1995-07-24,1000.0,1003.5,13.5,6.5,2.5,19.3,22.1,17.7,93,84,2.5,3.8,45.0,7.6,67.5,0.1,,,,
1995-07-25,994.6,998.1,11.0,6.5,2.5,19.9,22.3,18.2,95,84,1.8,4.2,67.5,8.7,45.0,,,,,
1995-07-26,999.7,1003.2,,,,21.2,25.4,18.4,90,74,1.9,4.7,67.5,9.3,67.5,1.2,,,,
1995-07-27,1003.1,1006.6,0.0,0.0,0.0,20.8,24.3,19.2,89,72,2.6,3.7,90.0,7.1,90.0,2.6,,,,
1995-07-28,1007.4,1010.9,0.0,0.0,0.0,20.5,22.7,18.9,91,82,2.3,3.4,90.0,6.3,67.5,,,,,
1995-07-29,1008.2,1011.8,,,,22.8,28.6,19.2,85,60,2.0,5.2,90.0,8.5,135.0,5.5,,,,
