,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1996-03-31,999.0,1002.7,15.0,5.0,1.5,7.0,11.2,3.1,83,42,2.3,7.0,292.5,14.8,292.5,2.2,,,,
1996-04-01,1003.3,1007.0,,,,5.6,11.2,-0.3,41,22,5.0,8.8,292.5,18.4,292.5,9.7,,,,
1996-04-02,1010.9,1014.7,,,,4.0,9.1,-1.0,39,20,4.0,8.9,292.5,15.9,270.0,11.0,,,,
1996-04-03,1008.1,1011.9,0.0,0.0,0.0,3.6,11.3,-4.1,56,27,2.1,7.7,337.5,14.0,337.5,10.2,,,,
1996-04-04,1010.1,1013.9,,,,2.6,8.2,-3.6,46,22,3.6,7.8,292.5,14.0,292.5,9.5,,,,
1996-04-05,1016.3,1020.1,,,,1.9,8.6,-6.5,54,29,1.7,3.6,315.0,6.8,315.0,10.7,,,,
1996-04-06,1015.4,1019.2,6.0,2.0,0.5,4.6,9.6,-2.5,64,31,1.8,3.3,135.0,5.2,45.0,3.7,,,,
1996-04-07,1001.9,1005.6,4.0,2.0,1.0,4.6,6.9,2.1,93,74,1.9,3.8,45.0,8.2,45.0,,,,,
1996-04-08,1000.6,1004.4,,,,4.5,11.6,-1.0,77,35,1.9,4.5,45.0,9.2,337.5,8.1,,,,
1996-04-09,1006.8,1010.6,,,,3.8,10.4,-3.6,59,26,1.8,4.8,90.0,8.8,90.0,9.4,,,,
1996-04-10,1004.7,1008.5,0.0,0.0,0.0,5.8,10.5,1.0,71,46,2.0,3.6,67.5,6.3,90.0,2.9,,,,
1996-04-11,1011.3,1015.1,,,,3.8,8.4,-0.5,45,24,3.5,7.2,270.0,14.3,292.5,9.7,,,,
1996-04-12,1018.8,1022.6,0.0,0.0,0.0,4.0,9.8,-3.0,63,41,2.0,3.9,90.0,7.3,90.0,3.2,,,,
1996-04-13,1014.7,1018.5,,,,6.9,15.2,-2.1,71,24,1.8,5.6,135.0,10.5,157.5,9.4,,,,
1996-04-14,1002.0,1005.7,27.0,6.5,1.5,7.1,8.6,4.9,93,80,2.4,6.2,315.0,11.3,337.5,,,,,
1996-04-15,1008.6,1012.3,0.0,0.5,0.5,10.2,16.5,5.3,51,18,3.0,5.4,292.5,9.5,292.5,9.1,,,,
1996-04-16,997.4,1001.0,6.0,2.5,1.0,10.0,12.5,6.8,91,53,2.2,4.1,270.0,7.1,157.5,,,,,
1996-04-17,998.3,1002.0,0.0,0.0,0.0,9.1,15.5,4.2,62,33,1.9,5.7,270.0,10.3,270.0,1.2,0.0,,,
1996-04-18,1011.2,1015.0,0.0,0.0,0.0,6.2,11.2,2.5,46,24,2.2,5.4,202.5,9.9,202.5,7.6,,,,
1996-04-19,1022.1,1025.9,,,,5.8,9.3,1.4,57,42,2.5,5.1,112.5,9.2,112.5,5.4,,,,
1996-04-20,1021.6,1025.4,,,,8.6,15.0,0.0,73,50,2.3,5.3,112.5,9.0,90.0,8.3,,,,
1996-04-21,1005.3,1009.0,12.0,3.0,1.0,9.9,14.0,7.6,89,43,2.1,6.2,292.5,12.7,292.5,2.3,,,,
1996-04-22,1016.3,1020.0,,,,8.3,14.2,3.5,44,21,3.8,9.7,315.0,17.9,315.0,6.9,,,,
1996-04-23,1023.0,1026.8,1.0,1.0,0.5,5.9,9.7,1.0,59,43,2.6,4.8,90.0,9.4,90.0,7.0,,,,
1996-04-24,1009.6,1013.3,6.5,2.0,0.5,7.0,11.0,3.8,97,89,1.5,3.0,315.0,5.2,315.0,0.2,,,,
1996-04-25,1017.1,1020.9,,,,8.5,15.7,2.5,75,38,1.7,4.4,112.5,7.8,135.0,6.3,,,,
1996-04-26,1021.2,1025.0,0.0,0.0,0.0,8.6,11.8,2.5,69,60,2.3,4.9,90.0,8.9,90.0,,,,,
1996-04-27,1018.2,1022.0,,,,9.3,15.4,3.8,61,32,2.9,6.4,90.0,12.3,112.5,9.9,,,,
1996-04-28,1021.7,1025.5,,,,8.4,13.4,4.4,48,30,2.4,5.0,90.0,8.5,90.0,10.3,,,,
1996-04-29,1007.6,1011.3,17.5,11.5,5.0,11.5,16.8,7.7,93,71,2.3,7.8,202.5,15.2,202.5,,,,,
1996-04-30,996.9,1000.5,,,,15.6,24.2,9.6,73,35,2.7,6.1,90.0,12.0,90.0,8.2,,,,
