,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2009-03-31,1017.3,1021.1,0.0,0.0,0.0,6.5,9.7,4.7,62,50,2.3,3.7,45.0,6.8,45.0,0.2,,,,
2009-04-01,1017.3,1021.1,,,,4.2,10.8,-2.4,53,20,2.7,8.8,292.5,,270.0,10.7,,,,
2009-04-02,1020.5,1024.4,4.5,1.5,0.5,1.9,5.5,-0.6,63,44,2.2,4.5,90.0,8.1,67.5,0.5,2.0,0.0,,
2009-04-03,1012.4,1016.3,2.0,1.5,0.5,4.2,8.2,0.1,90,80,1.6,3.2,315.0,,315.0,0.0,,2.0,,
2009-04-04,1020.3,1024.2,,,,5.3,11.2,-1.7,67,39,,5.1,90.0,8.5,90.0,8.3,,,,
2009-04-05,1007.4,1011.2,45.0,8.5,2.0,7.4,12.1,4.8,90,67,2.3,5.2,337.5,9.2,337.5,0.0,,,,
2009-04-06,1009.2,1013.0,0.0,0.0,0.0,9.8,14.8,6.1,59,24,3.1,10.0,315.0,17.0,337.5,8.4,,,,
2009-04-07,1017.4,1021.2,0.0,0.0,0.0,7.6,8.8,5.6,66,48,1.9,4.4,67.5,7.8,67.5,0.0,,,,
2009-04-08,1015.7,1019.5,0.5,0.5,0.5,8.7,12.3,5.1,75,62,1.3,2.8,337.5,5.0,0.0,0.3,,,,
2009-04-09,1005.3,1009.1,6.5,3.0,1.0,10.7,18.4,6.0,61,22,2.8,6.9,315.0,13.3,270.0,6.7,,,,
2009-04-10,1012.8,1016.7,,,,6.2,11.9,1.3,33,20,5.2,10.5,292.5,19.1,292.5,9.0,,,,
2009-04-11,1022.7,1026.6,,,,5.2,12.2,-0.5,46,18,2.7,4.8,90.0,9.1,0.0,10.9,,,,
2009-04-12,1018.6,1022.4,0.5,0.5,0.5,8.5,13.6,0.8,64,39,3.5,8.2,202.5,16.1,180.0,3.2,,,,
2009-04-13,998.4,1002.1,20.5,6.0,2.0,10.1,15.6,3.7,74,42,4.7,12.2,202.5,23.9,180.0,0.2,,,,
2009-04-14,1009.5,1013.3,,,,8.1,14.5,3.1,48,24,3.5,6.9,292.5,12.8,315.0,11.2,,,,
2009-04-15,1009.6,1013.4,,,,8.4,15.4,1.8,68,40,1.7,3.4,157.5,6.1,180.0,8.9,,,,
2009-04-16,1010.1,1013.9,0.0,0.0,0.0,10.2,18.4,2.3,58,18,3.1,9.3,337.5,15.2,315.0,9.1,,,,
2009-04-17,1015.3,1019.0,,,,12.1,20.2,3.6,60,27,2.8,6.1,202.5,11.8,180.0,10.0,,,,
2009-04-18,1010.7,1014.4,,,,14.3,22.4,4.9,73,38,2.5,6.0,180.0,,180.0,9.5,,,,
2009-04-19,1005.4,1009.2,4.0,3.5,1.5,12.9,17.0,2.4,72,37,3.1,6.9,225.0,13.4,337.5,3.8,,,,
2009-04-20,1014.6,1018.4,,,,7.8,13.9,0.0,59,38,2.9,5.8,157.5,10.4,135.0,10.7,,,,
2009-04-21,1001.5,1005.1,2.5,1.5,0.5,13.0,18.2,6.7,81,59,4.0,9.3,202.5,18.3,225.0,0.1,,,,
2009-04-22,1001.2,1004.9,1.5,2.0,1.0,12.1,16.7,7.0,41,15,4.2,9.8,315.0,20.1,270.0,6.7,,,,
2009-04-23,1011.2,1015.0,0.0,0.0,0.0,6.7,9.3,4.0,62,33,2.5,4.8,112.5,8.4,112.5,0.3,,,,
2009-04-24,1006.3,1010.2,8.5,4.5,2.0,5.4,9.7,2.5,86,58,2.4,6.4,67.5,,67.5,1.7,,,,
2009-04-25,1008.4,1012.2,,,,5.5,13.3,-0.8,57,20,2.3,6.7,292.5,13.4,270.0,8.0,,,,
2009-04-26,1010.6,1014.5,0.0,0.0,0.0,5.3,13.1,-2.0,61,30,2.4,5.2,45.0,12.3,45.0,8.6,,,,
2009-04-27,1013.0,1016.8,,,,5.0,11.9,-0.5,61,19,1.7,4.9,67.5,9.6,45.0,4.3,,,,
2009-04-28,1016.7,1020.5,,,,5.7,12.3,-2.3,50,22,2.8,5.7,112.5,10.8,22.5,10.5,,,,
2009-04-29,1021.1,1024.9,,,,7.2,13.5,0.9,47,25,2.3,5.7,90.0,8.9,90.0,10.9,,,,
2009-04-30,1018.1,1022.0,0.0,0.0,0.0,8.8,12.5,4.6,61,44,2.4,4.8,90.0,8.3,90.0,3.8,,,,
