,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2012-12-31,1013.7,1017.1,3.0,2.5,0.5,3.0,7.9,-1.7,89,70,2.1,5.7,337.5,9.9,0.0,1.9,,,,
2013-01-01,1020.7,1024.2,1.5,0.5,0.5,2.7,7.4,-3.9,72,37,2.0,4.6,337.5,7.3,0.0,6.0,,,,
2013-01-02,1015.8,1019.2,3.0,2.0,0.5,5.5,9.1,1.2,91,80,2.0,3.4,315.0,6.6,315.0,0.0,,,,
2013-01-03,1001.7,1005.0,2.5,2.5,1.0,7.3,11.4,4.9,88,43,2.1,5.5,292.5,12.2,315.0,0.8,,,,
2013-01-04,1010.1,1013.5,0.0,0.0,0.0,6.8,12.7,0.3,60,30,1.9,3.6,315.0,6.5,292.5,8.1,,,,
2013-01-05,1006.1,1009.4,,0.0,,8.9,16.1,2.5,55,24,3.4,6.5,315.0,15.0,337.5,8.3,,,,
2013-01-06,1012.7,1016.1,,,,4.4,12.7,-1.9,61,25,1.8,3.3,45.0,5.8,225.0,7.6,,,,
2013-01-07,1002.3,1005.7,,,,5.1,13.8,-1.6,58,27,3.0,8.0,292.5,15.6,315.0,9.1,,,,
2013-01-08,1000.4,1003.8,,,,2.8,10.1,-4.6,53,24,2.8,7.2,292.5,14.1,292.5,9.0,,,,
2013-01-09,1003.7,1007.1,,,,2.4,8.6,-4.7,51,26,3.4,7.3,292.5,14.3,270.0,9.5,,,,
2013-01-10,1009.3,1012.7,,,,3.1,11.4,-3.1,51,20,2.2,5.4,270.0,9.9,292.5,9.3,,,,
2013-01-11,1016.1,1019.5,,,,2.0,10.4,-5.0,61,25,1.8,4.2,292.5,7.3,315.0,9.2,,,,
2013-01-12,1024.3,1027.8,,,,2.0,10.5,-5.3,65,35,1.7,4.4,315.0,7.3,337.5,9.4,,,,
2013-01-13,1024.7,1028.2,,,,1.5,9.5,-5.2,72,40,1.3,2.5,270.0,4.7,270.0,8.6,,,,
2013-01-14,1011.6,1015.0,2.0,1.0,0.5,5.2,7.8,1.5,90,72,1.1,2.5,315.0,4.2,337.5,0.5,,,,
2013-01-15,1009.6,1012.9,0.0,0.0,0.0,8.6,18.1,0.9,66,27,2.4,6.5,270.0,12.9,292.5,9.2,,,,
2013-01-16,1013.4,1016.8,0.0,0.0,0.0,4.7,8.7,-1.0,87,70,1.9,3.5,337.5,6.1,315.0,0.0,,,,
2013-01-17,1004.4,1007.7,0.5,0.5,0.5,8.0,14.3,4.2,78,48,2.1,4.5,315.0,7.8,67.5,2.9,,,,
2013-01-18,1012.5,1015.9,0.0,0.0,0.0,3.6,8.0,-1.6,49,24,3.5,8.1,315.0,16.3,292.5,9.0,,,,
2013-01-19,1018.8,1022.3,,,,2.7,9.9,-3.3,48,22,2.6,7.1,292.5,11.9,292.5,9.4,,,,
2013-01-20,1020.7,1024.2,,,,3.0,8.9,-4.6,65,35,1.6,3.3,337.5,6.2,337.5,4.9,,,,
2013-01-21,1006.6,1009.9,16.5,6.0,1.5,3.5,7.1,0.7,91,63,1.7,3.6,0.0,6.7,337.5,0.0,,,,
2013-01-22,1008.3,1011.7,,,,3.3,7.7,-1.0,73,43,1.8,3.5,112.5,5.7,90.0,1.3,,,,
2013-01-23,1013.0,1016.5,,,,1.4,7.5,-4.4,56,29,2.3,6.2,337.5,11.7,337.5,8.7,,,,
2013-01-24,1012.8,1016.3,,,,1.3,7.8,-5.5,61,39,1.8,4.1,292.5,7.4,292.5,9.1,,,,
2013-01-25,1015.4,1018.8,,,,2.3,6.2,-4.8,39,23,4.6,10.2,337.5,17.9,315.0,9.3,,,,
2013-01-26,1022.4,1025.9,,,,-0.9,6.4,-7.3,55,30,1.5,3.2,337.5,5.5,315.0,9.3,,,,
2013-01-27,1021.7,1025.2,3.5,1.5,0.5,0.6,4.8,-5.7,79,50,1.4,2.7,315.0,5.5,315.0,1.2,,,,
2013-01-28,1018.3,1021.7,1.5,1.0,0.5,6.2,10.8,2.4,81,58,2.4,5.0,22.5,9.7,0.0,5.2,,,,
2013-01-29,1003.4,1006.8,36.5,14.0,3.5,6.4,7.6,5.0,96,80,1.8,4.8,270.0,8.2,270.0,0.0,,,,
2013-01-30,1000.6,1003.9,0.0,0.0,0.0,6.3,9.9,1.7,71,39,1.9,5.4,270.0,11.9,270.0,0.5,,,,
