,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1994-01-31,1012.5,1016.3,,,,2.9,8.9,-3.0,55,30,2.9,6.8,292.5,14.0,292.5,9.4,,,,
1994-02-01,1016.7,1020.6,0.0,0.0,0.0,2.2,9.2,-3.0,76,51,1.4,2.7,292.5,4.6,112.5,4.7,,,,
1994-02-02,1010.0,1013.8,,,,1.5,8.1,-3.3,82,51,1.4,2.6,315.0,3.8,270.0,1.4,,,,
1994-02-03,1007.7,1011.4,,,,4.4,13.4,-3.0,66,28,2.2,5.8,315.0,12.0,292.5,9.1,,,,
1994-02-04,1013.6,1017.4,,,,3.8,9.6,-1.8,51,33,2.6,5.2,0.0,9.4,337.5,9.1,,,,
1994-02-05,1011.7,1015.5,0.0,0.0,0.0,2.9,8.5,-1.6,75,52,1.5,2.9,180.0,5.2,45.0,3.5,,,,
1994-02-06,1010.4,1014.2,,,,1.4,10.1,-4.8,60,24,3.6,10.5,315.0,23.5,315.0,9.2,,,,
1994-02-07,1016.3,1020.2,0.0,0.0,0.0,1.6,4.2,-3.1,58,42,1.5,2.8,315.0,4.3,315.0,,,,,
1994-02-08,1014.3,1018.1,,,,3.0,11.0,-3.1,69,39,1.8,2.9,315.0,4.9,315.0,9.1,,,,
1994-02-09,1016.3,1020.1,0.0,0.0,0.0,4.9,11.1,-2.9,73,56,2.5,5.3,67.5,10.4,67.5,1.1,,,,
1994-02-10,1014.8,1018.6,5.5,1.5,0.5,5.2,7.3,3.3,91,56,2.0,3.4,22.5,6.3,22.5,,,,,
1994-02-11,1013.4,1017.2,0.0,0.0,0.0,5.9,11.1,-0.3,74,47,2.1,3.4,67.5,6.7,67.5,8.5,,,,
1994-02-12,1012.1,1015.9,3.0,1.0,0.5,5.3,7.7,2.0,79,68,3.0,4.5,67.5,9.6,45.0,,,,,
1994-02-13,1007.2,1011.0,11.0,2.0,0.5,3.5,6.5,0.0,85,56,2.7,4.2,315.0,8.7,0.0,,,,,
1994-02-14,1015.7,1019.6,,,,1.7,8.3,-3.5,58,31,2.4,6.0,292.5,10.6,270.0,9.6,,,,
1994-02-15,1021.2,1025.1,,,,1.9,8.8,-4.0,71,40,1.4,3.1,315.0,5.1,180.0,6.6,,,,
1994-02-16,1008.7,1012.4,0.5,0.5,0.5,6.6,16.3,-3.0,77,56,3.3,9.3,202.5,19.7,202.5,2.7,,,,
1994-02-17,1004.7,1008.4,8.5,2.0,0.5,5.5,8.9,0.3,78,60,2.6,4.1,45.0,8.4,67.5,,3.0,0.0,,
1994-02-18,1009.3,1013.1,4.5,2.0,0.5,1.0,6.8,-4.2,77,36,-999.0,6.7,315.0,14.0,315.0,8.0,,3.0,,
1994-02-19,1010.9,1014.8,,,,0.7,7.4,-5.5,58,28,1.9,4.9,270.0,9.0,270.0,8.6,,,,
1994-02-20,1004.6,1008.4,4.0,3.0,1.0,0.7,4.3,-3.2,83,73,-999.0,-999.0,,-999.0,,1.4,3.0,0.0,,
1994-02-21,1006.9,1010.8,0.0,0.0,0.0,-0.1,6.5,-5.9,80,44,-999.0,-999.0,,-999.0,,7.9,0.0,3.0,,
1994-02-22,1005.7,1009.5,0.0,0.0,0.0,0.8,8.5,-4.5,72,32,2.2,6.1,337.5,11.7,337.5,8.1,,,,
1994-02-23,1013.8,1017.6,,,,0.7,6.5,-4.1,53,28,3.6,8.4,270.0,16.9,292.5,9.8,,,,
1994-02-24,1015.0,1018.8,,,,1.3,10.6,-6.0,63,33,1.8,3.1,292.5,6.0,247.5,9.3,,,,
1994-02-25,1012.8,1016.6,,,,2.6,12.0,-4.1,72,39,1.5,3.0,292.5,4.8,292.5,9.0,,,,
1994-02-26,1011.2,1015.0,,,,3.3,12.9,-3.2,62,29,2.1,7.5,292.5,15.0,337.5,9.5,,,,
1994-02-27,1014.1,1017.9,3.5,2.0,1.0,1.1,4.1,-2.6,71,45,2.5,4.0,337.5,8.1,45.0,,10.0,0.0,,
1994-02-28,1004.9,1008.8,5.0,2.5,1.0,-0.1,3.0,-2.9,91,60,2.6,7.0,337.5,13.8,337.5,2.5,0.0,10.0,,
1994-03-01,1016.2,1020.1,,,,-1.2,4.0,-6.5,57,33,2.6,6.6,315.0,12.9,292.5,9.9,,4.0,,
1994-03-02,1023.9,1027.8,,,,-1.4,5.0,-8.7,63,34,1.4,2.7,202.5,5.0,225.0,9.3,,2.0,,
