,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2001-09-30,1004.8,1008.3,,,,23.1,27.7,19.3,68,44,2.4,4.5,112.5,8.9,112.5,8.3,,,,
2001-10-01,1009.5,1013.1,,,,22.6,27.9,17.3,70,44,2.0,3.8,112.5,7.0,90.0,6.0,,,,
2001-10-02,1011.6,1015.2,2.0,1.0,0.5,21.7,25.3,18.9,80,67,2.0,3.7,90.0,7.7,67.5,,,,,
2001-10-03,1008.7,1012.3,9.0,3.0,2.5,20.3,23.0,17.9,87,78,2.5,4.5,22.5,10.5,45.0,0.2,,,,
2001-10-04,1011.2,1014.8,,,,20.9,25.5,15.7,72,48,2.8,4.2,90.0,9.2,67.5,8.2,,,,
2001-10-05,1010.7,1014.3,,,,21.1,24.1,19.3,72,59,2.3,3.8,45.0,7.2,67.5,2.4,,,,
2001-10-06,1009.2,1012.8,,0.0,,22.0,26.6,18.3,75,57,1.7,3.6,315.0,6.2,337.5,0.2,,,,
2001-10-07,1010.4,1013.9,1.0,0.5,0.5,23.9,29.1,18.4,81,59,2.0,3.5,67.5,7.3,90.0,0.8,,,,
2001-10-08,1009.1,1012.6,2.5,0.5,0.5,25.8,28.4,24.8,84,73,3.7,5.8,90.0,12.5,90.0,0.4,,,,
2001-10-09,1001.0,1004.5,27.0,13.5,6.0,25.9,26.9,24.8,85,79,4.9,7.2,135.0,15.6,157.5,,,,,
2001-10-10,990.7,994.1,82.0,19.5,5.5,25.0,26.3,24.2,86,78,5.3,13.3,135.0,28.9,135.0,,,,,
2001-10-11,1001.9,1005.4,,,,25.6,30.8,21.2,70,49,2.3,4.4,90.0,7.9,112.5,7.2,,,,
2001-10-12,1009.7,1013.2,5.5,3.5,2.5,22.4,24.7,21.0,86,73,2.1,3.6,22.5,6.6,45.0,0.3,,,,
2001-10-13,1012.2,1015.7,0.0,0.0,0.0,23.0,25.6,21.4,87,77,1.9,3.2,90.0,6.4,67.5,,,,,
2001-10-14,1008.9,1012.4,6.0,4.0,2.0,24.4,28.8,22.1,86,68,2.0,3.7,157.5,6.7,180.0,1.3,,,,
2001-10-15,1003.2,1006.7,0.0,0.0,0.0,24.2,27.7,20.7,83,71,2.5,4.6,67.5,10.1,45.0,2.5,,,,
2001-10-16,1003.8,1007.3,0.0,0.0,0.0,22.4,27.5,19.5,78,59,2.0,3.5,135.0,6.8,112.5,4.5,,,,
2001-10-17,1004.4,1007.9,0.0,0.0,0.0,24.7,29.4,20.0,78,58,1.9,4.6,180.0,8.8,180.0,3.5,,,,
2001-10-18,1009.5,1013.0,0.0,0.0,0.0,23.7,27.8,20.0,71,51,3.0,5.4,67.5,11.4,90.0,7.5,,,,
2001-10-19,1012.0,1015.6,1.5,1.0,0.5,20.0,21.5,18.5,80,71,2.1,4.2,45.0,9.3,22.5,,,,,
2001-10-20,1012.1,1015.7,10.5,4.5,1.5,17.5,19.6,14.3,88,80,2.1,4.3,45.0,9.3,67.5,,,,,
2001-10-21,1019.4,1023.1,4.0,1.5,0.5,14.1,18.7,9.9,61,26,3.4,5.8,45.0,13.6,22.5,5.7,,,,
2001-10-22,1021.3,1025.0,,,,14.1,21.0,6.6,67,36,2.3,4.1,90.0,8.5,90.0,10.5,,,,
2001-10-23,1014.6,1018.2,,,,16.9,24.8,9.5,68,29,2.1,3.7,90.0,7.6,135.0,11.3,,,,
2001-10-24,1009.1,1012.7,,,,16.8,23.8,10.1,71,45,1.9,3.9,90.0,7.1,135.0,11.2,,,,
2001-10-25,1012.8,1016.3,0.0,0.0,0.0,18.7,25.8,11.7,73,42,1.5,3.7,90.0,7.1,45.0,6.2,,,,
2001-10-26,1013.6,1017.2,,,,20.2,26.1,14.6,74,50,1.8,3.9,135.0,6.9,135.0,5.9,,,,
2001-10-27,1012.4,1016.0,0.0,0.0,0.0,17.9,23.2,13.7,75,44,1.8,3.8,22.5,7.5,0.0,4.3,,,,
2001-10-28,1019.4,1023.1,,,,15.2,20.5,8.8,64,42,2.0,3.4,45.0,6.2,22.5,9.8,,,,
2001-10-29,1015.8,1019.5,15.5,4.5,1.5,16.5,19.9,12.0,78,55,1.4,3.5,135.0,6.9,135.0,,,,,
