,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2006-05-31,999.3,1002.9,,0.0,0.0,20.4,27.6,13.1,73,45,2.7,5.3,180.0,10.0,180.0,9.9,,,,
2006-06-01,1003.2,1006.9,1.5,1.0,0.5,13.2,18.2,8.2,84,67,3.4,5.4,90.0,11.7,67.5,,,,,
2006-06-02,1014.5,1018.3,,,,11.2,17.7,4.1,67,38,2.4,5.2,90.0,10.0,90.0,12.9,,,,
2006-06-03,1018.6,1022.3,,,,14.9,21.1,6.1,69,45,2.9,6.1,202.5,10.9,180.0,10.2,,,,
2006-06-04,1016.1,1019.8,,,,17.3,24.1,8.8,75,52,3.4,6.2,180.0,12.1,247.5,11.5,,,,
2006-06-05,1013.2,1016.8,,,,18.6,24.0,12.3,69,50,4.0,7.6,180.0,15.8,180.0,9.1,,,,
2006-06-06,1010.5,1014.2,13.0,4.0,1.5,17.6,20.4,15.2,87,60,3.5,6.6,202.5,14.5,202.5,,,,,
2006-06-07,1014.7,1018.4,0.5,0.5,0.5,13.7,17.9,10.2,92,85,3.5,6.1,67.5,13.1,45.0,,,,,
2006-06-08,1019.3,1023.1,0.0,0.0,0.0,13.8,18.5,10.4,84,66,2.1,4.1,90.0,7.0,67.5,0.3,,,,
2006-06-09,1015.7,1019.3,2.5,1.0,0.5,17.4,22.3,13.1,91,78,2.7,7.8,180.0,14.3,180.0,0.2,,,,
2006-06-10,1010.0,1013.6,8.0,2.0,0.5,19.6,22.6,15.1,88,66,3.2,6.2,202.5,14.7,202.5,0.1,,,,
2006-06-11,1019.6,1023.4,,,,15.2,19.5,12.2,51,25,2.6,5.0,112.5,9.1,112.5,4.4,,,,
2006-06-12,1012.4,1016.2,13.0,2.0,0.5,11.9,14.3,10.2,85,58,2.4,3.7,337.5,8.0,0.0,,,,,
2006-06-13,1005.5,1009.1,0.5,0.5,0.5,14.6,19.3,10.4,86,64,1.7,3.5,90.0,7.3,112.5,0.2,,,,
2006-06-14,1017.6,1021.3,,0.0,,16.9,21.6,11.2,71,48,2.2,4.7,135.0,9.6,90.0,7.1,,,,
2006-06-15,1019.4,1023.1,0.5,0.5,0.5,16.0,19.0,13.2,89,79,1.3,2.7,157.5,4.5,315.0,,,,,
2006-06-16,1018.5,1022.2,0.5,0.5,0.5,16.6,21.0,12.2,86,50,1.6,2.9,90.0,5.4,112.5,0.1,,,,
2006-06-17,1014.6,1018.3,1.5,0.5,0.5,16.9,19.8,14.6,86,71,1.6,3.2,90.0,6.1,67.5,,,,,
2006-06-18,1006.2,1009.9,14.0,4.0,2.0,18.6,21.3,16.2,96,89,2.0,5.9,180.0,13.9,180.0,0.1,,,,
2006-06-19,996.0,999.5,4.0,3.5,1.0,22.0,27.4,15.4,88,66,3.9,8.1,180.0,15.6,202.5,3.3,,,,
2006-06-20,1010.7,1014.4,,,,18.7,25.0,11.8,70,32,2.3,4.9,157.5,9.6,67.5,12.1,,,,
2006-06-21,1013.9,1017.5,,,,19.7,24.5,15.5,69,50,3.5,6.7,202.5,12.7,225.0,2.0,,,,
2006-06-22,1004.5,1008.1,2.5,2.0,0.5,19.5,22.2,17.7,82,70,3.7,7.0,202.5,13.1,225.0,,,,,
2006-06-23,1004.6,1008.2,22.5,9.5,2.0,18.2,23.8,12.4,85,59,2.4,5.8,90.0,12.4,67.5,3.9,,,,
2006-06-24,1016.2,1019.9,4.5,4.5,2.0,15.7,20.8,10.5,74,49,2.5,4.8,90.0,9.5,90.0,13.0,,,,
2006-06-25,1018.6,1022.2,,,,17.8,21.5,12.8,70,55,2.8,5.1,202.5,9.8,202.5,0.1,,,,
2006-06-26,1012.6,1016.3,3.5,2.5,2.0,17.4,20.4,14.8,83,66,2.6,5.4,157.5,11.4,157.5,,,,,
2006-06-27,997.7,1001.3,12.0,5.5,3.5,19.5,22.5,16.9,92,81,2.8,4.9,180.0,9.6,112.5,0.6,,,,
2006-06-28,999.6,1003.2,,,,21.0,25.6,17.5,75,57,3.7,7.6,180.0,16.1,180.0,2.7,,,,
2006-06-29,1004.4,1008.0,3.0,3.0,2.0,19.5,23.8,15.1,76,53,2.7,4.7,112.5,9.4,112.5,6.3,,,,
2006-06-30,1008.4,1012.0,,,,20.6,28.2,14.2,71,36,2.4,5.1,202.5,10.5,202.5,13.0,,,,
