,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1999-03-31,1011.6,1015.4,,,,4.2,13.1,-2.7,59,30,1.8,3.8,157.5,7.2,157.5,10.0,,,,
1999-04-01,1009.9,1013.6,,,,7.8,16.7,-2.2,55,19,2.4,4.2,180.0,7.7,202.5,9.8,,,,
1999-04-02,1013.8,1017.5,,,,6.0,10.9,1.3,61,36,2.6,5.2,90.0,9.5,90.0,5.3,,,,
1999-04-03,1011.2,1014.9,,,,8.1,17.6,-1.2,60,18,2.0,4.5,157.5,8.4,157.5,8.4,,,,
1999-04-04,1001.5,1005.2,,,,10.4,17.2,0.2,77,50,3.5,9.3,202.5,20.5,202.5,4.4,,,,
1999-04-05,1005.4,1009.1,,,,11.5,18.1,5.8,28,7,4.3,8.8,337.5,19.6,315.0,10.7,,,,
1999-04-06,1004.2,1007.9,9.0,2.5,1.0,5.8,8.1,2.9,74,32,2.8,5.1,45.0,11.5,45.0,,,,,
1999-04-07,1005.4,1009.2,0.0,0.0,0.0,6.7,11.4,-0.3,65,41,2.4,5.1,135.0,8.2,67.5,5.8,,,,
1999-04-08,1014.4,1018.2,8.5,2.0,0.5,2.8,7.6,0.2,89,64,2.5,4.1,45.0,9.0,67.5,,0.0,,,
1999-04-09,1014.0,1017.8,0.5,0.5,0.5,3.8,7.5,1.1,89,67,2.0,4.5,45.0,8.4,67.5,,,,,
1999-04-10,1012.2,1015.9,0.5,0.5,0.5,4.3,8.2,0.8,80,59,2.2,4.1,45.0,8.1,67.5,,,,,
1999-04-11,1020.8,1024.6,,,,4.6,10.1,-1.0,49,22,2.3,4.6,315.0,9.1,45.0,9.2,,,,
1999-04-12,1025.7,1029.6,,,,5.3,11.4,-2.2,64,38,1.8,3.2,135.0,6.5,45.0,3.2,,,,
1999-04-13,1019.6,1023.4,,,,10.2,18.9,0.8,77,46,2.0,5.1,157.5,9.3,157.5,6.1,,,,
1999-04-14,1003.3,1006.9,22.5,8.0,2.5,13.1,16.1,8.8,93,80,2.2,4.7,67.5,8.9,135.0,,,,,
1999-04-15,1000.9,1004.6,5.5,3.5,2.0,9.5,14.1,3.6,86,62,2.6,4.9,90.0,8.8,90.0,5.4,,,,
1999-04-16,1017.3,1021.0,,,,10.4,17.7,2.0,80,55,1.9,4.4,202.5,8.4,180.0,1.7,,,,
1999-04-17,1016.9,1020.6,,,,14.9,21.0,6.4,70,37,3.6,7.3,180.0,13.4,202.5,9.2,,,,
1999-04-18,1006.2,1009.8,8.5,2.5,1.0,14.6,18.9,8.1,87,70,2.7,5.6,45.0,14.2,45.0,,,,,
1999-04-19,1007.7,1011.4,12.0,2.5,1.0,4.8,8.1,1.2,93,85,2.9,6.8,45.0,15.8,67.5,,,,,
1999-04-20,1011.2,1015.0,2.5,2.0,0.5,3.3,6.1,0.2,83,62,2.7,4.8,45.0,10.5,22.5,0.4,,,,
1999-04-21,1002.6,1006.3,6.5,3.0,1.0,5.1,10.5,1.3,56,21,5.5,12.8,337.5,26.4,315.0,9.1,,,,
1999-04-22,1020.5,1024.2,0.0,0.0,0.0,6.2,11.7,0.9,42,25,3.4,6.1,292.5,13.4,315.0,11.3,,,,
1999-04-23,1021.5,1025.3,0.0,0.0,0.0,9.9,18.0,0.1,64,33,2.3,4.6,202.5,8.5,202.5,9.0,,,,
1999-04-24,1014.6,1018.3,8.5,2.5,1.0,11.0,13.4,8.2,85,62,2.1,3.9,45.0,7.4,67.5,,,,,
1999-04-25,1005.6,1009.2,5.5,2.5,0.5,13.4,17.6,9.0,83,64,1.4,2.5,22.5,4.7,90.0,0.3,,,,
1999-04-26,1004.5,1008.2,2.5,1.0,0.5,10.2,14.0,5.1,92,75,2.9,6.0,45.0,13.2,67.5,,,,,
1999-04-27,1012.3,1016.1,0.0,0.0,0.0,6.9,11.0,4.2,59,35,2.5,5.0,180.0,10.0,180.0,2.5,,,,
1999-04-28,1018.2,1022.0,,,,6.2,12.1,1.8,39,13,3.9,7.3,337.5,15.4,292.5,10.9,,,,
1999-04-29,1023.9,1027.8,2.0,1.0,0.5,5.3,8.7,0.4,52,29,1.8,3.7,315.0,6.5,315.0,0.1,,,,
1999-04-30,1019.2,1023.0,18.0,3.5,1.0,7.2,12.6,3.8,93,71,2.1,4.0,315.0,8.1,337.5,1.4,,,,
