,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2012-07-31,1005.7,1008.9,5.5,1.5,0.5,20.5,24.4,17.1,83,62,1.9,3.3,135.0,5.8,67.5,1.5,,,,
2012-08-01,1001.1,1004.3,12.5,4.5,1.5,21.1,25.5,18.3,86,68,2.4,4.4,90.0,8.2,67.5,4.8,,,,
2012-08-02,1000.7,1003.9,6.5,3.5,1.5,22.7,27.7,18.6,83,58,1.9,3.8,180.0,6.6,202.5,1.4,,,,
2012-08-03,1002.4,1005.6,1.0,0.5,0.5,24.3,30.0,20.0,77,50,2.1,4.8,180.0,8.5,180.0,8.9,,,,
2012-08-04,1003.4,1006.6,1.0,1.0,1.0,24.5,28.8,21.9,80,60,1.5,4.3,67.5,8.0,67.5,1.2,,,,
2012-08-05,1000.1,1003.3,4.5,2.5,2.0,24.6,30.2,21.4,83,54,2.1,3.6,135.0,6.0,157.5,3.3,,,,
2012-08-06,992.4,995.5,12.5,9.0,3.5,21.7,23.9,19.7,92,85,2.7,5.1,45.0,10.5,67.5,0.0,,,,
2012-08-07,1001.0,1004.2,15.0,5.5,1.5,20.9,25.1,18.5,85,67,2.0,4.4,112.5,7.5,135.0,3.7,,,,
2012-08-08,1005.4,1008.5,,,,22.7,27.8,17.8,78,56,2.0,4.0,157.5,7.1,90.0,9.5,,,,
2012-08-09,1006.9,1010.1,,,,25.2,31.5,19.7,75,48,2.1,5.0,157.5,8.2,157.5,11.8,,,,
2012-08-10,1006.7,1009.8,,,,25.7,30.5,19.9,76,48,4.0,7.4,180.0,13.7,202.5,11.9,,,,
2012-08-11,1002.1,1005.2,4.0,3.0,1.0,26.0,27.2,24.6,81,75,6.3,9.2,180.0,16.9,180.0,0.0,,,,
2012-08-12,1001.1,1004.2,3.5,3.0,0.5,26.1,30.0,24.5,85,67,3.7,6.4,202.5,11.0,202.5,1.7,,,,
2012-08-13,1001.7,1004.7,46.5,29.0,8.5,27.3,32.0,24.2,81,61,3.4,6.1,202.5,11.5,180.0,3.4,,,,
2012-08-14,1005.7,1008.8,0.0,0.0,0.0,27.9,32.3,25.2,76,59,4.3,6.9,202.5,11.9,180.0,7.4,,,,
2012-08-15,1008.4,1011.5,0.0,0.0,0.0,28.2,31.7,25.5,72,61,4.3,7.3,180.0,12.0,180.0,11.6,,,,
2012-08-16,1010.0,1013.1,,,,28.5,34.0,23.6,71,51,2.5,5.1,180.0,7.6,180.0,11.3,,,,
2012-08-17,1010.5,1013.6,,,,26.0,30.3,23.0,78,63,2.2,4.1,90.0,7.1,67.5,10.1,,,,
2012-08-18,1007.6,1010.7,0.0,0.0,0.0,24.1,31.0,18.7,79,55,2.8,6.0,90.0,10.8,90.0,7.4,,,,
2012-08-19,1010.6,1013.8,0.0,0.0,0.0,18.9,20.2,17.6,76,68,2.9,4.4,67.5,7.8,67.5,0.0,,,,
2012-08-20,1011.3,1014.5,0.0,0.0,0.0,19.4,22.1,16.8,76,64,2.1,3.4,67.5,6.5,67.5,0.0,,,,
2012-08-21,1011.2,1014.4,0.0,0.0,0.0,19.6,21.4,18.0,84,79,1.8,2.7,67.5,5.1,67.5,0.0,,,,
2012-08-22,1011.0,1014.1,0.0,0.0,0.0,23.9,29.0,19.5,80,54,1.8,3.7,67.5,6.3,67.5,4.8,,,,
2012-08-23,1011.3,1014.4,0.0,0.0,0.0,25.4,29.6,21.2,83,63,1.4,2.9,337.5,4.4,315.0,1.0,,,,
2012-08-24,1009.6,1012.8,0.0,0.0,0.0,27.5,32.5,22.3,78,48,1.5,3.3,180.0,5.7,157.5,5.5,,,,
2012-08-25,1006.8,1009.9,,0.0,,28.6,33.9,24.0,76,46,1.8,4.4,90.0,7.7,90.0,9.5,,,,
2012-08-26,1006.5,1009.6,0.0,0.0,0.0,29.3,35.6,24.6,72,42,1.8,4.4,180.0,7.6,225.0,10.1,,,,
2012-08-27,1006.3,1009.4,,,,28.9,35.3,23.4,74,49,2.1,5.5,202.5,8.9,225.0,11.1,,,,
2012-08-28,1005.9,1009.0,0.0,0.0,0.0,28.9,34.2,24.6,72,52,2.5,5.9,180.0,9.5,225.0,9.8,,,,
2012-08-29,1007.3,1010.3,,,,29.3,34.2,24.8,70,44,3.2,5.8,180.0,9.5,180.0,12.3,,,,
2012-08-30,1009.6,1012.7,,,,27.2,33.2,21.9,74,43,2.4,5.4,157.5,8.1,157.5,10.9,,,,
