,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2002-10-31,997.7,1001.3,64.5,22.5,8.0,20.2,25.5,17.8,93,77,4.6,16.0,270.0,31.6,270.0,,,,,
2002-11-01,1002.6,1006.1,,,,23.4,29.1,18.4,68,39,3.1,7.6,202.5,16.5,180.0,11.0,,,,
2002-11-02,1011.3,1014.8,,,,20.6,26.4,15.5,81,53,1.5,3.0,67.5,5.1,67.5,4.1,,,,
2002-11-03,1011.2,1014.8,,,,21.3,28.3,15.2,77,41,1.7,2.7,67.5,5.7,247.5,9.2,,,,
2002-11-04,1013.8,1017.3,,,,19.9,26.0,14.6,79,52,2.2,4.1,90.0,8.3,112.5,9.9,,,,
2002-11-05,1013.0,1016.6,,0.0,,19.9,24.3,13.5,85,66,1.9,3.7,157.5,6.5,157.5,4.3,,,,
2002-11-06,1005.6,1009.1,11.5,5.5,1.5,23.1,28.2,19.5,81,64,4.8,7.9,202.5,16.6,202.5,3.4,,,,
2002-11-07,1013.5,1017.1,1.0,0.5,0.5,19.0,21.8,16.5,80,58,1.6,3.3,67.5,7.0,67.5,,,,,
2002-11-08,1018.2,1021.8,4.5,2.0,1.0,16.8,19.7,13.9,86,60,1.7,3.6,22.5,7.7,45.0,0.5,,,,
2002-11-09,1019.3,1023.0,0.0,0.0,0.0,16.1,22.5,7.7,71,37,1.7,3.6,0.0,6.9,337.5,9.4,,,,
2002-11-10,1020.4,1024.1,,,,12.3,19.8,6.2,75,40,2.0,3.9,112.5,8.0,45.0,10.1,,,,
2002-11-11,1017.5,1021.2,,,,14.1,21.0,6.2,76,45,1.9,3.8,112.5,6.9,112.5,10.9,,,,
2002-11-12,1009.2,1012.8,,,,15.4,23.0,8.1,77,44,2.4,4.2,90.0,8.8,90.0,10.8,,,,
2002-11-13,1009.1,1012.7,,,,17.2,25.7,9.0,75,36,1.6,3.0,135.0,6.1,112.5,10.4,,,,
2002-11-14,1009.3,1012.9,2.0,4.5,1.0,20.6,26.6,13.5,76,42,3.8,7.6,180.0,16.2,225.0,7.5,,,,
2002-11-15,1007.4,1011.0,5.5,5.5,2.0,17.1,25.4,11.2,76,35,2.6,7.3,315.0,16.2,337.5,10.7,,,,
2002-11-16,1015.6,1019.2,,,,16.6,23.4,9.0,76,47,1.9,4.4,90.0,7.7,112.5,10.0,,,,
2002-11-17,1015.6,1019.2,0.0,0.0,0.0,17.2,20.5,15.4,89,76,1.4,2.8,45.0,6.1,67.5,0.5,,,,
2002-11-18,1012.4,1016.0,5.0,2.0,0.5,18.2,21.7,15.8,89,74,1.9,3.8,45.0,7.6,67.5,,,,,
2002-11-19,1010.9,1014.5,0.0,0.0,0.0,16.6,19.5,15.0,88,81,2.8,5.1,45.0,12.0,67.5,,,,,
2002-11-20,1002.2,1005.9,29.5,9.5,2.0,14.4,15.9,11.1,91,76,2.7,6.0,337.5,13.2,0.0,,,,,
2002-11-21,1005.5,1009.1,,,,15.5,21.9,10.1,77,50,2.1,4.1,67.5,8.1,45.0,8.9,,,,
2002-11-22,1011.7,1015.3,,,,14.6,17.3,12.4,69,55,2.0,3.6,135.0,7.0,112.5,2.3,,,,
2002-11-23,1015.6,1019.3,3.5,1.0,0.5,13.1,14.2,11.6,89,71,2.2,3.1,22.5,6.6,45.0,,,,,
2002-11-24,1018.7,1022.4,1.0,0.5,0.5,14.8,20.1,10.3,82,53,1.6,2.7,337.5,5.5,135.0,7.7,,,,
2002-11-25,1009.2,1012.9,6.5,2.0,1.0,12.6,13.9,10.7,94,86,2.2,5.2,337.5,10.9,337.5,,,,,
2002-11-26,998.4,1002.0,,1.0,0.0,14.3,20.9,9.2,77,40,1.8,3.9,292.5,7.4,270.0,7.1,,,,
2002-11-27,1001.8,1005.5,,,,11.5,19.1,4.3,62,31,2.3,4.5,292.5,9.2,315.0,10.0,,,,
2002-11-28,1009.0,1012.7,,,,10.3,16.3,4.5,55,32,2.6,5.0,315.0,9.7,315.0,10.4,,,,
2002-11-29,1016.7,1020.4,,,,10.2,17.7,3.4,61,29,2.6,6.4,270.0,15.8,270.0,10.5,,,,
2002-11-30,1021.0,1024.8,0.0,0.0,0.0,10.0,16.5,1.3,71,45,1.9,4.0,90.0,7.8,90.0,7.9,,,,
