,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2002-05-31,1009.0,1012.7,1.0,0.5,0.5,16.4,21.3,12.6,84,64,2.1,4.7,90.0,10.1,67.5,0.1,,,,
2002-06-01,1020.2,1023.9,,,,14.5,20.6,7.7,57,18,2.6,4.7,90.0,9.9,22.5,12.6,,,,
2002-06-02,1021.2,1024.9,,,,16.4,24.5,6.6,65,34,2.7,6.0,180.0,12.0,157.5,11.6,,,,
2002-06-03,1015.7,1019.3,0.0,0.0,0.0,18.9,23.8,12.4,74,54,4.4,7.6,202.5,14.2,202.5,3.5,,,,
2002-06-04,1008.4,1011.9,0.0,0.0,0.0,22.2,27.1,18.3,71,51,3.3,5.1,225.0,10.4,225.0,11.2,,,,
2002-06-05,1016.3,1020.0,0.0,0.0,0.0,15.3,18.8,11.4,45,27,3.2,6.3,112.5,12.6,112.5,8.0,,,,
2002-06-06,1015.0,1018.7,19.0,4.0,1.0,13.8,14.9,12.5,85,55,1.7,3.4,337.5,5.4,337.5,,,,,
2002-06-07,1008.8,1012.4,6.0,2.0,1.5,15.1,20.4,12.9,91,82,2.6,6.1,67.5,12.3,67.5,0.3,,,,
2002-06-08,1016.2,1019.9,0.5,0.5,0.5,13.5,15.6,11.8,79,69,3.4,4.9,90.0,11.9,67.5,,,,,
2002-06-09,1016.1,1019.8,12.0,3.0,1.0,12.6,14.1,11.6,88,77,2.7,4.7,45.0,9.6,45.0,,,,,
2002-06-10,1008.2,1011.8,15.5,3.5,1.0,14.4,18.9,12.0,85,66,2.7,5.6,22.5,13.5,45.0,0.2,,,,
2002-06-11,1013.2,1016.9,0.0,0.0,0.0,14.3,18.1,11.7,80,68,2.7,4.7,90.0,10.4,67.5,4.1,,,,
2002-06-12,1015.9,1019.6,0.0,0.0,0.0,12.7,14.6,10.7,85,77,2.2,3.6,45.0,8.1,45.0,,,,,
2002-06-13,1012.5,1016.1,,,,17.2,23.6,12.9,76,53,2.4,5.3,112.5,10.6,90.0,9.6,,,,
2002-06-14,1011.6,1015.2,0.0,0.0,0.0,16.2,22.2,11.4,71,51,3.3,6.5,67.5,13.5,90.0,8.5,,,,
2002-06-15,1013.9,1017.5,0.0,0.0,0.0,13.3,16.7,11.3,72,60,3.3,5.2,67.5,13.1,45.0,0.6,,,,
2002-06-16,1011.8,1015.5,14.5,5.0,1.5,12.6,16.4,11.0,85,65,2.8,3.9,45.0,9.0,67.5,,,,,
2002-06-17,1002.8,1006.5,8.0,2.5,1.0,14.3,17.6,11.8,94,82,2.0,3.6,22.5,8.1,45.0,,,,,
2002-06-18,999.4,1003.0,21.5,17.0,13.0,17.7,24.0,12.6,82,49,2.3,6.3,0.0,12.4,0.0,6.4,,,,
2002-06-19,1000.1,1003.7,0.0,0.0,0.0,14.1,17.0,12.1,85,69,3.1,5.0,67.5,11.2,45.0,3.7,,,,
2002-06-20,1001.2,1004.7,,,,17.2,24.1,10.4,71,37,2.0,4.6,202.5,8.7,225.0,7.8,,,,
2002-06-21,1003.7,1007.3,,,,17.8,24.9,10.3,72,39,2.0,4.2,135.0,7.6,157.5,10.8,,,,
2002-06-22,1001.1,1004.6,,,,18.9,25.2,14.0,74,48,2.2,5.4,180.0,10.0,180.0,4.9,,,,
2002-06-23,998.2,1001.7,0.0,0.0,0.0,18.1,23.9,10.8,70,35,2.2,4.7,90.0,9.4,67.5,4.6,,,,
2002-06-24,1000.3,1003.9,0.0,0.0,0.0,18.8,26.8,8.9,53,19,2.7,5.8,270.0,10.0,247.5,11.7,,,,
2002-06-25,1004.7,1008.3,,,,17.2,24.6,8.7,61,26,2.5,6.2,157.5,11.4,157.5,12.8,,,,
2002-06-26,1006.6,1010.2,23.0,16.5,9.0,17.1,24.9,13.1,78,41,2.3,6.4,337.5,17.8,0.0,4.7,,,,
2002-06-27,1008.9,1012.5,,,,17.1,23.5,10.6,72,45,2.3,4.7,112.5,10.0,112.5,13.1,,,,
2002-06-28,1010.3,1013.9,0.0,0.0,0.0,18.7,25.7,10.7,70,35,2.2,4.7,180.0,9.6,135.0,7.9,,,,
2002-06-29,1007.3,1010.8,,,,20.8,27.2,13.4,74,37,2.5,5.8,202.5,13.5,202.5,8.3,,,,
2002-06-30,1001.4,1004.9,,,,20.7,24.3,16.9,71,57,3.6,7.2,202.5,14.2,202.5,4.3,,,,
