,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2012-05-31,1015.4,1018.7,0.0,0.0,0.0,19.1,23.3,14.9,78,55,2.5,5.7,157.5,9.7,135.0,2.1,,,,
2012-06-01,1009.6,1012.8,23.0,7.0,1.5,18.2,21.8,16.2,83,53,3.2,5.8,90.0,11.4,112.5,0.0,,,,
2012-06-02,992.0,995.2,59.0,8.0,3.5,18.2,20.9,15.8,95,92,3.4,6.4,90.0,13.8,67.5,0.0,,,,
2012-06-03,987.7,990.9,6.0,2.0,1.5,17.3,20.6,14.8,91,71,1.4,2.8,22.5,5.9,45.0,1.4,,,,
2012-06-04,996.4,999.5,,,,20.0,27.3,12.2,63,26,2.9,5.6,180.0,10.9,292.5,12.4,,,,
2012-06-05,1002.1,1005.4,3.5,3.5,2.5,17.4,25.8,12.3,78,58,3.5,12.1,180.0,18.7,180.0,7.7,,,,
2012-06-06,1006.1,1009.3,,,,16.3,22.6,9.4,71,37,2.5,5.1,90.0,9.6,90.0,10.7,,,,
2012-06-07,1006.2,1009.4,0.0,0.0,0.0,19.2,24.8,13.4,70,36,,4.0,135.0,6.3,135.0,8.0,,,,
2012-06-08,1007.4,1010.6,28.0,20.0,12.5,18.0,21.7,14.0,80,57,1.9,3.9,90.0,7.1,45.0,0.0,,,,
2012-06-09,1005.2,1008.5,6.0,4.5,3.0,14.4,21.7,10.8,86,51,1.6,5.3,90.0,10.2,45.0,4.7,,,,
2012-06-10,1004.0,1007.2,0.5,0.5,0.5,14.7,21.4,8.5,69,36,2.3,4.8,337.5,8.1,315.0,7.1,,,,
2012-06-11,1004.9,1008.2,,,,14.1,21.2,7.2,54,23,2.8,6.5,292.5,14.5,315.0,11.6,,,,
2012-06-12,1009.8,1013.1,,,,13.7,21.5,4.9,58,28,1.8,4.4,180.0,7.7,180.0,10.9,,,,
2012-06-13,1013.1,1016.4,,,,17.3,23.5,9.7,74,40,2.4,4.5,157.5,8.3,157.5,7.8,,,,
2012-06-14,1004.0,1007.2,18.5,4.5,1.0,17.3,18.2,15.1,91,78,2.4,4.9,180.0,9.0,202.5,0.0,,,,
2012-06-15,998.3,1001.4,,,,20.4,26.8,16.0,70,20,2.3,5.4,157.5,8.9,157.5,10.0,,,,
2012-06-16,999.8,1003.0,,,,20.2,25.4,15.3,75,38,2.8,7.0,180.0,13.2,180.0,3.8,,,,
2012-06-17,1002.7,1005.9,12.5,7.0,5.5,15.8,22.3,9.6,77,38,2.5,6.1,315.0,12.0,315.0,6.0,,,,
2012-06-18,1013.2,1016.4,,,,17.5,25.6,7.7,61,26,2.2,5.4,180.0,8.5,180.0,12.7,,,,
2012-06-19,1015.9,1019.1,,,,19.2,25.5,12.9,65,30,2.1,4.1,180.0,7.4,157.5,6.2,,,,
2012-06-20,1016.5,1019.7,,,,17.6,22.3,14.6,74,45,3.1,5.8,90.0,11.0,90.0,9.0,,,,
2012-06-21,1013.7,1017.0,25.5,5.0,1.5,13.6,15.0,12.5,87,75,3.4,5.2,67.5,11.4,45.0,0.0,,,,
2012-06-22,1006.6,1009.9,0.0,2.5,0.5,16.3,21.8,12.9,76,56,2.8,5.4,112.5,9.7,337.5,8.2,,,,
2012-06-23,1007.4,1010.6,,,,20.1,27.6,12.7,71,32,2.3,5.0,180.0,8.5,135.0,8.9,,,,
2012-06-24,1005.6,1008.8,12.5,8.5,7.0,18.8,22.1,16.0,83,59,1.8,3.7,337.5,6.8,292.5,1.5,,,,
2012-06-25,1007.0,1010.2,0.0,0.0,0.0,18.6,24.1,12.9,68,38,1.5,4.3,157.5,7.4,157.5,7.5,,,,
2012-06-26,1010.3,1013.5,0.0,0.0,0.0,20.1,26.9,12.2,60,33,2.7,5.8,157.5,9.9,180.0,12.2,,,,
2012-06-27,1013.9,1017.2,4.5,4.5,1.5,19.0,26.5,14.3,73,32,3.0,7.4,180.0,13.1,270.0,6.2,,,,
2012-06-28,1014.7,1017.9,28.0,19.5,6.0,19.2,26.2,13.2,75,46,2.9,7.0,225.0,13.0,180.0,9.0,,,,
2012-06-29,1016.3,1019.6,1.0,0.5,0.5,17.8,22.7,15.0,77,54,2.3,5.1,112.5,8.8,112.5,10.2,,,,
2012-06-30,1015.7,1018.9,0.0,0.0,0.0,18.4,22.4,14.6,75,52,2.2,4.0,135.0,7.2,90.0,4.4,,,,
