,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2013-01-31,1013.2,1016.7,,,,3.0,9.3,-3.3,58.0,31,2.2,4.1,292.5,6.6,315.0,9.2,,,,
2013-02-01,1012.4,1015.8,,,,4.8,14.3,-3.9,64.0,28,2.6,7.0,225.0,11.5,202.5,9.1,,,,
2013-02-02,1013.7,1017.1,,,,3.0,7.5,-3.7,44.0,22,3.0,7.0,315.0,14.5,315.0,5.9,,,,
2013-02-03,1016.7,1020.2,,,,1.1,5.8,-3.1,43.0,24,4.2,9.6,292.5,16.4,292.5,9.5,,,,
2013-02-04,1017.7,1021.2,,,,-0.5,5.0,-6.9,62.0,38,1.6,3.4,315.0,6.0,292.5,4.2,,,,
2013-02-05,1013.0,1016.5,,,,0.2,7.6,-6.4,68.0,41,1.6,3.0,45.0,5.0,67.5,6.0,,,,
2013-02-06,1015.2,1018.6,,,,0.9,8.4,-5.4,68.0,30,1.5,2.8,90.0,4.8,112.5,6.2,,,,
2013-02-07,1012.7,1016.1,,,,4.4,10.9,-1.1,69.0,43,2.1,3.5,337.5,5.6,67.5,7.4,,,,
2013-02-08,1009.0,1012.4,,,,5.3,9.2,2.6,73.0,63,2.2,3.6,45.0,7.1,45.0,3.4,,,,
2013-02-09,1012.9,1016.3,,,,2.6,9.1,-3.2,50.0,23,2.1,4.8,315.0,9.1,270.0,8.3,,,,
2013-02-10,1021.0,1024.5,,,,0.7,8.6,-6.2,55.0,25,2.1,4.7,292.5,9.1,337.5,9.5,,,,
2013-02-11,1018.9,1022.4,,,,0.9,8.3,-3.5,65.0,39,1.6,2.9,270.0,5.4,292.5,5.6,,,,
2013-02-12,1017.5,1021.0,,,,4.1,13.8,-4.9,62.0,27,1.9,3.5,315.0,5.4,45.0,8.3,,,,
2013-02-13,1002.9,1006.3,40.5,6.5,1.5,3.3,7.8,-0.2,89.0,71,3.9,8.0,337.5,14.4,0.0,0.0,3.0,3.0,,
2013-02-14,1011.4,1014.8,,,,2.0,6.3,-2.4,67.0,35,2.2,4.3,292.5,7.7,315.0,8.8,,2.0,,
2013-02-15,1015.1,1018.6,,,,0.3,5.6,-3.4,80.0,58,1.1,2.6,135.0,4.0,135.0,3.1,,1.0,,
2013-02-16,1010.6,1014.0,,,,0.8,8.1,-4.9,67.0,32,1.6,3.3,292.5,6.4,337.5,8.8,,,,
2013-02-17,1013.1,1016.5,,,,-0.2,5.4,-7.3,54.0,24,3.5,8.2,315.0,16.5,315.0,9.8,,,,
2013-02-18,1016.4,1019.9,,,,3.4,10.0,-4.1,45.0,22,2.3,4.7,270.0,8.5,270.0,9.8,,,,
2013-02-19,1021.7,1025.2,,,,2.3,9.9,-5.0,59.0,28,2.0,4.0,315.0,10.1,292.5,9.3,,,,
2013-02-20,1023.9,1027.3,0.0,0.0,0.0,3.0,9.2,-3.6,61.0,33,1.5,3.9,180.0,5.9,180.0,7.8,,,,
2013-02-21,1008.3,1011.7,6.0,3.0,1.5,4.1,7.5,0.7,88.0,56,1.7,4.8,0.0,9.4,22.5,0.4,,,,
2013-02-22,1012.6,1016.0,0.0,0.0,0.0,3.6,8.8,-2.9,68.0,37,2.2,4.1,90.0,7.7,112.5,4.7,,,,
2013-02-23,1007.7,1011.0,2.5,1.0,0.5,3.8,9.3,0.0,87.0,62,1.8,3.6,180.0,5.9,315.0,2.1,,,,
2013-02-24,998.8,1002.2,,,,2.6,10.1,-1.8,66.0,29,2.4,7.4,337.5,13.9,337.5,6.3,,,,
2013-02-25,1000.4,1003.8,,,,0.8,7.3,-5.7,47.0,28,3.0,6.1,315.0,12.4,292.5,8.3,,,,
2013-02-26,1008.9,1012.3,,,,2.1,8.5,-3.8,45.0,26,2.5,4.9,292.5,10.7,247.5,10.0,,,,
2013-02-27,1011.2,1014.6,0.0,0.0,0.0,3.0,9.8,-1.1,53.0,19,2.5,6.3,292.5,11.0,315.0,6.8,,,,
2013-02-28,,,,,,3.7,11.3,-3.2,,25,,6.3,292.5,11.8,270.0,10.1,,,,
2013-03-01,1020.4,1023.9,,,,3.8,12.8,-3.6,57.0,28,2.2,5.2,90.0,9.7,67.5,9.9,,,,
2013-03-02,1030.2,1033.8,,,,1.5,9.1,-5.5,61.0,30,1.4,2.9,45.0,5.5,45.0,10.1,,,,
