,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2010-02-28,1008.1,1011.9,16.5,3.5,1.0,3.0,9.9,-1.2,88,52,2.8,6.4,45.0,13.9,67.5,0.6,1.0,,,
2010-03-01,1006.9,1010.7,0.0,1.5,0.5,1.7,5.3,-1.9,81,53,1.6,3.3,112.5,6.4,22.5,3.5,,1.0,,
2010-03-02,1009.2,1013.0,0.0,0.0,0.0,1.0,6.5,-4.2,69,35,1.8,4.1,67.5,8.8,45.0,6.0,,,,
2010-03-03,1012.1,1016.0,0.0,0.0,0.0,0.2,6.8,-6.2,69,29,1.3,4.0,315.0,,292.5,9.7,,,,
2010-03-04,1007.8,1011.7,,,,1.6,9.8,-5.6,59,21,2.2,4.7,270.0,9.1,270.0,9.7,,,,
2010-03-05,1007.7,1011.6,,,,0.5,5.7,-4.3,57,26,4.0,9.8,270.0,19.2,292.5,9.1,,,,
2010-03-06,1016.7,1020.6,,,,2.6,10.3,-6.0,54,24,3.6,7.9,292.5,14.2,270.0,10.3,,,,
2010-03-07,1019.0,1022.9,,,,3.1,11.3,-5.4,62,35,1.6,3.9,225.0,7.2,225.0,8.9,,,,
2010-03-08,1010.4,1014.2,,,,9.5,20.6,-1.7,70,44,2.3,5.8,202.5,9.5,180.0,8.8,,,,
2010-03-09,1011.1,1014.9,0.0,0.0,0.0,6.5,11.6,3.8,81,67,3.4,6.1,67.5,10.8,67.5,0.0,,,,
2010-03-10,1012.9,1016.8,7.5,2.5,1.0,3.3,5.5,0.7,83,62,2.9,4.9,90.0,8.9,67.5,0.0,0.0,,,
2010-03-11,1012.9,1016.8,0.5,0.5,0.5,2.1,3.8,0.5,81,64,1.9,3.9,22.5,7.4,22.5,0.0,0.0,,,
2010-03-12,1018.3,1022.2,2.0,0.5,0.5,0.7,2.1,-1.5,82,65,2.2,3.9,45.0,6.8,45.0,0.0,3.0,0.0,,
2010-03-13,1022.7,1026.6,0.0,0.0,0.0,1.4,7.1,-4.0,80,39,1.3,3.3,135.0,5.4,157.5,3.7,,3.0,,
2010-03-14,1014.6,1018.4,15.5,4.5,1.0,4.1,5.9,1.6,87,75,1.8,4.6,67.5,9.9,22.5,0.0,,,,
2010-03-15,1013.0,1016.9,0.0,0.0,0.0,2.8,4.0,0.5,73,51,2.4,4.7,45.0,9.8,45.0,0.0,1.0,0.0,,
2010-03-16,1020.1,1024.0,0.0,0.0,0.0,1.8,4.2,-0.4,69,45,1.9,3.7,22.5,6.9,90.0,0.2,6.0,1.0,,
2010-03-17,1011.9,1015.8,3.5,1.5,0.5,1.6,5.2,-1.6,85,65,1.6,2.8,22.5,5.7,45.0,0.4,0.0,6.0,,
2010-03-18,1009.6,1013.5,,,,1.7,8.3,-3.7,83,45,1.5,3.3,67.5,6.4,90.0,3.6,,,,
2010-03-19,1011.9,1015.8,,,,3.7,11.6,-3.4,63,22,1.8,3.9,270.0,,270.0,9.6,,,,
2010-03-20,1019.2,1023.1,,,,3.2,9.7,-3.9,61,29,1.9,4.7,90.0,8.4,90.0,8.6,,,,
2010-03-21,1018.5,1022.4,,,,4.8,9.1,1.3,73,56,1.7,3.0,112.5,5.9,135.0,0.8,,,,
2010-03-22,1014.6,1018.4,,,,7.1,15.9,-0.9,75,40,2.0,4.2,90.0,7.8,90.0,7.8,,,,
2010-03-23,1018.2,1022.0,,,,8.8,16.7,2.5,79,50,1.8,3.9,112.5,6.7,112.5,7.9,,,,
2010-03-24,1017.9,1021.7,,,,11.4,19.4,2.1,76,32,2.8,6.5,202.5,10.7,202.5,7.6,,,,
2010-03-25,1010.1,1013.8,6.5,2.0,0.5,15.6,18.5,10.2,82,69,4.8,9.7,202.5,18.5,225.0,0.0,,,,
2010-03-26,1007.3,1011.1,29.0,6.5,1.5,9.6,14.1,6.4,88,77,3.1,5.8,90.0,12.7,67.5,0.6,,,,
2010-03-27,1011.7,1015.5,15.5,4.5,1.5,3.9,6.6,1.2,91,83,2.0,4.5,45.0,9.3,45.0,1.0,0.0,,,
