,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1980-02-29,1002.7,1006.4,,,,1.8,8.5,-3.9,35,17,4.2,8.1,292.5,15.4,270.0,8.1,,,,
1980-03-01,1008.2,1012.0,,,,2.4,9.0,-5.6,39,23,2.8,5.4,202.5,8.5,202.5,9.0,,,,
1980-03-02,1007.3,1011.1,,,,2.2,10.2,-5.9,47,22,2.1,4.1,225.0,8.7,247.5,8.5,,,,
1980-03-03,1008.5,1012.3,,,,3.4,10.1,-5.1,57,26,2.2,5.1,45.0,8.4,45.0,9.0,,,,
1980-03-04,1004.3,1008.1,1.5,1.0,0.5,2.9,6.3,-0.1,86,70,2.2,4.9,292.5,8.1,315.0,0.3,,,,
1980-03-05,1010.7,1014.5,,,,0.7,6.1,-5.6,43,25,4.2,9.3,315.0,16.6,315.0,9.0,,,,
1980-03-06,1014.1,1018.0,,,,-0.1,7.9,-7.9,52,25,3.1,7.8,315.0,12.6,292.5,9.4,,,,
1980-03-07,1013.7,1017.6,,,,0.0,5.6,-8.6,57,32,1.4,3.6,135.0,5.7,135.0,5.3,,,,
1980-03-08,1008.3,1012.1,,,,0.6,9.3,-5.4,58,26,2.6,6.9,315.0,11.0,315.0,8.5,,,,
1980-03-09,1014.1,1017.9,,,,2.0,10.5,-7.3,44,22,3.1,8.7,292.5,14.2,270.0,9.5,,,,
1980-03-10,1011.1,1014.9,,,,2.4,11.4,-4.9,55,24,2.4,4.4,315.0,9.6,45.0,7.4,,,,
1980-03-11,1012.8,1016.6,,,,2.6,10.2,-6.2,46,21,3.3,9.0,315.0,15.5,315.0,9.7,,,,
1980-03-12,1011.9,1015.7,,,,2.5,10.1,-4.1,50,25,2.5,5.5,45.0,11.0,45.0,9.1,,,,
1980-03-13,1018.9,1022.8,,,,0.0,6.2,-6.3,46,23,2.2,4.7,292.5,8.3,315.0,6.1,,,,
1980-03-14,1013.0,1016.8,,,,1.9,10.3,-7.1,55,17,3.2,7.0,292.5,11.5,270.0,9.0,,,,
1980-03-15,1017.4,1021.3,,,,0.3,7.8,-5.7,41,20,5.1,11.0,292.5,17.8,292.5,10.0,,,,
1980-03-16,1021.8,1025.7,,,,-0.2,7.9,-8.2,44,22,2.6,6.7,315.0,12.4,315.0,9.2,,,,
1980-03-17,1021.0,1024.8,0.0,0.0,0.0,2.6,8.7,-6.2,45,23,3.0,6.7,292.5,10.0,292.5,9.0,1.0,,,
1980-03-18,1012.9,1016.7,7.5,2.5,0.5,0.8,4.4,-2.4,91,49,2.0,4.1,0.0,6.7,0.0,0.6,2.0,3.0,,
1980-03-19,1014.4,1018.3,,,,2.7,11.3,-4.9,68,31,1.9,5.0,315.0,7.4,292.5,8.2,,1.0,,
1980-03-20,1016.6,1020.5,,,,2.2,8.7,-4.0,45,21,4.5,12.3,315.0,19.8,315.0,9.9,,,,
1980-03-21,1019.2,1023.1,,,,0.6,9.1,-6.9,50,26,2.2,5.5,315.0,9.8,315.0,9.9,,,,
1980-03-22,1018.8,1022.6,,,,1.5,9.3,-5.9,62,24,1.5,4.3,22.5,6.5,22.5,9.7,,,,
1980-03-23,1013.6,1017.3,0.0,0.0,0.0,4.1,13.6,-3.6,55,20,2.2,6.1,292.5,9.5,270.0,9.5,,,,
1980-03-24,1016.9,1020.7,,,,3.9,12.6,-5.4,48,16,2.8,6.6,315.0,11.0,292.5,10.1,,,,
1980-03-25,1008.3,1012.1,,,,3.9,9.4,-1.0,63,46,1.5,3.5,135.0,6.1,225.0,0.8,,,,
1980-03-26,998.6,1002.3,0.0,0.0,0.0,6.9,12.8,-1.1,57,30,2.5,4.7,90.0,7.6,22.5,3.1,,,,
1980-03-27,1003.1,1006.9,6.0,1.5,0.5,1.6,6.3,-2.2,85,60,2.6,5.7,22.5,11.5,22.5,2.8,0.0,0.0,,
1980-03-28,1010.9,1014.7,,,,5.0,13.2,-4.0,60,24,1.9,3.7,180.0,6.0,157.5,10.1,0.0,,,
