,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2012-09-30,1011.9,1015.1,0.5,0.5,0.5,26.7,31.1,23.6,79,56,2.9,5.1,90.0,9.6,90.0,7.2,,,,
2012-10-01,1011.0,1014.2,44.5,13.5,11.0,23.8,28.1,21.4,92,69,2.1,4.7,180.0,10.1,90.0,3.2,,,,
2012-10-02,1011.6,1014.8,0.0,0.0,0.0,24.6,30.3,20.9,88,61,1.5,4.7,157.5,9.1,135.0,4.2,,,,
2012-10-03,1013.4,1016.5,19.5,13.0,10.5,25.6,31.7,22.3,86,62,1.6,5.4,22.5,10.5,0.0,4.8,,,,
2012-10-04,1015.0,1018.2,,,,26.0,32.8,20.8,83,51,1.5,3.8,135.0,6.7,157.5,8.3,,,,
2012-10-05,1014.4,1017.5,41.5,39.0,13.5,24.9,31.8,21.0,89,58,1.7,6.4,337.5,12.3,337.5,2.7,,,,
2012-10-06,1017.1,1020.3,,,,24.8,30.1,20.0,82,53,2.1,4.4,112.5,7.8,90.0,9.6,,,,
2012-10-07,1017.1,1020.3,0.0,0.0,0.0,25.7,31.2,21.4,83,58,1.9,4.2,135.0,7.5,135.0,8.9,,,,
2012-10-08,1013.9,1017.0,,,,26.7,32.9,21.7,79,45,2.4,4.8,157.5,8.0,157.5,9.8,,,,
2012-10-09,1010.4,1013.6,,,,26.9,32.9,21.4,76,46,2.4,4.3,180.0,6.8,135.0,11.2,,,,
2012-10-10,1008.0,1011.1,,,,26.2,31.8,22.0,81,52,1.9,4.4,90.0,8.0,112.5,8.3,,,,
2012-10-11,1007.3,1010.5,1.0,1.0,0.5,25.1,30.3,21.1,77,46,2.0,4.0,112.5,6.9,90.0,9.2,,,,
2012-10-12,1007.8,1010.9,,,,26.6,32.7,20.6,72,42,2.0,5.5,180.0,8.8,135.0,11.4,,,,
2012-10-13,1012.6,1015.7,0.0,0.0,0.0,26.7,32.7,22.0,77,46,2.5,5.0,180.0,11.1,157.5,8.3,,,,
2012-10-14,1016.0,1019.1,0.5,0.5,0.5,25.9,30.7,22.2,84,60,2.0,4.3,157.5,8.6,112.5,6.3,,,,
2012-10-15,1016.3,1019.4,0.0,0.0,0.0,26.4,31.5,22.9,86,59,2.4,4.9,180.0,8.2,202.5,5.7,,,,
2012-10-16,1012.7,1015.9,0.0,0.0,0.0,27.0,31.8,23.3,81,57,3.5,6.4,157.5,11.2,157.5,6.4,,,,
2012-10-17,1009.3,1012.4,4.0,3.0,3.0,26.1,30.2,23.6,87,67,3.0,5.9,135.0,10.0,157.5,5.2,,,,
2012-10-18,1006.7,1009.8,7.0,4.0,2.0,25.7,29.5,24.1,92,73,2.3,5.3,225.0,9.4,202.5,0.7,,,,
2012-10-19,1008.7,1011.8,0.0,0.0,0.0,25.5,29.2,22.3,86,64,2.2,4.7,90.0,9.3,67.5,5.8,,,,
2012-10-20,1010.2,1013.4,16.5,12.5,10.0,22.1,25.8,19.5,91,76,1.9,4.7,0.0,9.2,0.0,1.2,,,,
2012-10-21,1010.4,1013.6,4.0,13.0,1.0,20.6,23.9,18.8,91,74,1.8,3.6,22.5,5.8,45.0,0.8,,,,
2012-10-22,1003.8,1007.0,30.0,6.5,2.0,19.2,20.9,17.1,94,89,2.6,4.4,0.0,8.5,0.0,0.0,,,,
2012-10-23,1004.8,1008.0,,,,21.1,27.2,16.4,80,51,2.5,5.0,45.0,10.1,45.0,7.6,,,,
2012-10-24,1014.1,1017.3,5.5,4.0,2.5,18.9,21.4,16.8,88,79,2.3,3.8,45.0,7.5,45.0,0.0,,,,
2012-10-25,1017.6,1020.8,,,,19.7,24.3,15.1,75,53,2.5,4.1,67.5,8.3,45.0,7.6,,,,
2012-10-26,1015.5,1018.8,0.0,0.0,0.0,19.6,23.6,15.0,71,55,3.6,7.1,45.0,12.7,45.0,3.7,,,,
2012-10-27,1007.5,1010.7,3.5,1.5,0.5,20.3,23.1,16.6,85,76,3.0,5.5,0.0,10.3,22.5,0.1,,,,
2012-10-28,1006.2,1009.4,0.0,0.0,0.0,22.9,27.0,19.7,85,69,2.0,4.1,135.0,7.2,90.0,5.0,,,,
2012-10-29,1003.2,1006.3,15.5,9.5,5.5,24.7,29.5,20.2,82,56,4.4,14.3,180.0,25.2,180.0,7.4,,,,
