,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2014-12-31,996.1,999.3,12.5,3.5,1.5,12.7,14.1,9.7,98,88,1.6,3.9,292.5,7.2,292.5,0.0,,,,
2015-01-01,999.5,1002.8,,,,8.5,14.0,0.7,50,18,3.2,6.4,292.5,11.9,292.5,9.6,,,,
2015-01-02,1009.8,1013.2,,,,5.8,13.0,-1.8,52,17,2.3,4.8,225.0,9.0,270.0,9.5,,,,
2015-01-03,1006.8,1010.2,5.5,2.0,0.5,6.6,10.9,1.4,76,44,1.4,2.9,135.0,4.5,270.0,0.0,,,,
2015-01-04,1001.6,1005.0,,,,5.3,12.8,1.0,72,33,2.0,3.9,270.0,7.7,270.0,6.9,,,,
2015-01-05,1005.6,1009.0,,,,2.7,8.7,-2.7,64,31,1.8,3.5,292.5,6.2,337.5,8.8,,,,
2015-01-06,1016.2,1019.6,,,,3.2,10.1,-4.2,57,29,2.0,4.4,292.5,7.9,315.0,9.0,,,,
2015-01-07,1021.2,1024.6,,,,3.9,11.0,-1.5,69,42,1.5,2.8,337.5,4.9,337.5,8.8,,,,
2015-01-08,1020.4,1023.8,,,,4.3,12.3,-2.8,65,34,2.1,4.0,337.5,7.3,337.5,9.3,,,,
2015-01-09,1023.6,1027.1,0.0,0.0,0.0,3.9,9.6,-3.6,62,33,1.4,2.7,315.0,4.3,315.0,6.2,,,,
2015-01-10,1008.3,1011.6,0.5,0.5,0.5,5.8,13.3,2.4,83,61,1.4,4.9,315.0,9.5,337.5,0.1,,,,
2015-01-11,1007.3,1010.7,0.0,0.0,0.0,6.9,9.5,1.8,72,52,1.7,3.1,337.5,5.7,67.5,0.6,,,,
2015-01-12,1006.3,1009.7,,,,3.5,11.1,-2.1,70,37,1.6,3.1,315.0,7.4,315.0,8.0,,,,
2015-01-13,1013.5,1017.0,,,,1.3,8.6,-4.4,66,35,1.5,4.0,270.0,8.5,270.0,8.7,,,,
2015-01-14,1020.7,1024.1,,,,2.2,9.9,-5.5,57,26,2.6,6.4,315.0,12.8,292.5,8.6,,,,
2015-01-15,1005.5,1008.9,15.0,6.5,1.5,2.8,4.7,1.0,84,52,2.1,6.1,337.5,9.9,337.5,0.0,,,,
2015-01-16,994.9,998.3,,,,4.0,9.0,-0.9,48,23,3.8,7.1,292.5,13.6,270.0,7.4,,,,
2015-01-17,1010.5,1013.9,,,,1.9,7.8,-2.7,55,23,4.1,9.7,292.5,20.1,270.0,9.5,,,,
2015-01-18,1026.2,1029.6,,,,2.1,8.7,-4.3,65,34,1.7,3.4,292.5,6.9,292.5,9.3,,,,
2015-01-19,1013.7,1017.2,15.5,5.5,1.5,3.9,7.3,0.1,80,55,1.7,4.5,315.0,9.0,315.0,0.0,,,,
2015-01-20,1005.1,1008.4,0.0,0.0,0.0,7.0,11.2,1.6,74,46,1.8,4.1,315.0,7.4,315.0,3.7,,,,
2015-01-21,1006.4,1009.8,0.0,0.0,0.0,5.5,10.3,-0.6,44,20,2.7,4.7,270.0,10.1,270.0,9.4,,,,
2015-01-22,1016.1,1019.6,,,,4.3,10.6,-1.5,47,23,3.0,7.4,292.5,14.0,270.0,9.2,,,,
2015-01-23,1012.5,1015.9,,,,1.3,9.0,-3.7,74,47,1.5,3.6,315.0,5.3,337.5,5.2,,,,
2015-01-24,1009.3,1012.7,,,,3.0,11.3,-3.5,57,23,2.6,7.0,337.5,14.0,337.5,6.3,,,,
2015-01-25,1015.4,1018.9,,,,2.2,8.7,-5.4,51,20,3.0,7.6,292.5,14.5,270.0,9.4,,,,
2015-01-26,1022.7,1026.2,,,,1.2,7.6,-4.4,52,27,1.8,4.4,270.0,7.7,270.0,9.3,,,,
2015-01-27,1019.3,1022.8,0.0,0.0,0.0,0.6,7.8,-6.9,67,38,1.3,2.7,292.5,4.4,315.0,6.3,,,,
2015-01-28,1005.3,1008.7,10.0,3.0,1.0,3.2,5.7,0.5,95,76,1.6,3.8,0.0,7.5,0.0,0.0,,,,
2015-01-29,1004.8,1008.2,,,,3.1,11.3,-2.1,86,52,1.5,2.7,315.0,5.0,315.0,7.9,,,,
2015-01-30,1002.8,1006.1,,,,5.4,12.5,-3.3,67,31,2.2,4.2,202.5,7.9,202.5,9.2,,,,
