,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1994-02-28,1006.9,1010.8,2.5,2.0,0.5,-0.5,2.0,-4.5,84,63,1.8,4.7,292.5,9.0,292.5,,,0.0,,
1994-03-01,1001.1,1004.9,,,,3.3,7.2,-1.6,45,29,6.0,9.6,292.5,18.8,292.5,10.0,,,,
1994-03-02,1004.5,1008.3,,,,1.2,6.6,-2.7,48,30,3.7,6.0,292.5,13.1,292.5,10.0,,,,
1994-03-03,1009.6,1013.4,,,,3.4,9.9,-1.8,44,28,4.7,9.3,270.0,20.5,270.0,8.9,,,,
1994-03-04,1012.4,1016.3,,,,2.4,10.7,-4.7,66,30,1.6,3.6,90.0,6.1,90.0,9.8,,,,
1994-03-05,1009.7,1013.5,,,,5.0,13.0,-3.5,67,31,2.0,4.0,90.0,6.8,67.5,9.5,,,,
1994-03-06,1002.9,1006.6,,,,7.0,13.4,2.7,62,37,2.0,5.2,292.5,12.4,292.5,4.8,,,,
1994-03-07,1004.3,1008.0,0.0,2.0,0.0,6.1,10.0,-0.1,57,37,2.9,5.5,90.0,9.0,90.0,3.0,,,,
1994-03-08,989.1,992.8,4.0,3.5,1.0,6.3,13.8,1.5,83,50,2.3,7.4,180.0,15.4,180.0,5.3,,,,
1994-03-09,997.0,1000.7,,,,4.4,9.2,1.0,49,24,5.8,10.4,292.5,21.8,292.5,9.1,,,,
1994-03-10,1011.4,1015.3,,,,2.8,8.4,-2.2,41,24,3.7,7.8,270.0,14.5,315.0,10.0,7.0,,,
1994-03-11,1001.3,1005.1,18.0,3.5,1.0,0.0,1.9,-1.1,86,46,-999.0,6.8,337.5,13.1,337.5,,15.0,18.0,,
1994-03-12,1003.2,1007.0,,,,-0.4,4.0,-3.4,61,37,4.7,8.5,292.5,17.1,292.5,10.3,,18.0,,
1994-03-13,1007.5,1011.3,,,,2.1,7.5,-3.8,46,32,5.1,9.3,270.0,17.9,270.0,10.3,,10.0,,
1994-03-14,1006.9,1010.6,,,,4.9,10.3,-1.3,50,33,2.7,5.3,270.0,10.5,247.5,8.2,,3.0,,
1994-03-15,1006.2,1009.9,0.5,0.5,0.5,5.4,11.6,0.6,69,37,1.9,3.5,292.5,6.5,292.5,8.5,,0.0,,
1994-03-16,1011.7,1015.5,,,,3.8,10.6,-3.3,48,24,3.8,8.4,292.5,18.6,292.5,10.5,,,,
1994-03-17,1015.8,1019.6,,,,2.7,11.6,-6.2,69,33,1.5,3.8,292.5,6.7,180.0,10.3,,,,
1994-03-18,1015.4,1019.2,,,,5.5,14.3,-4.2,64,21,2.0,3.8,90.0,7.0,90.0,10.3,,,,
1994-03-19,1012.0,1015.8,0.0,0.0,0.0,7.2,14.5,-1.7,75,31,1.9,3.5,157.5,5.1,157.5,7.8,,,,
1994-03-20,983.2,986.8,46.5,7.5,2.0,8.7,10.7,7.0,87,38,5.5,14.9,270.0,33.0,292.5,,,,,
1994-03-21,992.9,996.6,,,,4.6,8.3,-0.4,41,24,8.7,13.4,270.0,27.0,292.5,10.5,,,,
1994-03-22,1000.2,1003.9,,,,3.3,10.6,-2.6,45,25,5.8,13.2,337.5,24.8,337.5,10.3,,,,
1994-03-23,1005.1,1008.9,,,,3.3,9.5,-2.5,43,28,4.4,7.5,292.5,14.8,270.0,10.6,,,,
1994-03-24,1011.2,1015.0,,,,3.1,10.4,-4.0,65,36,2.0,5.2,90.0,8.2,90.0,6.0,,,,
1994-03-25,1012.2,1016.0,,,,3.7,11.5,-3.6,64,27,1.7,4.1,315.0,7.7,270.0,7.0,,,,
1994-03-26,1015.7,1019.5,,,,3.5,11.5,-4.2,63,30,1.9,5.7,337.5,10.5,337.5,7.5,,,,
1994-03-27,1017.8,1021.6,,,,3.9,11.2,-4.1,63,32,1.7,3.4,90.0,6.2,225.0,7.7,,,,
