,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1992-08-31,1003.8,1007.3,22.0,13.0,5.0,24.7,29.3,20.2,83,69,3.2,6.6,90.0,12.6,90.0,1.6,,,,
1992-09-01,1010.1,1013.7,12.5,7.0,2.0,19.9,21.9,18.3,84,65,3.1,4.7,67.5,8.8,67.5,,,,,
1992-09-02,1013.9,1017.5,0.0,0.0,0.0,20.2,22.3,18.7,81,68,3.0,4.7,67.5,9.6,67.5,,,,,
1992-09-03,1015.9,1019.5,0.0,0.0,0.0,20.4,23.2,18.9,75,55,3.2,4.7,90.0,9.4,90.0,0.2,,,,
1992-09-04,1013.6,1017.1,0.0,0.0,0.0,22.1,25.6,18.3,84,70,1.5,2.9,67.5,4.9,67.5,,,,,
1992-09-05,1008.9,1012.3,0.0,0.0,0.0,26.2,32.3,22.8,81,54,1.7,3.8,180.0,8.1,180.0,7.3,,,,
1992-09-06,1007.7,1011.2,,,,27.0,32.5,21.3,77,57,2.5,5.9,202.5,11.7,202.5,10.6,,,,
1992-09-07,1007.9,1011.4,,,,27.4,31.6,24.2,78,61,4.3,8.2,202.5,16.9,202.5,7.7,,,,
1992-09-08,1002.7,1006.2,0.0,0.0,0.0,26.2,29.5,22.6,79,67,4.7,11.0,180.0,24.7,180.0,3.2,,,,
1992-09-09,1009.1,1012.6,,,,25.3,29.3,22.5,68,51,3.0,4.8,112.5,9.2,112.5,9.1,,,,
1992-09-10,1011.5,1015.0,0.0,0.0,0.0,23.0,26.1,19.9,72,57,2.3,4.7,90.0,8.9,90.0,2.0,,,,
1992-09-11,1009.0,1012.5,12.5,6.5,2.5,21.7,24.5,19.1,92,80,1.9,3.2,90.0,5.9,45.0,,,,,
1992-09-12,1002.6,1006.0,0.0,0.0,0.0,25.9,28.5,22.5,83,69,4.2,7.2,180.0,14.8,180.0,0.8,,,,
1992-09-13,1004.0,1007.4,0.0,0.0,0.0,27.4,31.8,24.0,76,52,4.0,6.9,202.5,12.6,202.5,10.0,,,,
1992-09-14,1006.5,1010.0,,,,27.0,32.6,22.6,79,54,2.7,4.6,202.5,8.3,202.5,9.6,,,,
1992-09-15,1009.2,1012.7,,,,26.7,31.1,22.5,83,62,2.0,4.2,90.0,7.7,112.5,6.8,,,,
1992-09-16,1010.4,1013.8,,,,26.4,30.1,23.3,82,66,2.8,5.5,90.0,9.6,90.0,8.6,,,,
1992-09-17,1008.6,1012.1,0.0,0.0,0.0,25.8,30.9,22.6,82,53,2.7,5.6,135.0,9.9,135.0,8.9,,,,
1992-09-18,1004.1,1007.6,7.0,7.0,5.0,25.3,29.9,22.0,85,58,2.3,5.0,112.5,8.5,90.0,5.8,,,,
1992-09-19,1001.4,1004.8,,,,26.0,30.0,22.4,81,61,2.6,4.8,90.0,8.5,112.5,9.3,,,,
1992-09-20,1002.8,1006.3,,,,24.3,28.1,22.1,80,64,2.8,4.7,90.0,7.8,90.0,3.3,,,,
1992-09-21,1006.2,1009.7,,,,25.7,32.6,22.1,79,41,2.4,4.8,90.0,7.6,112.5,6.5,,,,
1992-09-22,1008.8,1012.2,,,,27.0,33.0,22.2,78,48,2.4,5.0,180.0,10.0,180.0,7.6,,,,
1992-09-23,1010.0,1013.5,0.0,0.0,0.0,27.7,32.3,24.1,81,63,3.7,7.2,202.5,13.4,202.5,6.8,,,,
1992-09-24,1010.2,1013.6,,,,28.2,32.3,25.5,75,59,4.5,7.3,202.5,14.2,202.5,11.7,,,,
1992-09-25,1011.1,1014.6,,,,27.3,32.7,22.4,75,53,2.4,4.3,90.0,8.1,67.5,9.8,,,,
1992-09-26,1013.9,1017.4,,,,25.3,28.9,22.0,85,71,2.0,4.2,112.5,7.9,112.5,2.9,,,,
1992-09-27,1013.6,1017.0,,,,27.1,33.0,22.1,77,48,1.9,3.6,180.0,6.0,180.0,10.4,,,,
1992-09-28,1015.4,1018.9,,,,24.3,28.9,21.4,88,70,2.5,4.9,112.5,9.4,90.0,5.6,,,,
1992-09-29,1015.9,1019.4,,,,25.5,29.7,22.2,85,66,2.1,5.4,112.5,8.4,90.0,6.0,,,,
1992-09-30,1015.4,1018.9,0.0,0.0,0.0,25.7,31.3,21.8,80,56,2.1,4.2,135.0,7.9,135.0,5.8,,,,
