,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2009-02-28,1012.7,1016.6,,0.0,,6.0,11.8,-0.9,51,30,2.8,6.0,292.5,11.3,292.5,9.7,,,,
2009-03-01,1019.5,1023.4,,,,2.2,9.2,-4.2,64,33,1.8,5.1,180.0,7.3,180.0,9.9,,,,
2009-03-02,1014.0,1017.8,,,,5.2,13.0,-3.0,68,40,1.7,3.9,315.0,6.2,292.5,7.1,,,,
2009-03-03,1017.4,1021.3,,,,5.4,8.5,3.0,62,50,2.4,3.6,45.0,6.5,45.0,3.5,,,,
2009-03-04,1012.8,1016.6,,,,4.3,8.9,-2.1,76,56,1.4,2.7,315.0,5.0,315.0,0.7,,,,
2009-03-05,1012.0,1015.9,,,,4.6,12.0,-2.5,58,23,2.2,4.5,315.0,7.8,337.5,10.1,,,,
2009-03-06,1013.8,1017.7,,,,2.7,9.9,-4.4,67,35,1.8,5.1,202.5,,202.5,9.8,,,,
2009-03-07,1011.2,1015.1,,,,4.2,10.8,-2.2,49,19,4.2,10.9,292.5,21.3,270.0,10.2,,,,
2009-03-08,1013.2,1017.1,,,,2.5,6.8,-4.6,56,33,1.4,2.8,315.0,4.5,315.0,1.2,,,,
2009-03-09,1004.5,1008.3,0.0,0.0,0.0,6.1,13.6,0.2,54,28,2.1,4.5,90.0,7.6,67.5,8.5,,,,
2009-03-10,1005.4,1009.3,0.0,0.0,0.0,3.5,7.8,-1.8,69,49,2.1,4.2,112.5,7.6,67.5,0.2,,,,
2009-03-11,1010.9,1014.7,,,,6.8,15.1,-2.5,57,16,2.3,4.1,270.0,7.5,270.0,9.6,,,,
2009-03-12,1008.7,1012.5,,,,9.4,16.5,0.6,72,58,3.0,8.6,202.5,15.6,202.5,0.0,,,,
2009-03-13,997.3,1000.9,0.0,0.0,0.0,15.4,24.5,8.3,50,16,3.4,8.7,202.5,15.7,225.0,8.2,,,,
2009-03-14,1006.8,1010.5,,,,10.3,14.7,5.5,63,45,2.1,4.6,135.0,7.5,157.5,4.4,,,,
2009-03-15,1003.5,1007.3,,,,6.9,13.2,2.7,69,27,2.5,7.1,315.0,14.6,315.0,3.1,,,,
2009-03-16,1014.3,1018.2,,,,3.4,9.3,-1.3,36,18,3.7,8.7,315.0,14.6,337.5,9.5,,,,
2009-03-17,1014.7,1018.6,,,,2.6,10.8,-4.4,49,18,2.2,5.0,315.0,9.6,270.0,9.7,,,,
2009-03-18,1018.8,1022.8,0.0,0.0,0.0,3.3,8.8,-4.4,49,19,2.6,6.7,270.0,12.9,270.0,9.0,,,,
2009-03-19,998.7,1002.5,12.0,3.0,1.0,4.3,9.6,1.3,86,44,2.4,7.5,315.0,16.0,315.0,2.7,,,,
2009-03-20,1010.1,1013.9,,,,4.1,9.0,-2.1,39,20,3.9,8.5,315.0,16.0,315.0,10.4,,,,
2009-03-21,1013.8,1017.7,,,,5.3,12.5,-3.8,57,35,2.1,4.8,225.0,8.9,202.5,8.0,,,,
2009-03-22,1010.5,1014.3,12.0,3.0,1.0,5.0,6.8,2.0,87,62,2.3,5.0,45.0,10.1,45.0,0.0,,,,
2009-03-23,1018.9,1022.8,0.5,0.5,0.5,3.9,6.8,0.0,80,62,1.7,2.8,45.0,6.2,67.5,0.0,,,,
2009-03-24,1007.1,1011.0,1.5,1.0,0.5,5.9,9.2,3.5,89,80,1.7,3.9,315.0,6.6,315.0,0.0,,,,
2009-03-25,1016.3,1020.2,0.0,0.0,0.0,5.2,7.2,2.8,80,61,2.6,4.8,67.5,8.2,67.5,0.0,0.0,,,
2009-03-26,1017.0,1020.9,16.0,2.0,0.5,1.8,3.6,0.3,92,83,,4.1,45.0,7.4,45.0,0.0,2.0,2.0,,
2009-03-27,1018.9,1022.8,0.0,0.0,0.0,5.2,10.1,1.5,67,42,2.2,3.9,112.5,7.2,112.5,2.9,,,,
