,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2005-09-30,1012.9,1016.4,,,,24.3,30.1,18.7,80,57,1.8,4.3,90.0,7.9,112.5,10.5,,,,
2005-10-01,1011.4,1015.0,0.0,0.0,0.0,26.1,32.7,19.9,77,43,1.8,4.5,157.5,7.7,157.5,10.8,,,,
2005-10-02,1009.9,1013.5,,,,26.5,32.5,21.5,78,43,1.9,3.7,202.5,6.9,225.0,9.5,,,,
2005-10-03,1010.9,1014.5,0.0,0.0,0.0,24.4,28.1,22.2,89,75,2.8,5.1,90.0,10.7,67.5,0.3,,,,
2005-10-04,1012.0,1015.6,8.5,3.0,2.0,22.7,25.5,21.3,92,77,2.5,4.5,67.5,9.0,45.0,,,,,
2005-10-05,1011.0,1014.6,1.0,0.5,0.5,23.6,25.4,21.5,95,90,2.3,3.9,45.0,9.1,45.0,,,,,
2005-10-06,1002.8,1006.3,3.0,3.0,2.0,27.2,31.6,24.8,83,60,6.2,10.7,180.0,23.5,180.0,4.2,,,,
2005-10-07,1006.3,1009.8,,,,28.1,34.0,24.1,71,43,3.2,6.2,202.5,13.1,202.5,11.6,,,,
2005-10-08,1014.8,1018.4,0.0,0.0,0.0,23.3,24.7,22.3,79,71,2.2,3.8,67.5,8.0,67.5,,,,,
2005-10-09,1014.2,1017.8,0.0,0.0,0.0,25.5,31.0,21.1,81,63,1.6,4.2,90.0,7.0,90.0,4.8,,,,
2005-10-10,1014.1,1017.7,21.5,19.5,15.5,24.5,30.4,22.0,90,67,1.5,7.3,0.0,15.4,45.0,3.4,,,,
2005-10-11,1014.3,1017.9,0.0,0.5,0.0,24.6,30.5,19.4,84,53,1.6,3.0,135.0,5.4,67.5,9.0,,,,
2005-10-12,1011.1,1014.6,,,,26.3,33.0,21.0,81,47,1.5,2.9,90.0,5.2,90.0,9.3,,,,
2005-10-13,1004.9,1008.4,,,,26.7,32.0,23.4,81,60,3.4,7.1,202.5,14.6,180.0,7.3,,,,
2005-10-14,1010.4,1014.0,0.0,0.0,0.0,22.1,25.1,17.5,79,67,3.2,5.0,67.5,11.9,90.0,1.1,,,,
2005-10-15,1018.7,1022.3,,,,19.7,24.9,15.0,77,55,2.3,4.4,135.0,8.8,90.0,5.3,,,,
2005-10-16,1020.2,1023.9,,,,20.1,27.2,12.9,79,49,1.6,3.7,90.0,7.3,135.0,8.8,,,,
2005-10-17,1017.1,1020.7,,,,23.3,30.1,16.8,77,41,1.6,4.1,180.0,7.3,180.0,11.2,,,,
2005-10-18,1011.9,1015.5,,,,25.1,31.9,19.4,80,52,1.4,3.3,180.0,6.1,180.0,8.2,,,,
2005-10-19,1009.0,1012.6,0.0,0.0,0.0,23.0,26.5,20.3,85,64,2.5,4.8,67.5,9.4,45.0,0.7,,,,
2005-10-20,1011.0,1014.6,0.0,0.0,0.0,22.3,26.0,19.4,78,51,2.6,5.1,90.0,12.0,67.5,2.8,,,,
2005-10-21,1013.7,1017.3,0.5,0.5,0.5,21.3,24.0,19.4,87,71,2.0,4.1,90.0,8.6,22.5,0.3,,,,
2005-10-22,1010.7,1014.3,0.0,0.0,0.0,23.6,28.2,18.9,83,65,1.5,3.1,337.5,5.8,45.0,2.8,,,,
2005-10-23,1008.7,1012.3,23.0,10.0,4.5,21.4,23.1,19.7,93,85,3.4,5.2,45.0,12.3,45.0,,,,,
2005-10-24,1004.2,1007.8,5.5,5.0,2.0,19.9,22.3,17.6,78,65,4.8,7.3,22.5,16.3,22.5,1.2,,,,
2005-10-25,1012.2,1015.8,0.0,0.0,0.0,20.3,23.7,18.2,69,55,3.0,6.2,22.5,12.2,22.5,9.1,,,,
2005-10-26,1017.2,1020.9,0.0,0.0,0.0,18.5,21.5,17.2,76,64,2.2,3.8,67.5,8.4,67.5,0.1,,,,
2005-10-27,1016.9,1020.5,0.0,0.0,0.0,18.4,22.1,16.3,71,54,2.5,4.5,45.0,9.0,45.0,3.3,,,,
2005-10-28,1018.4,1022.0,,,,18.1,23.1,12.6,73,50,2.9,4.6,45.0,9.9,45.0,10.0,,,,
2005-10-29,1020.6,1024.3,,,,17.9,24.0,11.3,76,44,2.1,4.5,112.5,9.0,112.5,8.4,,,,
