,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1988-10-31,1010.5,1014.1,,,,18.5,22.8,14.7,86,61,1.0,3.0,90.0,4.8,90.0,5.5,,,,
1988-11-01,1011.6,1015.2,,,,18.3,21.7,15.5,82,69,1.8,3.6,112.5,6.0,90.0,2.5,,,,
1988-11-02,1011.6,1015.2,,,,17.8,23.0,13.5,81,61,1.8,3.9,90.0,7.1,67.5,5.5,,,,
1988-11-03,1014.7,1018.3,,,,16.2,20.9,11.5,77,60,2.1,3.9,90.0,6.4,90.0,6.9,,,,
1988-11-04,1014.3,1017.9,9.5,5.0,1.5,17.0,20.8,12.2,82,62,1.8,3.9,90.0,6.1,90.0,2.1,,,,
1988-11-05,1001.4,1005.0,14.0,3.0,1.0,17.4,18.1,16.0,97,94,1.9,4.3,292.5,7.6,292.5,,,,,
1988-11-06,1000.9,1004.5,,,,18.4,22.1,16.5,93,74,1.3,2.9,315.0,4.9,315.0,0.5,,,,
1988-11-07,1007.7,1011.3,14.5,3.5,1.0,16.0,18.2,14.0,82,65,2.0,4.4,0.0,8.8,0.0,,,,,
1988-11-08,1010.7,1014.3,2.0,1.5,0.5,16.8,20.5,13.9,87,69,2.4,4.1,315.0,6.6,315.0,2.4,,,,
1988-11-09,1015.8,1019.4,3.5,2.0,0.5,17.0,22.6,12.7,82,54,1.5,3.8,22.5,7.1,22.5,7.1,,,,
1988-11-10,1014.5,1018.1,0.0,0.0,0.0,16.4,21.7,9.9,80,44,1.5,4.2,90.0,7.0,90.0,8.6,,,,
1988-11-11,1001.8,1005.4,1.5,1.0,0.5,16.0,19.0,14.3,91,77,1.3,4.0,180.0,7.6,180.0,,,,,
1988-11-12,998.0,1001.6,,,,12.1,18.0,4.9,67,32,3.6,10.7,292.5,19.7,292.5,8.9,,,,
1988-11-13,1008.1,1011.8,,,,11.3,20.8,3.4,74,29,1.7,3.2,292.5,5.7,180.0,10.1,,,,
1988-11-14,1010.8,1014.5,,,,12.3,20.8,7.4,81,40,1.2,3.1,202.5,4.5,202.5,7.3,,,,
1988-11-15,1015.5,1019.2,,,,14.2,21.9,7.7,80,44,1.3,2.9,180.0,6.0,180.0,7.8,,,,
1988-11-16,-999.0,-999.0,8.5,3.5,2.0,14.2,16.0,11.1,96,88,1.1,3.0,315.0,5.0,315.0,,,,,
1988-11-17,-999.0,-999.0,0.5,0.5,0.5,15.7,18.5,14.3,98,87,1.4,4.1,315.0,6.7,315.0,,,,,
1988-11-18,1016.3,1020.0,1.0,0.5,0.5,14.0,19.8,6.1,65,37,2.2,4.2,45.0,7.6,22.5,8.4,,,,
1988-11-19,1019.7,1023.4,,,,11.8,17.9,3.3,68,36,1.5,2.7,90.0,4.2,292.5,9.3,,,,
1988-11-20,1013.0,1016.7,,,,14.4,20.0,10.0,82,56,1.1,2.5,337.5,4.2,337.5,1.8,,,,
1988-11-21,1012.1,1015.7,,,,16.5,23.5,11.0,77,37,1.4,3.2,112.5,5.9,270.0,8.5,,,,
1988-11-22,1016.5,1020.2,,,,12.6,19.7,7.2,70,36,1.2,3.0,135.0,4.6,45.0,6.8,,,,
1988-11-23,1014.3,1017.9,0.0,0.0,0.0,11.7,15.6,6.7,78,50,1.2,2.4,22.5,3.7,22.5,,,,,
1988-11-24,1009.0,1012.7,0.5,0.5,0.5,13.5,18.0,10.0,80,58,2.4,4.8,45.0,8.8,45.0,0.6,,,,
1988-11-25,1014.2,1017.8,,,,12.6,19.6,6.1,79,43,1.2,3.4,90.0,5.1,90.0,9.2,,,,
1988-11-26,1015.2,1018.9,,,,12.5,20.8,5.0,79,49,1.7,4.9,180.0,10.0,180.0,6.4,,,,
1988-11-27,1008.1,1011.7,5.5,2.0,1.0,13.0,19.9,7.5,84,45,1.8,3.7,315.0,7.4,315.0,7.1,,,,
1988-11-28,1001.1,1004.7,0.5,0.5,0.5,9.5,17.2,6.0,69,26,4.0,10.0,292.5,19.1,292.5,7.4,,,,
1988-11-29,1004.7,1008.4,,,,8.4,15.6,1.8,61,34,4.6,10.1,292.5,19.2,270.0,9.9,,,,
1988-11-30,1015.8,1019.5,,,,7.5,15.1,-0.3,66,34,1.4,3.0,270.0,4.9,90.0,9.8,,,,
