,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1998-07-31,1009.2,1012.7,0.0,0.0,0.0,25.0,30.2,19.8,82,51,2.3,4.8,225.0,9.2,202.5,2.5,,,,
1998-08-01,1007.3,1010.7,,,,26.7,31.6,23.0,84,61,2.9,5.5,202.5,10.3,180.0,6.5,,,,
1998-08-02,1006.6,1010.0,,,,28.3,34.9,23.2,81,52,1.7,4.0,202.5,7.1,202.5,8.2,,,,
1998-08-03,1006.6,1010.0,0.0,0.0,0.0,28.1,33.6,23.1,80,55,2.3,5.0,90.0,9.2,90.0,10.9,,,,
1998-08-04,1009.5,1013.0,,,,25.0,28.9,21.7,79,60,2.5,4.7,90.0,8.9,112.5,7.5,,,,
1998-08-05,1011.6,1015.1,0.0,0.0,0.0,25.0,28.9,20.7,82,58,1.6,3.4,135.0,5.6,112.5,1.6,,,,
1998-08-06,1009.8,1013.3,0.0,0.0,0.0,24.9,30.4,21.7,88,64,1.9,4.4,90.0,8.8,112.5,1.6,,,,
1998-08-07,1005.6,1009.1,,,,25.6,30.3,22.0,88,72,1.8,2.9,157.5,5.3,67.5,2.3,,,,
1998-08-08,1001.5,1005.0,14.0,7.0,2.5,27.1,35.9,23.3,86,45,1.6,5.3,315.0,11.4,337.5,5.3,,,,
1998-08-09,1000.1,1003.6,31.5,14.0,5.0,24.5,27.9,22.2,94,74,1.6,3.0,270.0,6.0,270.0,1.1,,,,
1998-08-10,998.6,1002.1,1.0,1.0,0.5,24.5,28.6,19.3,90,67,2.1,4.8,45.0,9.6,90.0,2.8,,,,
1998-08-11,1002.9,1006.5,4.5,2.0,0.5,17.6,20.8,15.0,90,70,3.9,6.2,45.0,12.6,67.5,0.9,,,,
1998-08-12,1007.5,1011.1,0.5,0.5,0.5,16.8,20.1,15.0,87,75,2.5,3.9,67.5,7.3,67.5,0.1,,,,
1998-08-13,1009.4,1013.0,,,,19.0,24.2,15.8,80,60,2.4,4.3,90.0,8.1,90.0,5.8,,,,
1998-08-14,1007.8,1011.4,0.0,0.0,0.0,18.4,20.8,17.0,81,68,2.5,4.0,45.0,8.3,67.5,,,,,
1998-08-15,1004.4,1008.0,0.0,0.0,0.0,17.5,19.1,16.6,86,71,2.6,4.2,67.5,8.0,45.0,,,,,
1998-08-16,1000.1,1003.7,0.0,0.0,0.0,19.4,21.9,17.0,93,84,3.0,4.4,22.5,11.0,45.0,,,,,
1998-08-17,1000.7,1004.2,,,,20.4,25.1,15.8,84,67,2.8,5.7,112.5,11.1,67.5,8.0,,,,
1998-08-18,1000.9,1004.4,0.0,0.0,0.0,22.3,29.1,18.6,82,60,2.0,4.3,202.5,8.4,225.0,2.7,,,,
1998-08-19,1001.1,1004.6,0.5,0.5,0.5,23.1,26.6,19.4,89,73,1.9,3.3,90.0,7.3,67.5,,,,,
1998-08-20,1003.9,1007.4,,,,21.8,25.1,19.4,77,64,3.5,6.3,67.5,13.5,45.0,3.7,,,,
1998-08-21,1004.7,1008.3,32.5,8.0,3.5,19.7,21.8,18.3,98,82,2.0,6.0,22.5,10.5,45.0,,,,,
1998-08-22,1004.4,1007.9,18.5,14.5,3.5,25.4,30.5,20.8,86,61,3.6,7.5,135.0,15.2,135.0,7.2,,,,
1998-08-23,1010.0,1013.5,14.5,4.0,2.0,24.3,28.1,22.3,94,75,2.3,4.4,135.0,7.9,135.0,,,,,
1998-08-24,1008.6,1012.1,15.0,5.5,2.5,24.4,28.2,22.3,95,76,2.9,5.2,45.0,11.0,45.0,0.5,,,,
1998-08-25,1004.9,1008.4,0.5,0.5,0.5,25.4,28.5,23.9,96,81,2.4,4.1,112.5,7.4,112.5,1.3,,,,
1998-08-26,1004.0,1007.5,0.0,0.0,0.0,27.0,31.8,24.1,86,60,2.5,4.6,180.0,10.0,157.5,6.3,,,,
1998-08-27,1003.3,1006.7,,,,27.7,32.2,23.5,83,64,3.8,7.0,202.5,14.5,180.0,11.1,,,,
1998-08-28,1001.7,1005.2,0.0,0.0,0.0,26.0,32.3,22.2,90,62,2.4,4.7,45.0,8.7,22.5,2.1,,,,
1998-08-29,1003.4,1006.9,11.0,11.0,4.5,22.6,26.9,20.7,93,79,2.7,4.6,67.5,10.4,45.0,0.6,,,,
1998-08-30,1008.2,1011.7,0.0,0.0,0.0,22.7,26.7,20.4,88,72,2.3,4.0,90.0,8.3,90.0,1.5,,,,
