,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2007-12-31,1012.9,1016.7,,,,8.2,15.0,3.3,85,55,1.5,3.3,315.0,5.3,337.5,6.2,,,,
2008-01-01,1012.9,1016.7,,,,6.7,15.0,0.2,82,45,1.3,3.0,270.0,5.0,270.0,7.4,,,,
2008-01-02,1008.7,1012.6,1.0,1.0,0.5,5.8,9.7,1.8,93,73,1.5,3.3,67.5,7.1,67.5,1.5,,,,
2008-01-03,1013.1,1016.9,,,,6.1,13.6,-1.3,80,48,2.1,5.0,90.0,9.1,90.0,6.3,,,,
2008-01-04,1015.8,1019.7,,,,3.6,12.3,-3.5,66,27,2.1,5.2,292.5,10.3,270.0,9.4,,,,
2008-01-05,1015.8,1019.6,,,,5.4,13.8,-1.3,66,27,1.9,4.1,270.0,6.9,247.5,8.7,,,,
2008-01-06,1009.6,1013.4,,,,6.4,15.8,-1.7,75,34,1.6,2.8,45.0,4.6,67.5,8.2,,,,
2008-01-07,1011.8,1015.6,0.0,0.0,0.0,8.6,13.0,2.2,74,55,2.4,4.0,90.0,8.0,67.5,2.6,,,,
2008-01-08,1012.7,1016.5,0.0,0.0,0.0,7.3,14.1,1.0,61,26,2.9,7.3,315.0,15.5,315.0,8.8,,,,
2008-01-09,1018.9,1022.8,,,,5.8,12.2,-0.4,59,32,1.9,3.7,315.0,6.6,315.0,8.9,,,,
2008-01-10,1014.3,1018.1,0.0,0.0,0.0,7.3,12.3,2.7,79,58,1.5,3.2,45.0,5.5,45.0,3.3,,,,
2008-01-11,1007.9,1011.7,0.0,0.0,0.0,7.6,14.4,0.3,81,61,2.4,5.6,112.5,9.6,112.5,6.5,,,,
2008-01-12,1000.1,1003.8,9.0,3.0,1.0,7.7,9.6,3.4,90,74,2.0,5.2,315.0,9.2,337.5,0.2,,,,
2008-01-13,999.7,1003.5,,0.0,,6.5,13.7,0.4,67,32,2.7,7.3,315.0,13.4,292.5,9.2,,,,
2008-01-14,1006.1,1009.9,0.0,0.0,0.0,4.3,11.3,-1.0,71,43,1.4,3.0,337.5,5.0,337.5,6.7,,,,
2008-01-15,1012.4,1016.3,,,,3.6,10.4,-1.8,61,23,3.1,7.5,292.5,15.4,292.5,9.0,,,,
2008-01-16,1013.1,1017.0,,,,1.2,7.5,-4.4,70,40,1.4,2.8,0.0,4.4,315.0,4.7,,,,
2008-01-17,1008.6,1012.5,,,,3.0,12.0,-3.8,79,41,1.4,3.1,202.5,5.0,202.5,9.0,,,,
2008-01-18,1014.9,1018.8,,,,2.6,7.9,-3.3,73,43,1.3,2.5,90.0,4.0,90.0,2.8,,,,
2008-01-19,1016.3,1020.1,,,,4.3,11.5,-1.1,72,45,1.6,3.1,315.0,5.7,270.0,8.3,,,,
2008-01-20,1021.1,1025.0,,,,4.5,13.5,-3.1,65,32,2.0,3.4,337.5,6.7,292.5,8.5,,,,
2008-01-21,1023.6,1027.5,2.0,1.0,0.5,4.2,6.2,0.1,83,68,1.4,3.2,337.5,5.9,315.0,,,,,
2008-01-22,1011.2,1015.0,10.5,2.0,0.5,6.0,11.5,3.8,92,70,2.4,5.0,315.0,7.9,315.0,2.9,,,,
2008-01-23,1014.3,1018.1,,,,6.1,13.5,-0.3,72,38,2.4,5.7,315.0,10.9,315.0,7.0,,,,
2008-01-24,1024.1,1028.0,,,,2.9,9.2,-2.7,76,43,1.4,2.5,45.0,4.4,112.5,0.9,,,,
2008-01-25,1026.0,1029.9,,,,2.4,9.5,-3.7,71,38,1.8,3.6,45.0,7.2,45.0,8.7,,,,
2008-01-26,1024.6,1028.5,,,,2.5,10.2,-3.9,77,43,1.4,2.6,315.0,3.9,315.0,8.9,,,,
2008-01-27,1017.4,1021.2,6.0,3.0,1.0,5.9,11.5,-1.5,81,54,1.6,3.7,45.0,7.6,45.0,2.9,,,,
2008-01-28,998.0,1001.7,24.5,8.5,2.5,10.2,12.5,7.8,95,89,1.7,3.7,45.0,8.2,247.5,,,,,
2008-01-29,991.2,994.9,0.0,0.5,0.5,7.0,13.1,-0.6,79,47,2.0,6.5,292.5,14.4,315.0,3.0,,,,
2008-01-30,994.5,998.4,,,,2.7,9.7,-2.7,60,29,2.5,4.9,292.5,10.0,225.0,9.0,,,,
