,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2013-02-28,1027.6,1031.0,0.0,0.0,0.0,5.0,12.1,-4.8,71,44,1.5,4.2,180.0,7.1,225.0,8.1,,,,
2013-03-01,1010.9,1014.2,0.0,0.0,0.0,10.1,18.5,3.7,76,64,1.5,3.6,225.0,6.2,202.5,2.7,,,,
2013-03-02,1017.0,1020.4,,,,7.3,13.4,1.2,48,17,3.2,7.8,315.0,13.7,337.5,8.0,,,,
2013-03-03,1008.9,1012.2,0.0,0.0,0.0,7.2,13.1,3.2,78,60,1.8,3.8,67.5,6.8,45.0,4.3,,,,
2013-03-04,1014.7,1018.1,,,,7.7,12.1,4.2,38,21,3.2,8.4,315.0,16.4,292.5,7.3,,,,
2013-03-05,1009.9,1013.3,14.0,2.0,0.5,1.9,5.7,-1.1,90,45,2.3,4.5,337.5,7.3,337.5,0.0,,,,
2013-03-06,1004.6,1008.0,0.0,0.0,0.0,3.9,10.0,-1.0,84,63,1.7,2.9,315.0,5.1,67.5,5.7,,,,
2013-03-07,1008.0,1011.4,,,,2.3,6.1,-1.8,49,21,4.0,10.2,315.0,19.2,292.5,6.3,,,,
2013-03-08,1015.9,1019.4,,,,2.7,8.9,-2.1,42,22,3.4,7.9,292.5,14.0,292.5,8.4,,,,
2013-03-09,1013.0,1016.5,,,,2.9,10.9,-2.3,54,25,1.9,3.7,315.0,6.8,315.0,9.8,,,,
2013-03-10,1015.8,1019.3,,,,2.4,10.1,-4.4,49,21,3.1,6.8,315.0,12.7,292.5,8.4,,,,
2013-03-11,1021.6,1025.1,0.0,0.0,0.0,1.4,6.8,-6.7,63,36,1.7,3.5,135.0,6.1,112.5,3.1,,,,
2013-03-12,1010.6,1013.9,8.5,4.5,1.0,4.3,11.2,-1.4,66,22,3.4,9.5,292.5,18.8,315.0,8.1,,,,
2013-03-13,1018.9,1022.4,,,,3.5,8.5,-3.5,71,45,1.4,2.9,90.0,5.6,90.0,0.9,,,,
2013-03-14,1008.7,1012.1,5.0,2.0,0.5,3.5,8.3,-0.8,84,65,1.7,3.7,337.5,6.2,0.0,0.0,,,,
2013-03-15,1012.1,1015.6,,,,1.0,5.1,-2.2,50,23,4.8,10.6,315.0,19.5,292.5,10.5,,,,
2013-03-16,1019.5,1023.0,,,,1.3,7.1,-6.0,44,22,2.2,4.6,292.5,7.4,270.0,10.4,,,,
2013-03-17,1008.6,1012.0,0.0,0.0,0.0,2.6,5.3,-2.2,74,53,1.3,2.7,292.5,4.7,292.5,0.6,,,,
2013-03-18,1008.2,1011.6,0.0,0.0,0.0,3.9,6.1,0.8,78,43,1.5,3.5,90.0,7.5,67.5,0.0,,,,
2013-03-19,1012.4,1015.8,,,,2.7,9.8,-3.7,45,20,2.2,5.3,270.0,9.2,315.0,9.7,,,,
2013-03-20,1016.4,1019.9,,,,1.9,8.1,-3.3,38,23,,7.6,315.0,12.8,315.0,10.6,,,,
2013-03-21,1014.9,1018.3,,,,1.9,9.2,-5.8,53,19,2.2,4.7,180.0,7.6,270.0,9.6,,,,
2013-03-22,1013.5,1016.9,,,,4.2,9.9,-2.5,36,18,3.7,7.3,292.5,13.9,292.5,10.5,,,,
2013-03-23,1013.4,1016.9,,,,0.8,7.0,-6.1,43,19,4.7,10.3,315.0,18.4,315.0,10.8,,,,
2013-03-24,1020.8,1024.3,,,,0.5,7.9,-7.6,39,17,3.7,8.0,292.5,15.6,292.5,10.6,,,,
2013-03-25,1021.3,1024.8,,,,2.4,9.0,-6.3,46,19,1.7,3.4,315.0,6.7,225.0,10.3,,,,
2013-03-26,1010.7,1014.1,4.0,1.0,0.5,3.8,8.4,0.0,91,60,1.3,3.1,337.5,4.7,315.0,0.0,,,,
2013-03-27,1014.9,1018.3,,,,5.8,14.3,-0.8,78,36,1.8,4.1,90.0,7.1,112.5,6.9,,,,
