,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
2019-12-31,1022.1,1025.5,,,,5.0,12.8,-0.9,84,53,1.2,2.7,157.5,4.4,270.0,3.5,,,,
2020-01-01,1007.5,1010.9,24.5,9.5,3.5,8.4,14.8,2.9,98,89,1.4,4.3,135.0,8.1,315.0,0.0,,,,
2020-01-02,1009.2,1012.5,,,,10.1,16.4,3.4,72,28,1.9,5.4,315.0,10.9,292.5,8.8,,,,
2020-01-03,1014.1,1017.5,,,,6.7,15.2,-0.2,69,28,1.6,3.9,270.0,6.6,247.5,9.4,,,,
2020-01-04,1016.9,1020.3,,,,7.7,14.6,0.7,58,30,2.0,4.1,292.5,7.5,337.5,8.1,,,,
2020-01-05,1021.4,1024.8,,,,5.8,9.3,3.5,63,41,1.3,2.9,45.0,6.1,67.5,0.9,,,,
2020-01-06,1020.2,1023.6,5.0,1.5,0.5,3.8,5.2,2.4,89,58,1.2,2.2,292.5,3.9,315.0,0.0,,,,
2020-01-07,1019.5,1022.9,,,,4.7,12.0,-1.7,77,44,1.5,2.7,67.5,5.9,45.0,9.5,,,,
2020-01-08,1024.0,1027.4,0.5,0.5,0.5,4.3,9.0,-2.0,83,64,1.6,2.9,315.0,5.3,0.0,0.0,,,,
2020-01-09,1019.1,1022.5,2.0,1.0,0.5,9.9,14.0,5.6,91,75,1.5,2.6,337.5,4.4,315.0,1.4,,,,
2020-01-10,1012.2,1015.5,0.0,0.0,0.0,11.7,16.0,6.2,89,70,1.4,2.5,292.5,4.6,292.5,0.7,,,,
2020-01-11,1009.0,1012.3,,,,10.8,19.3,4.6,63,30,2.8,7.2,315.0,13.2,315.0,8.7,,,,
2020-01-12,1022.7,1026.1,,,,5.7,7.9,2.3,59,38,1.7,6.5,315.0,12.6,292.5,0.0,,,,
2020-01-13,1015.6,1019.0,,,,7.2,13.4,0.6,66,43,2.2,5.7,292.5,10.9,270.0,9.0,,,,
2020-01-14,1022.4,1025.9,,,,6.1,11.4,0.3,56,36,1.9,5.6,270.0,11.9,270.0,5.8,,,,
2020-01-15,1024.7,1028.1,,,,4.7,12.3,-2.5,78,51,1.4,2.2,315.0,3.8,315.0,9.1,,,,
2020-01-16,1015.1,1018.5,1.0,0.5,0.5,7.6,9.9,5.3,94,74,1.5,2.9,292.5,4.7,292.5,0.0,,,,
2020-01-17,1008.4,1011.7,0.0,0.0,0.0,9.2,15.4,5.5,89,62,,3.3,270.0,5.8,270.0,1.9,,,,
2020-01-18,1015.7,1019.1,0.0,0.0,0.0,8.2,9.5,7.3,76,60,1.8,3.8,45.0,8.0,45.0,0.1,,,,
2020-01-19,1015.0,1018.3,0.0,0.0,0.0,9.3,15.8,4.1,66,34,2.2,4.7,315.0,8.7,315.0,9.0,,,,
2020-01-20,1020.6,1024.0,0.5,0.5,0.5,7.0,8.1,5.7,80,61,1.9,3.4,45.0,6.8,67.5,0.0,,,,
2020-01-21,1016.0,1019.4,14.0,4.5,1.0,6.0,10.1,2.0,87,66,2.2,4.2,45.0,9.2,22.5,0.0,,,,
2020-01-22,1011.5,1014.8,13.0,5.5,1.5,6.0,11.8,1.7,89,56,2.0,3.7,315.0,7.1,0.0,7.4,,,,
2020-01-23,1018.4,1021.8,,,,4.6,12.1,-0.8,73,36,2.1,5.7,337.5,10.9,315.0,8.3,,,,
2020-01-24,1021.1,1024.6,,,,3.9,7.5,-1.1,69,46,1.3,2.7,315.0,4.4,337.5,0.3,,,,
2020-01-25,1009.2,1012.5,0.0,0.0,0.0,7.5,12.7,1.5,78,65,1.8,3.5,45.0,7.8,45.0,0.1,,,,
2020-01-26,1001.2,1004.5,2.0,1.5,0.5,7.5,14.6,-0.9,77,36,3.1,9.4,292.5,18.9,315.0,7.4,,,,
2020-01-27,1019.7,1023.1,,,,3.0,10.5,-3.0,66,32,2.0,5.0,315.0,9.3,315.0,9.3,,,,
2020-01-28,1026.3,1029.8,,,,3.2,10.0,-4.0,70,35,1.2,2.5,112.5,4.4,67.5,9.0,,,,
2020-01-29,1020.5,1024.0,3.0,1.5,0.5,4.5,6.1,2.8,90,68,1.5,3.4,292.5,6.1,292.5,0.0,,,,
2020-01-30,1008.8,1012.2,,,,6.4,15.9,-0.7,75,31,2.6,8.0,315.0,16.3,315.0,6.6,,,,
