,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1999-09-30,1006.8,1010.2,,,,28.2,33.9,22.8,67,50,3.8,6.6,202.5,16.2,337.5,10.0,,,,
1999-10-01,1012.2,1015.7,0.0,0.0,0.0,24.8,28.7,21.4,73,51,2.6,4.6,112.5,8.8,90.0,3.9,,,,
1999-10-02,1017.3,1020.8,,,,24.4,27.6,20.9,76,62,2.1,4.1,112.5,7.4,112.5,3.4,,,,
1999-10-03,1016.5,1020.0,,,,23.6,27.9,19.6,80,59,1.7,3.5,157.5,6.2,157.5,,,,,
1999-10-04,1013.2,1016.8,,,,22.8,28.7,17.9,75,42,1.7,4.4,90.0,8.4,90.0,8.2,,,,
1999-10-05,1009.9,1013.4,0.0,0.0,0.0,24.1,29.0,18.6,76,47,1.9,3.7,112.5,8.2,90.0,4.8,,,,
1999-10-06,1008.2,1011.7,1.5,0.5,0.5,26.0,31.3,21.0,77,54,2.2,5.0,202.5,7.9,225.0,2.2,,,,
1999-10-07,1003.9,1007.3,0.0,0.0,0.0,26.8,32.5,23.4,79,56,1.8,3.7,225.0,6.7,247.5,5.7,,,,
1999-10-08,1003.3,1006.8,0.0,0.0,0.0,26.6,32.1,22.8,75,50,2.1,4.9,112.5,8.4,90.0,8.1,,,,
1999-10-09,1004.4,1007.8,1.0,1.0,0.5,26.1,30.8,22.8,80,58,2.0,4.6,112.5,8.1,135.0,4.2,,,,
1999-10-10,1001.1,1004.6,0.0,0.0,0.0,26.4,31.4,23.3,80,59,2.7,5.9,202.5,12.3,202.5,4.5,,,,
1999-10-11,1002.0,1005.5,,,,28.0,33.9,23.4,74,43,1.7,4.1,90.0,7.3,112.5,7.5,,,,
1999-10-12,1005.9,1009.4,0.0,0.0,0.0,26.3,30.7,22.4,79,56,2.0,4.3,112.5,8.0,90.0,5.7,,,,
1999-10-13,1005.7,1009.2,0.5,0.5,0.5,28.1,33.4,23.2,76,52,3.2,6.9,202.5,14.7,225.0,8.6,,,,
1999-10-14,1002.2,1005.7,2.0,2.0,2.0,27.2,31.7,20.1,76,60,6.5,10.5,202.5,23.4,180.0,3.5,,,,
1999-10-15,1012.1,1015.6,0.5,0.5,0.5,22.2,25.5,19.1,78,59,2.4,4.3,45.0,8.9,22.5,0.7,,,,
1999-10-16,1014.4,1018.0,7.0,2.5,1.0,21.1,22.4,19.8,91,83,1.8,3.3,45.0,8.1,45.0,,,,,
1999-10-17,1016.3,1019.8,0.0,0.0,0.0,22.6,25.6,20.1,83,71,1.8,3.5,45.0,7.1,45.0,0.1,,,,
1999-10-18,1015.1,1018.6,0.0,0.0,0.0,24.3,29.8,19.5,81,62,1.7,2.9,90.0,5.9,135.0,3.5,,,,
1999-10-19,1007.9,1011.4,0.0,0.0,0.0,27.1,31.5,22.5,81,62,3.4,6.4,202.5,13.2,225.0,6.0,,,,
1999-10-20,1008.2,1011.7,21.0,6.0,3.0,22.5,26.7,19.6,88,78,2.9,6.2,67.5,14.1,67.5,,,,,
1999-10-21,1010.9,1014.5,15.0,8.0,2.5,19.0,21.0,17.0,92,82,2.1,3.8,315.0,8.7,67.5,,,,,
1999-10-22,1013.0,1016.6,0.5,1.0,0.5,20.5,25.6,16.8,82,61,1.6,2.9,292.5,5.7,292.5,2.1,,,,
1999-10-23,1006.6,1010.1,0.5,0.5,0.5,24.3,29.6,17.1,80,64,3.8,9.5,202.5,20.3,225.0,2.3,,,,
1999-10-24,1004.5,1008.0,,,,27.8,33.9,22.6,70,41,2.8,6.5,202.5,14.3,202.5,10.0,,,,
1999-10-25,1012.7,1016.2,,,,24.1,28.8,20.0,68,51,2.0,3.7,90.0,7.7,112.5,2.3,,,,
1999-10-26,1018.4,1022.0,,,,22.0,27.4,17.8,71,48,2.1,3.4,112.5,6.3,45.0,6.5,,,,
1999-10-27,1017.3,1020.9,,,,22.0,29.0,16.0,77,47,1.8,4.1,112.5,7.7,112.5,10.1,,,,
1999-10-28,1014.9,1018.5,0.0,0.0,0.0,21.1,24.9,16.5,83,62,1.7,3.5,22.5,6.6,45.0,0.2,,,,
1999-10-29,1011.1,1014.6,0.5,0.5,0.5,24.0,30.3,19.6,77,49,2.0,4.0,67.5,8.1,67.5,9.9,,,,
