,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2013-08-31,1001.6,1004.7,0.0,0.0,0.0,24.9,30.2,21.5,85,72,2.4,4.7,67.5,9.7,67.5,1.0,,,,
2013-09-01,1006.2,1009.3,0.0,0.0,0.0,22.5,27.0,19.9,81,65,2.7,4.2,67.5,7.9,90.0,2.6,,,,
2013-09-02,1006.4,1009.5,0.0,0.0,0.0,25.1,31.5,19.3,73,49,1.9,4.2,157.5,6.6,157.5,8.0,,,,
2013-09-03,1004.9,1008.0,0.0,0.0,0.0,26.3,30.8,22.8,78,55,1.9,5.0,202.5,8.2,180.0,2.2,,,,
2013-09-04,1004.2,1007.3,,,,28.3,33.3,23.3,74,50,3.2,5.9,180.0,9.8,180.0,9.8,,,,
2013-09-05,1004.1,1007.2,3.5,1.5,0.5,26.4,31.7,24.7,91,65,1.9,3.9,112.5,7.6,112.5,1.8,,,,
2013-09-06,1003.5,1006.5,0.0,0.0,0.0,26.9,32.5,22.9,82,55,1.8,3.8,90.0,6.1,112.5,7.2,,,,
2013-09-07,1002.7,1005.8,0.0,0.0,0.0,27.7,33.7,22.1,79,54,1.6,3.8,90.0,6.7,90.0,7.8,,,,
2013-09-08,1001.7,1004.8,,,,29.4,35.7,24.0,78,49,1.9,4.1,180.0,6.5,180.0,9.3,,,,
2013-09-09,1003.1,1006.1,,,,31.0,36.7,25.4,76,50,1.4,3.0,157.5,5.1,135.0,9.0,,,,
2013-09-10,1004.6,1007.7,0.0,0.0,0.0,30.1,36.8,25.1,75,51,1.8,5.6,45.0,14.4,45.0,6.3,,,,
2013-09-11,1005.6,1008.6,0.0,0.0,0.0,29.0,33.9,24.4,72,53,2.3,4.5,90.0,7.6,90.0,10.7,,,,
2013-09-12,1007.3,1010.4,0.0,0.0,0.0,27.9,32.5,24.6,73,52,2.1,4.3,90.0,8.7,90.0,8.1,,,,
2013-09-13,1008.8,1011.9,,,,27.6,33.5,22.7,73,48,2.1,4.6,90.0,8.4,90.0,10.9,,,,
2013-09-14,1008.0,1011.1,,,,28.6,35.5,22.4,70,34,2.1,4.7,180.0,7.5,202.5,11.3,,,,
2013-09-15,1006.6,1009.6,,,,28.7,35.0,23.8,71,39,2.5,4.6,157.5,8.8,180.0,10.0,,,,
2013-09-16,1005.9,1009.0,,,,28.4,33.9,23.6,71,41,3.2,6.1,202.5,10.6,157.5,10.1,,,,
2013-09-17,1005.2,1008.2,,,,29.0,34.2,23.2,69,48,3.3,6.5,180.0,10.4,180.0,10.4,,,,
2013-09-18,1005.1,1008.1,,,,29.2,35.2,23.5,71,43,2.8,5.4,180.0,10.1,225.0,9.2,,,,
2013-09-19,1004.3,1007.4,1.5,1.5,0.5,29.2,33.7,25.0,74,54,3.4,6.1,180.0,10.6,225.0,7.9,,,,
2013-09-20,1005.8,1008.9,12.5,12.0,4.0,26.6,30.9,23.8,84,68,1.9,4.2,67.5,7.3,67.5,1.7,,,,
2013-09-21,1007.4,1010.5,12.0,12.0,10.0,26.6,31.0,23.2,83,62,2.0,4.2,22.5,8.5,45.0,4.2,,,,
2013-09-22,1004.7,1007.8,9.0,4.5,4.5,26.2,29.8,23.7,91,76,1.6,3.5,337.5,6.2,315.0,0.0,,,,
2013-09-23,999.9,1002.9,0.0,0.5,0.0,27.0,33.6,22.8,76,48,2.1,4.7,337.5,7.5,337.5,5.2,,,,
2013-09-24,1000.0,1003.2,0.5,0.5,0.5,23.2,25.6,20.0,86,65,1.2,2.8,247.5,5.3,225.0,0.0,,,,
2013-09-25,1000.3,1003.5,2.0,2.0,1.0,24.4,29.7,18.7,75,47,2.1,4.8,157.5,8.1,157.5,8.9,,,,
2013-09-26,1000.8,1003.9,29.5,19.0,8.0,23.8,29.5,19.4,75,49,1.9,3.7,135.0,5.9,90.0,9.2,,,,
2013-09-27,1004.0,1007.1,,,,25.2,31.8,18.4,69,34,1.9,4.2,135.0,7.4,157.5,12.0,,,,
2013-09-28,1003.4,1006.5,0.0,0.0,0.0,26.6,31.6,21.7,71,51,2.6,5.2,180.0,8.4,180.0,9.3,,,,
2013-09-29,1000.1,1003.2,0.0,0.0,0.0,29.0,35.0,23.9,74,54,2.3,4.6,180.0,8.2,315.0,9.7,,,,
2013-09-30,1002.3,1005.4,,,,28.7,33.7,24.6,75,59,3.2,6.8,202.5,12.5,202.5,7.6,,,,
