,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1993-10-31,1006.7,1010.3,1.5,1.0,0.5,17.4,18.6,15.2,90,81,2.4,4.3,45.0,8.7,67.5,,,,,
1993-11-01,1014.2,1017.8,,,,17.8,23.2,13.7,73,42,1.8,4.4,90.0,8.9,112.5,9.6,,,,
1993-11-02,1019.4,1023.1,11.0,3.5,1.0,15.7,19.3,13.8,80,61,2.8,5.0,45.0,9.3,45.0,4.1,,,,
1993-11-03,1011.1,1014.7,16.5,4.0,1.0,16.9,22.6,13.6,87,59,2.2,4.2,315.0,7.8,90.0,6.3,,,,
1993-11-04,1011.4,1015.0,,,,17.4,21.0,13.0,87,71,1.4,3.5,67.5,7.6,45.0,0.1,,,,
1993-11-05,1017.1,1020.7,,,,14.0,19.9,8.7,74,33,1.8,3.7,90.0,7.1,90.0,5.4,,,,
1993-11-06,1014.2,1017.8,12.0,5.0,1.5,15.5,19.3,10.7,84,60,3.2,4.8,45.0,10.6,45.0,0.1,,,,
1993-11-07,1001.1,1004.7,52.0,11.0,2.5,15.6,16.8,14.8,96,93,3.0,5.0,315.0,9.5,22.5,,,,,
1993-11-08,1010.0,1013.6,0.0,0.0,0.0,17.0,24.1,10.4,79,45,1.8,3.4,157.5,5.6,157.5,10.8,,,,
1993-11-09,1009.1,1012.7,0.0,0.0,0.0,17.9,23.9,12.0,89,68,1.6,3.6,202.5,6.8,180.0,6.7,,,,
1993-11-10,1017.5,1021.2,,,,15.3,21.1,9.4,78,42,2.3,4.7,112.5,9.3,112.5,10.7,,,,
1993-11-11,1018.9,1022.6,,,,16.0,22.7,8.9,79,49,1.9,4.3,202.5,7.9,180.0,7.7,,,,
1993-11-12,1013.3,1017.0,0.0,0.0,0.0,17.0,21.1,13.4,84,68,1.8,3.7,45.0,7.2,22.5,2.6,,,,
1993-11-13,1016.7,1020.4,4.5,1.5,0.5,13.4,15.5,12.4,93,82,2.1,3.6,45.0,6.5,67.5,,,,,
1993-11-14,1021.7,1025.4,0.0,0.0,0.0,14.2,17.6,12.0,79,60,2.5,4.8,90.0,9.6,90.0,5.3,,,,
1993-11-15,1021.9,1025.6,0.0,0.0,0.0,14.6,17.6,11.7,87,70,1.3,2.8,270.0,4.9,270.0,,,,,
1993-11-16,1014.2,1017.8,3.0,1.5,0.5,15.8,17.5,14.3,97,92,0.9,3.5,337.5,5.2,337.5,,,,,
1993-11-17,1010.5,1014.1,,,,16.8,20.4,14.7,90,70,1.4,3.6,45.0,6.8,45.0,0.9,,,,
1993-11-18,1013.3,1017.0,0.0,0.0,0.0,14.0,16.5,10.2,78,64,2.3,4.0,45.0,8.3,45.0,,,,,
1993-11-19,1014.1,1017.8,,,,14.6,20.1,7.9,77,43,1.8,3.7,112.5,6.5,90.0,7.7,,,,
1993-11-20,1013.3,1017.0,12.0,5.5,1.5,14.5,16.1,12.2,96,78,1.7,2.9,90.0,5.6,45.0,,,,,
1993-11-21,1010.3,1014.0,,,,16.0,21.5,11.8,86,61,2.3,3.5,90.0,7.2,90.0,4.8,,,,
1993-11-22,1002.6,1006.2,1.5,1.5,1.5,14.3,18.9,10.0,81,57,2.8,7.9,292.5,15.6,270.0,7.3,,,,
1993-11-23,1004.0,1007.7,,,,13.5,20.1,6.3,54,33,4.4,7.2,270.0,17.2,315.0,10.7,,,,
1993-11-24,1008.1,1011.8,,,,12.5,20.5,5.1,66,29,2.4,3.9,270.0,7.6,292.5,10.1,,,,
1993-11-25,1016.1,1019.8,,,,11.6,19.1,4.3,68,30,2.2,5.8,315.0,11.7,270.0,9.5,,,,
1993-11-26,1025.8,1029.6,,,,10.5,17.7,4.4,69,34,1.7,3.8,45.0,7.1,45.0,10.0,,,,
1993-11-27,1030.8,1034.5,,,,9.1,17.3,1.8,76,22,1.7,2.7,112.5,4.6,90.0,10.2,,,,
1993-11-28,1025.6,1029.3,0.0,0.0,0.0,12.2,19.1,2.9,82,54,1.6,3.7,135.0,6.0,135.0,6.3,,,,
1993-11-29,1011.5,1015.1,10.5,4.0,1.5,17.5,20.8,13.0,95,84,2.4,6.1,180.0,12.9,180.0,0.1,,,,
1993-11-30,1003.3,1006.9,,,,15.7,21.8,6.5,82,39,2.1,4.1,180.0,8.1,180.0,5.8,,,,
