,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2005-01-31,1004.1,1007.9,,,,1.0,8.2,-3.5,75,32,2.2,6.8,315.0,13.1,315.0,7.1,,0.0,,
2005-02-01,1016.0,1019.8,,,,-0.1,7.5,-6.8,68,32,1.7,3.4,270.0,6.1,270.0,9.5,,,,
2005-02-02,1015.0,1018.9,,,,1.6,8.5,-5.8,73,44,1.6,3.0,270.0,5.4,292.5,6.3,,,,
2005-02-03,1003.4,1007.1,0.0,0.0,0.0,6.2,16.4,-1.5,65,34,2.2,4.9,337.5,9.6,0.0,6.8,,,,
2005-02-04,1017.2,1021.1,,,,2.2,7.3,-2.4,51,30,2.2,5.9,315.0,12.9,315.0,9.3,,,,
2005-02-05,1019.2,1023.1,0.5,0.5,0.5,0.4,4.6,-4.7,78,55,1.5,3.4,315.0,5.9,315.0,0.2,0.0,,,
2005-02-06,1006.2,1010.0,,,,4.8,12.7,-3.1,72,46,2.2,5.9,337.5,10.8,315.0,9.2,,,,
2005-02-07,1012.3,1016.1,,,,3.2,8.3,-3.2,48,25,3.7,6.8,292.5,13.5,292.5,9.4,,,,
2005-02-08,1008.3,1012.1,,,,0.8,9.6,-5.9,58,32,2.3,6.1,315.0,13.9,315.0,7.9,,,,
2005-02-09,1009.9,1013.7,,,,1.2,8.0,-6.1,56,26,2.3,4.5,315.0,8.4,315.0,9.5,,,,
2005-02-10,1006.1,1009.9,,,,1.2,10.2,-4.8,65,28,2.2,5.1,292.5,10.8,315.0,9.1,,,,
2005-02-11,1004.4,1008.2,,,,0.1,8.0,-6.5,61,24,3.4,9.7,315.0,19.3,337.5,8.4,,,,
2005-02-12,1010.1,1013.9,,,,3.5,10.5,-2.4,43,25,3.8,8.0,270.0,18.5,270.0,9.6,,,,
2005-02-13,1015.2,1019.0,,,,3.3,10.2,-5.5,63,34,1.8,3.9,45.0,8.8,45.0,7.6,,,,
2005-02-14,1010.9,1014.7,23.0,7.5,2.0,5.2,9.0,3.1,88,53,3.6,5.5,0.0,12.0,0.0,,,,,
2005-02-15,994.3,998.0,61.5,9.5,2.0,5.7,8.5,2.5,90,57,4.8,8.8,315.0,18.0,337.5,,,,,
2005-02-16,1001.5,1005.2,,,,4.8,10.7,-1.8,67,38,2.6,6.3,292.5,13.1,270.0,8.0,,,,
2005-02-17,1012.2,1016.0,,,,5.0,11.2,-1.6,58,31,2.4,4.1,315.0,7.8,270.0,9.7,,,,
2005-02-18,1011.5,1015.3,0.0,0.0,0.0,4.9,9.5,0.6,78,55,1.9,3.5,292.5,6.1,292.5,2.6,,,,
2005-02-19,1006.5,1010.3,,,,4.1,10.8,-1.8,66,23,2.9,5.7,292.5,13.0,292.5,9.3,,,,
2005-02-20,1012.0,1015.8,,,,4.2,9.1,1.2,50,26,5.1,9.7,292.5,18.3,292.5,9.7,,,,
2005-02-21,1017.8,1021.6,,,,3.1,8.7,-3.1,46,25,4.4,8.7,292.5,17.8,292.5,9.9,,,,
2005-02-22,1019.0,1022.9,0.0,0.0,0.0,0.8,4.7,-4.8,68,44,1.4,2.8,315.0,4.9,315.0,,,,,
2005-02-23,1011.2,1015.0,0.0,0.0,0.0,2.6,7.5,-2.7,80,57,1.8,3.0,315.0,5.0,270.0,4.7,,,,
2005-02-24,1004.7,1008.5,0.0,0.0,0.0,4.9,11.4,-3.6,60,25,2.9,7.7,315.0,17.2,292.5,7.5,5.0,,,
2005-02-25,1006.8,1010.6,7.5,1.5,0.5,1.0,4.9,-2.5,89,50,1.6,3.2,45.0,6.8,45.0,3.8,0.0,5.0,,
2005-02-26,1009.7,1013.5,,,,2.5,8.5,-2.7,64,32,2.0,4.4,315.0,9.6,315.0,8.8,,1.0,,
2005-02-27,1010.0,1013.7,,,,3.1,9.3,-4.2,76,52,2.3,4.7,112.5,8.7,112.5,8.0,,,,
2005-02-28,1005.0,1008.8,0.5,0.5,0.5,4.4,9.8,-2.5,83,59,1.5,2.6,292.5,4.9,292.5,2.4,,,,
2005-03-01,998.0,1001.7,,,,5.0,8.4,2.2,47,24,4.0,8.0,337.5,16.2,337.5,9.7,,,,
2005-03-02,995.4,999.2,0.0,0.0,0.0,3.7,8.7,-2.5,48,29,2.4,5.6,180.0,13.7,225.0,7.9,,,,
