,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1989-11-30,996.3,999.9,15.5,8.5,3.5,14.6,20.2,9.7,92,70,1.7,3.8,247.5,7.3,247.5,3.4,,,,
1989-12-01,1010.3,1013.9,,,,12.0,18.9,5.8,67,37,2.2,4.5,292.5,7.8,292.5,9.6,,,,
1989-12-02,1020.2,1023.9,,,,9.5,17.3,2.8,77,41,1.1,2.5,112.5,5.3,202.5,9.3,,,,
1989-12-03,1020.1,1023.8,,,,11.9,20.1,6.9,82,50,0.9,2.5,315.0,4.5,270.0,5.6,,,,
1989-12-04,1021.7,1025.4,,,,13.6,18.9,6.7,91,69,1.4,3.3,45.0,5.5,45.0,4.8,,,,
1989-12-05,1021.9,1025.6,,,,15.9,21.8,11.8,88,66,1.2,3.5,135.0,5.5,180.0,2.1,,,,
1989-12-06,1019.7,1023.4,1.0,0.5,0.5,15.7,18.0,12.4,97,92,0.8,3.6,180.0,6.5,180.0,0.2,,,,
1989-12-07,1018.2,1021.9,0.0,0.0,0.0,17.2,20.4,15.0,94,84,1.0,2.6,90.0,4.4,90.0,,,,,
1989-12-08,1010.3,1013.9,8.0,2.5,1.0,17.7,19.2,16.3,94,87,2.2,7.0,180.0,14.5,180.0,,,,,
1989-12-09,1014.9,1018.5,8.0,4.0,1.5,14.1,17.1,11.8,82,73,2.3,3.7,67.5,8.4,45.0,0.3,,,,
1989-12-10,1021.7,1025.4,,,,13.1,17.7,7.6,73,58,2.0,3.6,90.0,6.6,22.5,6.9,,,,
1989-12-11,1025.5,1029.2,,,,13.8,19.2,6.5,78,53,1.4,3.1,90.0,5.1,90.0,5.3,,,,
1989-12-12,1016.1,1019.7,3.5,3.5,2.0,15.9,19.2,11.1,87,71,0.9,2.3,315.0,4.6,315.0,,,,,
1989-12-13,1014.0,1017.6,,,,12.1,15.8,8.1,68,51,2.2,4.2,45.0,9.1,45.0,2.0,,,,
1989-12-14,1022.8,1026.5,1.0,1.0,0.5,8.6,12.0,6.5,62,51,2.8,5.6,22.5,11.8,45.0,4.4,,,,
1989-12-15,1020.5,1024.2,2.0,1.0,0.5,9.7,12.8,6.9,86,75,2.3,4.7,315.0,7.6,315.0,0.5,,,,
1989-12-16,1014.4,1018.1,23.5,8.5,2.5,10.8,12.5,9.9,97,89,1.9,4.3,315.0,7.8,315.0,,,,,
1989-12-17,1008.2,1011.9,0.0,0.0,0.0,12.2,17.3,8.2,85,62,1.6,4.1,315.0,6.6,315.0,6.8,,,,
1989-12-18,1003.2,1006.9,,,,10.2,15.7,5.2,60,30,3.7,7.6,292.5,14.1,270.0,7.2,,,,
1989-12-19,1015.7,1019.5,,,,7.2,14.6,0.2,52,32,3.6,7.2,270.0,12.9,270.0,9.1,,,,
1989-12-20,1021.9,1025.6,,,,7.2,16.6,-0.8,65,29,1.7,3.2,225.0,7.0,225.0,8.8,,,,
1989-12-21,1018.0,1021.8,,,,6.9,15.1,2.1,77,44,1.5,2.7,180.0,5.3,202.5,5.8,,,,
1989-12-22,1015.7,1019.4,,,,7.7,14.4,0.9,76,51,1.2,2.5,45.0,4.7,45.0,4.4,,,,
1989-12-23,1018.5,1022.2,,,,6.9,15.1,0.4,72,33,1.1,3.0,45.0,4.5,45.0,8.4,,,,
1989-12-24,1020.5,1024.3,,,,6.8,13.2,0.9,80,62,1.4,3.0,0.0,4.8,0.0,0.8,,,,
1989-12-25,1022.2,1026.0,,,,6.3,15.0,-0.3,74,39,1.5,2.8,315.0,5.1,315.0,8.8,,,,
1989-12-26,1016.5,1020.3,0.0,0.0,0.0,5.0,9.6,1.1,91,77,1.0,2.7,270.0,3.3,270.0,0.5,,,,
1989-12-27,1006.4,1010.1,0.0,0.0,0.0,7.8,19.4,1.6,84,46,1.2,6.9,202.5,12.8,202.5,2.9,,,,
1989-12-28,1004.9,1008.6,0.0,0.0,0.0,7.5,14.2,1.7,59,28,2.7,7.9,292.5,15.3,292.5,6.0,,,,
1989-12-29,1010.9,1014.7,,,,5.0,12.3,-2.4,57,21,1.9,4.3,292.5,8.0,292.5,8.3,,,,
