,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2012-03-31,1015.9,1019.3,,0.0,,7.2,13.1,1.7,80.0,62.0,2.0,4.2,315.0,7.7,315.0,1.3,,1.0,,
2012-04-01,1012.2,1015.6,11.0,3.5,1.0,6.1,8.3,3.0,83.0,64.0,2.2,4.0,67.5,7.3,22.5,0.0,,,,
2012-04-02,1017.8,1021.2,0.0,0.0,0.0,5.4,10.4,1.1,70.0,49.0,2.4,4.4,90.0,8.2,90.0,5.2,,,,
2012-04-03,1026.1,1029.6,0.5,0.5,0.5,4.2,6.7,2.5,63.0,52.0,2.7,4.6,90.0,7.6,90.0,0.2,,,,
2012-04-04,1012.0,1015.4,32.0,5.0,1.0,5.7,10.5,1.7,94.0,90.0,2.5,4.5,292.5,8.2,315.0,0.0,,,,
2012-04-05,1000.9,1004.2,2.5,2.0,0.5,9.8,13.5,6.2,90.0,78.0,2.1,3.9,45.0,7.0,45.0,0.3,,,,
2012-04-06,1008.1,1011.4,0.0,0.0,0.0,11.4,15.1,8.8,70.0,50.0,2.0,4.2,90.0,7.8,67.5,0.9,,,,
2012-04-07,1013.7,1017.1,0.0,0.0,0.0,8.3,10.7,6.6,68.0,48.0,2.6,4.2,67.5,9.0,67.5,0.0,,,,
2012-04-08,1012.8,1016.2,22.0,2.5,0.5,6.8,8.6,4.8,91.0,77.0,2.1,3.9,22.5,8.6,22.5,0.0,,,,
2012-04-09,1009.8,1013.2,8.0,2.0,0.5,4.4,7.1,0.6,85.0,73.0,2.9,5.5,0.0,10.4,0.0,0.0,,,,
2012-04-10,1006.5,1009.9,0.0,0.0,0.0,4.9,10.5,0.0,77.0,43.0,2.3,6.4,337.5,11.5,315.0,3.9,,,,
2012-04-11,1006.4,1009.8,,,,4.9,11.9,-1.8,52.0,22.0,4.0,8.9,292.5,16.7,270.0,11.1,,,,
2012-04-12,1016.3,1019.7,,,,5.2,11.6,-0.8,46.0,17.0,3.5,6.3,292.5,11.0,292.5,11.1,,,,
2012-04-13,1019.9,1023.4,,,,5.2,10.7,-0.2,53.0,28.0,2.0,3.3,112.5,7.0,135.0,9.8,,,,
2012-04-14,1017.7,1021.1,,,,5.0,14.1,-2.7,52.0,12.0,2.8,7.6,292.5,14.5,337.5,10.4,,,,
2012-04-15,1023.5,1027.0,,,,4.4,10.1,-3.8,53.0,27.0,2.2,5.1,90.0,8.6,90.0,10.2,,,,
2012-04-16,1011.7,1015.0,18.0,4.0,1.0,6.5,8.0,5.1,89.0,63.0,1.2,3.2,315.0,4.8,315.0,0.0,,,,
2012-04-17,1002.1,1005.4,3.5,2.5,1.0,8.1,10.2,5.8,,,1.8,3.8,67.5,8.2,67.5,0.0,,,,
2012-04-18,1006.9,1010.3,0.0,0.0,0.0,8.0,12.9,4.6,,,3.5,8.6,315.0,15.4,315.0,8.0,,,,
2012-04-19,1007.8,1011.2,0.0,0.0,0.0,6.6,12.4,2.2,57.0,26.0,1.8,4.2,157.5,7.6,157.5,7.9,,,,
2012-04-20,1012.0,1015.4,,,,5.7,11.9,-0.9,41.0,18.0,3.6,8.0,315.0,15.3,315.0,10.3,,,,
2012-04-21,1012.7,1016.1,,,,6.0,,,57.0,,,,180.0,,270.0,4.4,,,,
2012-04-22,1008.1,1011.5,11.5,3.0,1.0,7.5,12.2,2.9,83.0,52.0,1.9,4.1,45.0,7.6,22.5,0.0,,,,
2012-04-23,993.3,996.6,5.0,3.0,1.0,6.0,10.5,0.7,88.0,43.0,1.4,3.3,180.0,5.3,315.0,2.1,,,,
2012-04-24,1001.6,1004.9,,,,7.3,15.1,0.6,49.0,14.0,3.0,6.9,315.0,12.9,315.0,10.6,,,,
2012-04-25,1010.9,1014.3,,,,4.8,12.8,-2.9,48.0,12.0,2.5,6.7,292.5,12.2,270.0,10.7,,,,
2012-04-26,1017.1,1020.5,,,,6.8,14.7,-2.8,49.0,15.0,2.6,5.3,270.0,9.5,225.0,11.6,,,,
2012-04-27,1014.7,1018.1,0.0,0.0,0.0,8.6,18.2,-0.2,53.0,21.0,2.4,6.5,337.5,11.8,337.5,8.7,,,,
2012-04-28,1021.6,1025.0,,,,9.0,17.4,-1.1,45.0,13.0,2.3,5.8,202.5,9.2,202.5,11.6,,,,
2012-04-29,1015.7,1019.1,,,,12.5,19.7,3.9,59.0,36.0,3.7,8.2,202.5,14.2,225.0,4.6,,,,
2012-04-30,1001.6,1004.8,13.5,8.5,4.5,13.2,18.3,6.9,68.0,45.0,6.3,12.2,202.5,23.2,225.0,1.0,,,,
