,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1997-11-30,1017.8,1021.5,,,,10.5,17.9,2.7,55,26,2.9,6.7,270.0,13.4,270.0,10.3,,,,
1997-12-01,1025.1,1028.8,0.0,0.0,0.0,9.6,16.7,0.0,71,43,1.5,2.6,67.5,5.2,157.5,8.5,,,,
1997-12-02,1020.3,1024.0,0.0,0.0,0.0,14.0,18.7,9.2,82,63,1.8,2.9,90.0,5.7,112.5,2.9,,,,
1997-12-03,1015.7,1019.4,,,,13.3,18.5,8.7,89,65,1.9,3.5,112.5,6.5,90.0,4.9,,,,
1997-12-04,1010.3,1013.9,0.0,0.0,0.0,13.8,19.8,8.1,80,47,1.5,3.5,22.5,6.1,67.5,7.6,,,,
1997-12-05,1015.2,1019.0,,,,10.0,17.8,2.4,70,34,1.6,2.9,45.0,5.4,67.5,9.9,,,,
1997-12-06,1019.7,1023.4,,,,8.4,16.6,1.1,74,37,1.5,2.6,225.0,5.0,67.5,9.9,,,,
1997-12-07,1018.2,1022.0,,,,7.7,16.0,2.2,78,36,1.4,3.5,270.0,6.3,270.0,8.8,,,,
1997-12-08,1022.3,1026.1,,,,9.3,17.8,1.5,70,33,1.8,3.2,315.0,5.5,67.5,9.7,,,,
1997-12-09,1026.7,1030.5,,,,10.5,17.2,1.9,75,50,1.8,3.1,180.0,5.9,202.5,9.1,,,,
1997-12-10,1021.8,1025.5,,,,11.2,21.2,4.8,73,23,2.0,5.3,292.5,10.6,315.0,9.2,,,,
1997-12-11,1016.7,1020.4,,,,11.4,20.5,3.7,81,49,1.2,2.6,112.5,4.8,157.5,7.5,,,,
1997-12-12,1012.8,1016.5,0.5,0.5,0.5,12.6,16.3,7.3,89,75,2.6,4.5,45.0,9.9,45.0,0.2,,,,
1997-12-13,1012.2,1015.9,8.5,4.0,1.5,12.9,15.5,10.9,95,82,1.6,2.9,315.0,6.0,22.5,,,,,
1997-12-14,1009.0,1012.6,5.0,4.0,2.0,14.5,18.8,12.1,92,69,1.3,2.6,315.0,4.1,90.0,1.1,,,,
1997-12-15,1013.1,1016.8,0.5,0.5,0.5,13.8,16.6,11.4,73,54,1.9,3.2,90.0,6.0,67.5,1.4,,,,
1997-12-16,998.9,1002.6,15.0,4.0,2.0,12.7,15.7,10.6,98,96,2.1,4.6,270.0,10.9,292.5,,,,,
1997-12-17,1002.1,1005.8,,,,11.3,18.5,5.8,64,28,3.0,6.3,270.0,13.3,270.0,9.2,,,,
1997-12-18,1023.6,1027.4,,,,7.5,14.6,0.0,68,35,1.6,3.0,292.5,5.7,270.0,9.7,,,,
1997-12-19,1027.9,1031.7,4.0,2.5,1.0,7.7,12.7,1.9,88,62,2.0,3.1,292.5,6.2,292.5,0.2,,,,
1997-12-20,1020.8,1024.5,3.0,1.0,0.5,13.2,16.8,9.2,92,78,1.7,3.4,45.0,6.7,45.0,0.2,,,,
1997-12-21,1003.1,1006.7,6.0,1.5,0.5,13.8,14.8,13.0,99,96,1.4,2.9,292.5,5.0,292.5,,,,,
1997-12-22,1003.5,1007.2,8.5,5.0,3.0,11.3,16.7,3.0,83,42,1.5,4.4,315.0,7.7,315.0,3.4,,,,
1997-12-23,1020.5,1024.3,,,,6.8,13.7,1.6,75,37,1.4,3.0,90.0,5.7,90.0,9.0,,,,
1997-12-24,1026.9,1030.7,,,,7.9,14.8,0.2,78,51,1.5,2.7,90.0,5.0,90.0,6.9,,,,
1997-12-25,1014.6,1018.3,5.5,1.5,1.5,13.3,21.4,8.6,91,75,2.6,9.0,202.5,20.7,180.0,,,,,
1997-12-26,1012.7,1016.3,,,,16.9,23.0,7.5,78,54,2.3,10.0,202.5,21.2,202.5,7.1,,,,
1997-12-27,1027.7,1031.4,0.0,0.0,0.0,10.5,13.7,5.7,68,50,2.1,4.4,45.0,8.8,67.5,0.6,,,,
1997-12-28,1016.8,1020.5,35.0,9.0,2.5,10.1,13.4,8.5,97,73,1.8,3.6,292.5,7.9,112.5,,,,,
1997-12-29,1009.9,1013.5,10.5,3.0,1.0,14.1,20.1,8.7,79,44,2.2,6.6,202.5,15.2,202.5,2.1,,,,
