,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2005-12-31,1015.2,1019.1,,,,4.1,11.6,-2.0,69,31,1.4,2.5,45.0,4.5,202.5,9.0,,,,
2006-01-01,1009.6,1013.5,0.0,0.0,0.0,4.7,10.8,-2.1,78,51,1.4,3.0,292.5,5.9,315.0,1.5,,,,
2006-01-02,1006.7,1010.5,,,,4.5,11.4,-2.1,67,32,1.8,3.4,292.5,7.3,292.5,7.3,,,,
2006-01-03,1002.2,1006.1,1.0,0.5,0.5,4.4,6.7,0.4,77,52,2.0,3.4,292.5,8.5,292.5,,,,,
2006-01-04,993.5,997.3,0.0,0.0,0.0,5.0,11.4,-0.7,68,27,3.1,7.2,292.5,15.4,270.0,9.2,,,,
2006-01-05,1005.3,1009.2,0.0,0.0,0.0,5.1,9.9,-1.2,75,60,2.5,4.1,337.5,9.2,45.0,1.3,,,,
2006-01-06,1013.7,1017.6,,,,3.4,10.5,-2.2,76,36,1.5,2.6,45.0,5.1,112.5,6.6,,,,
2006-01-07,1014.2,1018.1,,,,4.1,11.1,-1.6,79,45,1.4,2.9,112.5,5.0,90.0,7.1,,,,
2006-01-08,1011.7,1015.5,,,,4.9,13.6,-2.6,69,26,2.2,4.4,270.0,9.4,292.5,9.2,,,,
2006-01-09,1010.0,1013.8,,,,4.4,13.1,-2.9,66,26,2.0,4.4,270.0,8.3,270.0,9.3,,,,
2006-01-10,1009.1,1012.9,,,,1.8,6.5,-3.5,67,43,1.3,2.5,67.5,5.4,45.0,1.0,,,,
2006-01-11,1003.0,1006.9,,,,1.0,7.8,-3.2,68,36,1.3,3.5,315.0,7.0,315.0,5.9,,,,
2006-01-12,1002.1,1005.9,,,,1.4,8.1,-4.7,57,24,2.9,6.2,270.0,13.2,247.5,8.8,,,,
2006-01-13,1007.3,1011.2,,,,0.4,8.9,-6.9,60,23,1.9,4.1,292.5,8.9,247.5,9.2,,,,
2006-01-14,1012.7,1016.6,,,,0.3,7.5,-6.7,66,28,1.5,3.4,90.0,6.1,90.0,8.9,,,,
2006-01-15,1010.0,1013.9,,,,2.2,11.3,-4.6,60,23,2.2,4.9,270.0,9.6,270.0,9.3,,,,
2006-01-16,1004.3,1008.2,,,,2.2,10.6,-5.2,55,22,1.8,4.0,292.5,8.0,292.5,9.1,,,,
2006-01-17,1005.7,1009.6,,,,0.6,4.4,-5.1,41,21,4.2,9.3,292.5,19.0,315.0,8.4,,,,
2006-01-18,1008.9,1012.8,,,,0.7,7.1,-4.7,51,29,3.8,9.9,292.5,20.8,315.0,9.3,,,,
2006-01-19,1015.9,1019.8,,,,1.4,10.0,-5.4,62,31,1.7,4.4,315.0,7.5,292.5,9.3,,,,
2006-01-20,1003.5,1007.3,,,,1.8,9.6,-3.4,73,41,1.2,2.2,67.5,5.2,202.5,4.0,,,,
2006-01-21,988.2,992.0,,,,1.8,8.4,-3.6,59,21,5.9,11.6,292.5,24.1,292.5,5.6,,,,
2006-01-22,1000.7,1004.6,,,,1.5,9.1,-5.4,50,25,2.4,6.0,270.0,11.6,270.0,9.3,,,,
2006-01-23,1006.5,1010.4,,,,0.5,8.4,-5.9,61,20,2.7,7.9,292.5,19.3,270.0,8.4,,,,
2006-01-24,1008.0,1012.0,,,,-0.4,7.5,-7.4,66,30,1.4,3.0,202.5,5.0,315.0,6.8,,,,
2006-01-25,1004.2,1008.1,,,,1.6,7.7,-4.8,50,20,4.4,10.1,315.0,22.4,337.5,8.5,,,,
2006-01-26,1011.0,1014.9,,,,2.3,7.7,-1.9,42,24,4.2,7.3,292.5,14.7,292.5,9.5,,,,
2006-01-27,1017.5,1021.4,,,,2.3,7.4,-1.9,42,23,4.3,8.9,337.5,18.9,337.5,9.4,,,,
2006-01-28,1021.3,1025.2,,,,1.5,7.9,-4.7,49,24,2.4,6.6,337.5,13.9,337.5,9.2,,,,
2006-01-29,1017.1,1021.0,,,,0.5,7.9,-6.4,64,32,1.3,3.0,180.0,6.1,135.0,8.8,,,,
2006-01-30,1020.5,1024.4,,,,2.7,7.2,-4.1,41,26,2.5,7.8,292.5,19.8,292.5,9.3,,,,
