,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2011-12-31,1016.3,1020.1,2.0,1.5,0.5,6.0,9.2,5.1,84.0,63,2.5,5.3,45.0,10.4,45.0,0.0,,,,
2012-01-01,1019.8,1023.7,0.5,0.5,0.5,5.5,7.2,2.4,69.0,59,2.6,4.1,22.5,7.6,22.5,0.0,,,,
2012-01-02,1003.5,1007.2,23.0,6.5,1.5,11.3,15.9,6.0,93.0,77,2.3,5.9,270.0,10.3,270.0,0.0,,,,
2012-01-03,1007.0,1010.7,,,,11.3,16.1,3.8,52.0,25,4.3,9.0,292.5,16.3,292.5,9.5,,,,
2012-01-04,1018.1,1021.9,,,,7.1,15.4,0.7,66.0,29,1.7,5.4,315.0,11.3,315.0,9.4,,,,
2012-01-05,1023.7,1027.6,10.5,3.5,1.0,5.4,10.2,-0.3,74.0,47,1.8,3.7,67.5,6.5,112.5,1.2,,,,
2012-01-06,1016.7,1020.5,0.0,0.0,0.0,7.1,12.1,2.1,82.0,55,1.4,2.4,112.5,4.3,270.0,7.1,,,,
2012-01-07,1008.6,1012.4,2.0,1.0,0.5,6.2,8.6,4.8,86.0,70,2.0,4.0,22.5,7.6,67.5,0.0,,,,
2012-01-08,1010.2,,3.0,1.0,0.5,,6.6,-0.4,,61,2.0,4.2,45.0,9.2,45.0,2.5,,,,
2012-01-09,1015.1,1018.9,,,,3.7,10.2,-3.1,60.0,30,1.9,3.0,292.5,5.7,315.0,9.1,,,,
2012-01-10,1013.0,1016.8,,,,4.9,14.2,-2.7,64.0,28,2.5,7.0,270.0,11.3,270.0,9.4,,,,
2012-01-11,1014.8,1018.7,,,,5.1,14.0,-1.7,75.0,39,1.5,3.7,202.5,5.7,202.5,9.3,,,,
2012-01-12,1020.4,1024.2,,,,6.4,12.5,-0.5,62.0,31,1.9,3.8,67.5,6.4,45.0,9.2,,,,
2012-01-13,1017.2,1021.1,0.0,0.0,0.0,6.1,9.0,2.4,71.0,59,1.6,3.1,45.0,5.8,22.5,0.0,,,,
2012-01-14,1008.3,1012.1,,,,7.3,14.7,-0.7,70.0,43,1.9,3.7,67.5,7.0,67.5,9.0,,,,
2012-01-15,1007.4,1011.2,0.0,0.0,0.0,6.0,11.0,-2.3,67.0,47,2.4,4.9,45.0,9.6,67.5,5.3,,,,
2012-01-16,1016.0,1019.9,,,,1.2,9.5,-4.7,61.0,25,2.4,7.0,292.5,12.6,270.0,9.3,,,,
2012-01-17,1015.4,1019.3,,,,2.9,11.7,-5.1,60.0,30,2.0,3.8,67.5,7.6,45.0,9.2,,,,
2012-01-18,1014.8,1018.7,,,,2.4,9.4,-2.5,70.0,45,1.3,3.0,45.0,5.3,22.5,6.4,,,,
2012-01-19,1017.6,1021.5,,,,2.3,10.2,-4.6,61.0,26,2.3,5.9,315.0,10.7,337.5,9.1,,,,
2012-01-20,1017.8,1021.7,0.0,0.0,0.0,2.2,8.4,-3.0,73.0,50,1.4,2.7,112.5,4.8,112.5,1.7,,,,
2012-01-21,1007.4,1011.2,,,,2.0,6.3,-2.0,85.0,71,1.6,2.9,337.5,4.8,315.0,0.0,,,,
2012-01-22,1006.1,1010.0,,,,4.0,8.4,-1.8,40.0,19,4.0,8.1,292.5,16.7,292.5,5.0,,,,
2012-01-23,1006.1,1010.0,,,,0.9,7.6,-4.6,58.0,29,1.5,3.1,292.5,5.0,157.5,8.6,,,,
2012-01-24,1006.4,1010.3,,,,2.1,8.7,-5.2,51.0,23,2.4,5.2,247.5,10.3,247.5,7.7,,,,
2012-01-25,1013.0,1016.8,,,,2.1,7.7,-4.0,46.0,21,3.5,7.2,292.5,14.0,270.0,9.2,,,,
2012-01-26,1019.7,1023.6,,,,2.7,8.8,-4.7,44.0,23,3.4,7.5,270.0,15.1,270.0,9.4,,,,
2012-01-27,1021.6,1025.5,,,,1.9,8.0,-2.4,52.0,30,2.1,4.2,315.0,7.7,315.0,7.9,,,,
2012-01-28,1015.7,1019.7,,,,1.8,9.0,-4.5,67.0,43,1.9,3.3,202.5,5.5,225.0,8.8,,,,
2012-01-29,1016.0,1019.9,,,,2.6,9.4,-4.4,50.0,19,3.5,8.5,292.5,17.3,315.0,9.3,,,,
2012-01-30,1019.5,1023.5,,,,1.2,9.0,-4.9,55.0,21,1.7,3.1,315.0,5.4,337.5,9.3,,,,
