,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1998-06-30,1003.8,1007.4,,,,20.9,28.0,13.3,70,33,2.3,5.4,180.0,10.2,225.0,9.9,,,,
1998-07-01,1006.8,1010.4,0.0,0.0,0.0,17.9,20.8,15.1,83,60,3.5,5.7,67.5,11.9,67.5,,,,,
1998-07-02,1004.6,1008.2,6.5,2.0,1.0,16.3,18.0,14.8,98,84,3.0,5.8,67.5,11.9,22.5,,,,,
1998-07-03,1001.8,1005.4,,,,20.2,25.5,15.4,85,63,2.0,4.7,90.0,9.7,67.5,4.9,,,,
1998-07-04,1008.2,1011.8,1.0,2.0,0.5,18.1,20.7,13.8,83,70,2.6,4.9,67.5,12.3,45.0,0.2,,,,
1998-07-05,1010.1,1013.8,8.0,3.5,1.0,14.2,16.3,12.8,88,75,3.7,5.3,45.0,11.2,67.5,,,,,
1998-07-06,1011.3,1015.0,0.0,0.0,0.0,13.7,16.4,10.0,82,72,2.8,5.1,45.0,10.2,45.0,0.6,,,,
1998-07-07,1014.7,1018.4,,,,16.4,20.7,9.7,82,63,2.3,4.7,112.5,7.7,112.5,2.8,,,,
1998-07-08,1016.9,1020.5,0.0,0.5,0.0,18.5,21.3,14.2,86,73,1.9,3.5,45.0,5.7,45.0,,,,,
1998-07-09,1008.0,1011.6,28.5,4.0,1.0,17.9,19.5,16.8,100,96,3.1,4.9,67.5,12.9,67.5,,,,,
1998-07-10,1007.2,1010.8,,,,18.4,22.0,14.6,89,73,2.4,4.3,90.0,8.4,112.5,3.5,,,,
1998-07-11,1012.1,1015.7,,,,17.7,20.9,16.1,87,73,2.7,4.2,67.5,8.2,45.0,,,,,
1998-07-12,1009.1,1012.7,8.5,2.0,0.5,17.4,20.2,15.8,95,85,2.3,3.2,67.5,7.0,45.0,,,,,
1998-07-13,999.2,1002.7,27.5,9.5,4.5,18.0,19.6,15.8,100,96,2.3,5.2,67.5,11.4,67.5,,,,,
1998-07-14,996.3,999.8,0.0,0.0,0.0,19.9,23.6,18.2,92,79,2.5,4.8,45.0,9.5,67.5,2.7,,,,
1998-07-15,1001.9,1005.4,,,,21.0,26.2,16.2,82,62,1.9,3.2,180.0,5.7,180.0,6.1,,,,
1998-07-16,1003.0,1006.5,,,,21.0,24.2,17.3,88,71,2.1,3.7,112.5,6.2,90.0,1.3,,,,
1998-07-17,1005.7,1009.3,,,,20.9,25.6,17.8,83,66,2.8,4.9,90.0,9.2,112.5,10.9,,,,
1998-07-18,1003.4,1006.9,6.0,1.5,0.5,20.8,24.4,18.3,94,83,2.7,7.6,180.0,15.9,202.5,,,,,
1998-07-19,1001.8,1005.3,0.0,0.5,0.0,26.4,32.8,19.5,69,36,3.2,8.9,202.5,18.7,202.5,11.5,,,,
1998-07-20,1010.9,1014.5,4.5,4.0,1.0,19.9,24.3,16.3,81,64,2.3,4.1,90.0,7.6,90.0,1.9,,,,
1998-07-21,1011.6,1015.3,49.0,8.0,2.5,15.1,16.4,14.1,97,91,3.3,5.0,22.5,11.2,45.0,,,,,
1998-07-22,1015.0,1018.6,0.0,0.0,0.0,15.5,17.3,13.9,86,78,2.2,3.4,22.5,6.5,22.5,,,,,
1998-07-23,1016.4,1020.0,0.0,0.0,0.0,19.2,22.7,14.8,83,69,1.9,3.5,157.5,6.1,157.5,0.3,,,,
1998-07-24,1015.7,1019.3,2.0,0.5,0.5,21.0,22.9,18.8,99,92,1.2,2.6,157.5,4.6,180.0,,,,,
1998-07-25,1011.1,1014.6,0.0,0.0,0.0,25.1,30.4,21.5,87,67,2.2,5.7,180.0,10.3,157.5,3.9,,,,
1998-07-26,1005.0,1008.5,0.0,0.0,0.0,26.5,32.0,22.9,85,64,2.1,4.0,180.0,6.9,202.5,0.7,,,,
1998-07-27,1001.8,1005.3,0.0,0.0,0.0,26.6,32.1,22.4,82,56,1.9,3.3,90.0,6.7,45.0,0.6,,,,
1998-07-28,1001.3,1004.8,14.0,8.0,6.0,23.3,29.1,20.4,87,61,2.0,4.3,45.0,9.2,22.5,3.8,,,,
1998-07-29,1006.6,1010.1,,,,22.6,28.3,18.2,84,64,2.7,4.2,135.0,7.1,112.5,9.2,,,,
