,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1995-02-28,1014.8,1018.7,,,,2.1,8.7,-4.1,44,26,3.9,6.4,292.5,13.4,292.5,10.2,,,,
1995-03-01,1020.3,1024.2,,,,1.7,8.1,-6.3,55,29,1.6,3.1,112.5,5.5,112.5,9.5,,,,
1995-03-02,1020.7,1024.5,,,,2.1,8.9,-4.7,60,31,1.6,3.0,90.0,5.5,90.0,9.8,,,,
1995-03-03,1020.3,1024.1,,,,0.4,5.1,-4.1,69,41,1.4,3.3,112.5,6.2,112.5,1.2,1.0,,,
1995-03-04,1010.2,1014.0,1.0,0.5,0.5,1.6,4.7,0.0,85,64,2.5,4.3,337.5,7.3,0.0,0.3,0.0,1.0,,
1995-03-05,1008.6,1012.4,,,,2.0,9.4,-4.1,68,34,1.8,3.1,337.5,6.0,22.5,9.3,,,,
1995-03-06,1011.6,1015.5,,,,0.8,9.0,-5.6,60,31,1.9,4.2,315.0,7.9,337.5,9.0,,,,
1995-03-07,1012.5,1016.3,,,,2.4,12.7,-5.3,62,28,1.8,4.1,202.5,8.3,202.5,9.6,,,,
1995-03-08,1008.6,1012.4,0.0,0.0,0.0,4.2,8.7,-2.6,74,55,1.9,4.4,315.0,9.3,90.0,0.1,,,,
1995-03-09,1015.3,1019.1,0.0,0.0,0.0,2.7,8.0,-3.6,52,23,2.6,4.8,337.5,9.9,337.5,9.1,,,,
1995-03-10,1023.2,1027.1,,,,1.5,9.2,-6.9,62,27,1.8,3.5,90.0,7.4,180.0,10.2,,,,
1995-03-11,1016.1,1019.9,0.5,0.5,0.5,4.3,11.3,-4.0,69,37,1.3,2.5,225.0,4.9,225.0,6.5,,,,
1995-03-12,1005.0,1008.7,7.0,4.0,1.5,7.2,11.5,4.2,82,63,1.9,4.1,112.5,8.3,112.5,4.1,,,,
1995-03-13,1007.0,1010.8,1.0,0.5,0.5,5.5,7.3,4.1,77,57,2.6,4.1,45.0,9.3,45.0,,,,,
1995-03-14,1009.0,1012.8,0.0,0.0,0.0,5.2,8.8,0.4,69,57,1.8,3.2,22.5,5.9,22.5,1.5,,,,
1995-03-15,1006.7,1010.5,0.0,0.0,0.0,5.1,10.4,0.8,62,33,2.2,5.2,337.5,8.8,337.5,3.4,,,,
1995-03-16,1012.3,1016.1,,,,3.0,9.2,-3.5,41,23,3.9,8.2,315.0,15.5,337.5,10.2,,,,
1995-03-17,1014.6,1018.4,,,,3.1,11.4,-4.5,47,22,2.7,7.1,270.0,15.9,270.0,10.5,,,,
1995-03-18,1012.6,1016.4,,,,3.2,10.7,-5.1,50,22,1.6,3.6,270.0,6.2,270.0,9.7,,,,
1995-03-19,1008.6,1012.4,0.0,0.0,0.0,3.9,12.3,-4.2,57,17,2.4,5.2,270.0,10.5,292.5,8.4,,,,
1995-03-20,1007.8,1011.6,,,,4.1,10.6,-2.7,47,23,,6.8,270.0,13.3,270.0,10.7,,,,
1995-03-21,1015.3,1019.1,,,,3.6,11.2,-2.9,52,25,2.6,5.6,292.5,10.9,292.5,9.1,,,,
1995-03-22,1017.1,1020.9,,,,3.7,11.0,-5.5,63,36,2.0,5.0,90.0,8.3,90.0,8.1,,,,
1995-03-23,1012.4,1016.2,,,,5.5,12.4,-1.5,57,25,,5.5,90.0,10.5,112.5,9.2,,,,
1995-03-24,1013.0,1016.8,,,,5.0,8.5,2.9,48,34,2.4,3.9,112.5,7.1,112.5,3.2,0.0,,,
1995-03-25,1006.1,1009.9,6.0,2.0,0.5,4.0,8.3,0.6,84,59,1.9,3.8,315.0,6.5,315.0,1.4,,,,
1995-03-26,1004.8,1008.6,0.0,0.0,0.0,5.5,14.5,-1.4,65,28,2.2,6.5,292.5,11.5,292.5,8.0,,,,
1995-03-27,1010.3,1014.1,0.0,0.0,0.0,4.3,8.9,-2.9,58,32,2.8,5.3,112.5,10.4,90.0,10.2,0.0,,,
