,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1994-06-30,1002.5,1006.0,,,,19.9,23.6,14.9,71,50,2.4,4.6,112.5,7.8,45.0,1.4,,,,
1994-07-01,1002.9,1006.4,0.0,0.0,0.0,20.0,24.8,15.7,65,41,2.5,4.7,90.0,7.9,90.0,11.6,,,,
1994-07-02,1006.6,1010.1,,,,21.3,28.8,13.8,64,29,1.7,4.2,157.5,7.4,157.5,11.9,,,,
1994-07-03,1010.2,1013.7,,,,21.9,28.4,15.1,70,44,2.6,6.2,202.5,11.8,202.5,11.5,,,,
1994-07-04,1010.7,1014.3,,,,20.5,26.0,17.0,77,48,2.5,5.0,67.5,9.0,67.5,5.2,,,,
1994-07-05,1012.2,1015.8,,,,17.8,21.7,15.7,79,69,3.1,5.5,67.5,9.9,67.5,3.1,,,,
1994-07-06,1011.0,1014.6,,,,18.5,22.1,15.9,82,72,2.5,3.8,90.0,7.1,45.0,2.5,,,,
1994-07-07,1005.9,1009.5,,,,20.8,25.2,16.1,83,65,2.0,4.2,90.0,7.4,90.0,3.2,,,,
1994-07-08,999.9,1003.4,8.5,2.5,1.0,19.0,20.6,17.0,96,88,1.3,4.6,157.5,8.2,157.5,,,,,
1994-07-09,1001.1,1004.7,2.5,1.5,1.5,20.8,26.9,15.7,82,52,1.6,5.8,90.0,10.9,90.0,7.0,,,,
1994-07-10,1007.7,1011.3,0.0,0.5,0.0,21.5,26.4,16.5,79,48,2.1,5.1,90.0,10.5,90.0,6.2,,,,
1994-07-11,1008.0,1011.5,6.5,2.5,1.5,22.0,26.1,18.6,87,65,2.1,5.1,180.0,9.3,157.5,3.1,,,,
1994-07-12,1003.2,1006.7,2.5,2.0,1.0,22.0,24.9,20.6,91,75,1.7,3.7,90.0,6.6,90.0,0.5,,,,
1994-07-13,995.1,998.5,11.5,8.0,3.0,22.3,27.7,16.8,84,57,1.8,3.2,292.5,5.6,292.5,3.5,,,,
1994-07-14,1003.3,1006.8,,,,22.3,28.5,15.3,68,47,2.2,4.8,180.0,8.4,180.0,13.0,,,,
1994-07-15,1006.1,1009.7,,,,21.3,26.9,15.9,80,55,1.9,4.2,90.0,7.3,90.0,7.7,,,,
1994-07-16,1005.5,1009.0,,,,23.0,29.4,15.8,69,41,1.7,4.4,157.5,7.2,157.5,12.9,,,,
1994-07-17,1006.5,1010.0,0.0,0.0,0.0,22.7,27.4,16.6,74,46,2.8,5.7,202.5,11.8,202.5,7.6,,,,
1994-07-18,1008.9,1012.5,28.5,4.5,1.5,15.4,21.3,13.6,95,75,3.3,6.1,45.0,13.4,45.0,,,,,
1994-07-19,1004.7,1008.3,6.0,2.0,1.0,15.1,17.1,13.4,97,93,2.3,5.6,67.5,11.6,67.5,,,,,
1994-07-20,1003.2,1006.8,0.0,0.5,0.0,17.8,22.4,14.6,85,66,1.9,3.2,67.5,6.3,67.5,1.0,,,,
1994-07-21,1006.8,1010.3,,,,19.9,24.5,13.9,79,60,2.2,5.0,90.0,8.2,90.0,9.4,,,,
1994-07-22,1007.5,1011.1,,,,21.1,24.8,17.8,84,70,2.0,4.0,135.0,6.0,135.0,0.1,,,,
1994-07-23,1002.8,1006.3,0.0,0.0,0.0,21.6,25.1,19.0,86,66,1.5,3.6,157.5,6.1,180.0,0.2,,,,
1994-07-24,1001.3,1004.8,2.5,2.0,2.0,20.3,22.7,16.3,90,79,2.1,4.8,45.0,9.5,45.0,,,,,
1994-07-25,1004.0,1007.6,1.5,1.0,0.5,20.4,24.7,15.8,90,72,1.5,3.2,112.5,5.9,67.5,2.4,,,,
1994-07-26,1002.6,1006.1,0.0,0.0,0.0,25.6,32.4,18.7,81,57,1.3,2.9,157.5,4.5,202.5,9.3,,,,
1994-07-27,1006.9,1010.5,2.0,2.0,1.5,19.3,25.1,16.9,91,81,2.9,5.4,67.5,12.1,67.5,,,,,
1994-07-28,1009.1,1012.7,,,,18.8,22.1,16.8,89,79,2.4,3.6,112.5,6.7,45.0,,,,,
1994-07-29,1008.4,1011.9,0.0,0.0,0.0,21.9,26.1,18.3,87,67,1.8,3.9,90.0,6.6,90.0,1.5,,,,
