,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2000-11-30,1015.8,1019.5,7.0,2.0,1.0,13.6,15.5,11.4,91,80,2.0,4.5,45.0,10.4,67.5,,,,,
2000-12-01,1010.4,1014.0,15.0,3.0,1.5,13.9,14.8,12.9,92,91,2.0,3.4,315.0,7.7,292.5,,,,,
2000-12-02,1016.3,1020.0,0.5,0.5,0.5,14.1,16.6,10.5,84,72,2.3,4.5,22.5,9.0,45.0,,,,,
2000-12-03,1019.4,1023.1,,,,12.8,18.7,7.0,78,50,1.8,3.1,90.0,6.8,45.0,6.4,,,,
2000-12-04,1013.0,1016.7,,,,12.4,20.9,6.4,80,46,1.3,3.2,292.5,5.9,315.0,9.8,,,,
2000-12-05,1016.3,1020.0,0.0,0.0,0.0,13.0,17.9,6.5,76,49,2.3,4.3,67.5,9.6,90.0,2.0,,,,
2000-12-06,1014.6,1018.2,4.5,1.5,0.5,13.8,17.2,12.3,90,81,1.2,2.1,270.0,3.7,292.5,1.5,,,,
2000-12-07,1011.5,1015.2,,,,13.2,19.9,9.0,76,55,2.1,5.0,112.5,9.8,112.5,4.7,,,,
2000-12-08,1019.5,1023.2,,,,10.0,11.7,8.9,63,51,2.2,3.5,22.5,7.9,67.5,,,,,
2000-12-09,1014.8,1018.5,0.0,0.0,0.0,10.9,14.3,6.6,77,63,1.8,3.4,315.0,5.7,292.5,,,,,
2000-12-10,1013.1,1016.8,,,,11.2,18.3,5.4,65,34,2.5,5.9,22.5,12.9,22.5,9.4,,,,
2000-12-11,1016.2,1019.9,0.0,0.0,0.0,9.6,12.7,6.4,74,56,1.8,3.3,45.0,6.9,45.0,0.3,,,,
2000-12-12,1020.3,1024.1,,,,11.0,16.9,4.8,67,42,1.8,3.1,90.0,6.2,45.0,4.6,,,,
2000-12-13,1025.8,1029.5,1.5,1.0,0.5,11.4,12.9,10.2,71,53,2.0,3.5,45.0,7.3,22.5,,,,,
2000-12-14,1017.5,1021.1,3.0,1.0,0.5,13.4,18.3,10.1,84,60,1.5,2.9,337.5,5.4,292.5,1.9,,,,
2000-12-15,1021.9,1025.6,0.0,0.0,0.0,10.9,13.7,8.7,70,57,2.7,4.3,45.0,9.8,22.5,,,,,
2000-12-16,1012.9,1016.7,21.5,5.0,1.5,8.6,9.7,7.5,91,76,2.1,3.3,337.5,6.1,315.0,,,,,
2000-12-17,1012.9,1016.6,,,,11.9,19.3,6.3,57,26,3.6,7.0,315.0,16.6,315.0,9.2,,,,
2000-12-18,1025.6,1029.4,,,,8.2,12.0,2.6,54,36,2.1,3.8,0.0,7.7,270.0,9.1,,,,
2000-12-19,1017.3,1021.1,15.5,5.5,1.5,7.7,9.0,6.5,85,60,1.8,2.9,22.5,6.8,45.0,,,,,
2000-12-20,1006.7,1010.3,11.5,4.5,1.0,13.2,20.1,8.5,84,67,2.4,8.4,202.5,18.6,225.0,,,,,
2000-12-21,1021.4,1025.1,,,,8.8,11.5,5.9,60,47,2.3,4.0,45.0,8.1,67.5,2.6,,,,
2000-12-22,1021.5,1025.3,,,,7.3,12.7,3.2,70,47,1.9,3.9,0.0,7.3,45.0,5.0,,,,
2000-12-23,1019.6,1023.3,,,,7.6,16.4,0.5,78,43,1.4,2.3,292.5,3.8,270.0,9.0,,,,
2000-12-24,1020.1,1023.8,,,,9.4,15.7,3.2,82,52,1.7,3.4,67.5,7.0,67.5,2.3,,,,
2000-12-25,1013.5,1017.3,,,,10.6,17.9,5.2,81,51,1.6,2.6,315.0,4.2,315.0,8.8,,,,
2000-12-26,1008.4,1012.1,0.0,0.0,0.0,11.3,17.9,6.0,79,55,2.3,5.2,67.5,12.9,45.0,6.5,,,,
2000-12-27,1013.9,1017.6,,,,7.7,12.8,0.7,56,23,3.0,8.4,315.0,17.4,315.0,8.8,,,,
2000-12-28,1019.7,1023.5,,,,3.6,9.7,-3.1,64,31,1.5,3.3,315.0,5.5,315.0,8.6,,,,
2000-12-29,1016.1,1019.9,,,,7.1,14.3,0.5,55,33,2.4,5.5,337.5,10.5,0.0,7.8,,,,
