,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2006-09-30,1001.5,1005.1,4.5,2.0,0.5,20.8,24.4,17.7,92,80,1.7,2.9,247.5,6.6,225.0,,,,,
2006-10-01,1003.8,1007.4,,,,22.6,28.2,16.0,81,51,1.8,3.3,90.0,6.4,90.0,10.5,,,,
2006-10-02,1005.5,1009.0,,,,23.6,29.0,18.4,80,57,2.3,5.0,90.0,9.8,112.5,11.2,,,,
2006-10-03,1004.7,1008.2,,,,24.1,28.9,18.5,78,54,2.2,4.2,90.0,7.7,90.0,8.6,,,,
2006-10-04,998.3,1001.8,0.0,0.0,0.0,26.0,32.6,19.9,76,46,2.4,4.3,112.5,8.2,67.5,10.4,,,,
2006-10-05,1004.6,1008.1,0.0,0.0,0.0,22.4,24.8,19.6,86,74,3.0,6.0,67.5,12.3,90.0,,,,,
2006-10-06,1008.1,1011.7,0.0,0.0,0.0,23.6,27.2,19.8,90,79,2.0,3.3,90.0,6.3,67.5,0.8,,,,
2006-10-07,1012.0,1015.6,0.0,0.0,0.0,24.4,27.1,22.9,89,80,2.4,4.6,67.5,10.3,67.5,0.5,,,,
2006-10-08,1011.9,1015.4,0.0,0.0,0.0,25.2,28.6,22.9,89,77,2.0,3.8,112.5,7.2,135.0,1.9,,,,
2006-10-09,1008.2,1011.7,0.0,0.0,0.0,27.5,32.9,24.0,89,68,1.9,3.8,157.5,7.2,180.0,6.4,,,,
2006-10-10,1011.8,1015.4,0.0,0.0,0.0,24.5,27.8,22.6,85,71,2.6,5.5,67.5,10.1,67.5,2.7,,,,
2006-10-11,1016.4,1020.1,2.0,0.5,0.5,21.2,23.4,17.8,91,81,2.8,5.1,45.0,10.4,22.5,,,,,
2006-10-12,1015.9,1019.6,12.5,4.0,1.0,18.2,19.3,17.1,97,93,2.3,3.9,45.0,9.7,45.0,,,,,
2006-10-13,1012.2,1015.9,22.5,6.0,1.5,18.3,21.5,16.3,93,80,2.6,4.7,45.0,11.2,22.5,0.2,,,,
2006-10-14,1014.8,1018.5,,,,19.8,24.9,15.6,80,54,2.9,5.1,90.0,10.2,90.0,4.3,,,,
2006-10-15,1013.8,1017.5,,,,19.9,25.1,14.4,80,58,2.2,4.2,112.5,7.4,112.5,5.5,,,,
2006-10-16,1010.3,1014.0,5.5,3.0,1.5,20.5,23.7,16.7,90,76,2.3,4.4,67.5,10.3,45.0,,,,,
2006-10-17,1003.6,1007.1,33.5,29.0,16.0,24.1,28.3,19.3,95,82,3.9,7.0,180.0,13.9,180.0,,,,,
2006-10-18,1003.5,1007.0,0.5,0.5,0.5,25.5,30.2,20.1,85,66,3.4,5.6,180.0,11.0,180.0,5.1,,,,
2006-10-19,1008.8,1012.4,,,,22.8,28.4,18.4,81,52,1.9,4.3,90.0,8.1,90.0,10.6,,,,
2006-10-20,1011.6,1015.2,,,,21.0,25.7,16.7,81,64,2.3,4.6,112.5,8.4,112.5,7.6,,,,
2006-10-21,1013.9,1017.5,0.0,0.0,0.0,20.8,24.2,17.4,77,66,2.4,4.2,112.5,7.8,67.5,1.4,,,,
2006-10-22,1014.0,1017.6,0.0,0.0,0.0,19.9,24.1,16.9,69,56,3.6,5.8,45.0,13.9,67.5,5.7,,,,
2006-10-23,1010.1,1013.7,,,,19.5,25.2,13.6,70,46,2.8,4.3,22.5,9.6,22.5,9.7,,,,
2006-10-24,1014.0,1017.6,,,,18.8,24.1,14.0,78,54,2.6,4.8,67.5,10.5,90.0,6.0,,,,
2006-10-25,1012.5,1016.1,55.5,47.0,18.0,18.9,22.5,16.1,86,61,4.0,6.1,67.5,15.6,45.0,0.5,,,,
2006-10-26,1003.6,1007.2,75.0,46.0,9.5,19.2,22.4,16.7,99,93,2.3,6.3,67.5,15.9,45.0,1.0,,,,
2006-10-27,1008.4,1012.1,,,,20.8,26.8,15.4,80,51,1.9,3.5,112.5,7.0,90.0,7.3,,,,
2006-10-28,1013.6,1017.2,0.0,0.0,0.0,20.7,23.9,17.8,72,45,,4.0,45.0,8.4,45.0,1.0,,,,
2006-10-29,1014.2,1017.8,,,,20.2,25.3,16.4,81,57,1.8,4.1,90.0,8.3,90.0,3.4,,,,
