,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1992-02-29,999.5,1003.3,18.0,3.5,1.0,1.1,3.9,-1.4,79,42,3.9,9.5,337.5,18.8,337.5,0.1,0.0,15.0,,
1992-03-01,1018.6,1022.5,,,,1.1,7.2,-3.7,59,36,2.4,4.9,292.5,9.3,292.5,9.6,,9.0,,
1992-03-02,1013.0,1016.8,0.0,0.0,0.0,1.8,6.9,-3.5,70,44,1.3,2.7,270.0,4.4,292.5,4.2,,6.0,,
1992-03-03,1000.8,1004.6,0.5,0.5,0.5,4.0,10.1,-2.4,76,53,1.7,3.6,315.0,7.1,315.0,1.0,,4.0,,
1992-03-04,1012.3,1016.2,,,,2.2,7.4,-3.4,65,35,1.7,3.5,67.5,6.2,45.0,4.9,,1.0,,
1992-03-05,1016.7,1020.5,,,,3.4,8.4,-2.1,66,43,1.9,3.6,90.0,5.7,90.0,6.9,,,,
1992-03-06,1010.3,1014.1,,,,4.5,13.6,-2.0,62,28,2.5,6.3,292.5,14.0,292.5,8.3,,,,
1992-03-07,1010.2,1014.0,0.0,0.0,0.0,2.8,7.0,-2.6,68,56,2.3,5.2,45.0,9.8,45.0,3.0,,,,
1992-03-08,1014.0,1017.9,,,,1.1,8.8,-5.6,61,29,1.8,4.1,90.0,7.3,112.5,9.7,,,,
1992-03-09,1011.0,1014.8,,,,1.5,10.7,-5.0,70,35,1.7,3.0,270.0,6.2,247.5,9.2,,,,
1992-03-10,1013.6,1017.4,,,,3.2,10.0,-3.5,49,22,2.9,6.3,270.0,12.9,292.5,9.4,,,,
1992-03-11,1011.2,1015.0,0.0,0.0,0.0,4.4,11.0,-1.4,69,52,1.6,3.0,67.5,5.6,67.5,2.6,,,,
1992-03-12,1006.1,1009.9,,,,7.0,12.8,0.3,68,40,2.2,5.0,90.0,7.3,135.0,7.1,,,,
1992-03-13,1008.5,1012.3,,,,4.1,10.8,-1.7,78,48,2.1,4.4,67.5,9.4,67.5,5.5,,,,
1992-03-14,1010.5,1014.3,0.0,0.0,0.0,4.6,10.8,-3.1,65,28,1.8,3.2,180.0,6.3,180.0,5.3,,,,
1992-03-15,999.4,1003.1,0.0,0.0,0.0,7.9,16.1,2.3,53,26,4.1,10.6,315.0,19.5,315.0,7.6,,,,
1992-03-16,1012.4,1016.2,,,,4.8,9.8,-0.1,41,26,3.6,9.1,315.0,18.3,315.0,9.7,,,,
1992-03-17,1009.8,1013.6,0.0,0.0,0.0,5.4,10.2,-0.3,73,48,2.3,3.8,45.0,7.4,45.0,3.8,,,,
1992-03-18,1008.0,1011.8,,,,4.2,11.3,-2.9,53,21,3.3,7.0,292.5,13.9,315.0,8.4,,,,
1992-03-19,1010.9,1014.7,0.0,0.0,0.0,3.1,6.6,-0.5,56,41,2.5,4.9,90.0,8.8,67.5,0.5,2.0,0.0,,
1992-03-20,1009.5,1013.3,1.0,0.5,0.5,1.6,7.6,-2.8,67,35,2.0,3.8,45.0,7.2,22.5,5.9,,2.0,,
1992-03-21,1012.2,1016.0,,,,2.3,8.6,-4.1,41,21,4.2,7.6,292.5,16.5,270.0,10.1,,,,
1992-03-22,1013.2,1017.0,,,,3.7,11.1,-2.9,43,21,3.0,6.4,292.5,12.3,270.0,9.8,,,,
1992-03-23,1001.4,1005.2,,,,1.8,6.4,-3.5,61,43,2.2,4.9,315.0,9.0,315.0,,,,,
1992-03-24,1004.6,1008.4,,,,3.1,10.2,-3.1,47,20,3.8,8.7,292.5,16.8,292.5,9.4,,,,
1992-03-25,1013.6,1017.4,,,,3.0,11.8,-4.9,54,22,2.5,6.6,292.5,13.3,270.0,10.3,,,,
1992-03-26,1013.1,1016.9,,,,4.7,13.0,-4.4,61,31,2.3,4.7,202.5,8.3,202.5,9.6,,,,
1992-03-27,1018.8,1022.5,,,,7.8,13.9,1.0,72,51,2.6,5.9,90.0,8.9,90.0,9.2,,,,
1992-03-28,1012.4,1016.1,,,,10.9,18.1,3.2,79,53,1.6,3.7,225.0,6.6,225.0,1.9,,,,
