,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2015-09-30,1011.6,1014.8,0.5,0.5,0.5,23.5,26.5,21.0,93,79,1.6,3.0,180.0,5.3,67.5,0.4,,,,
2015-10-01,1007.1,1010.2,1.0,1.0,0.5,26.6,31.2,24.3,85,68,3.7,6.6,202.5,12.4,202.5,5.1,,,,
2015-10-02,1008.6,1011.8,0.5,0.5,0.5,24.6,27.4,22.6,78,59,2.2,3.8,67.5,7.2,67.5,1.4,,,,
2015-10-03,1004.6,1007.8,1.0,0.5,0.5,25.2,30.6,22.2,81,52,2.2,4.4,202.5,7.2,225.0,6.5,,,,
2015-10-04,1008.0,1011.1,0.0,0.0,0.0,23.7,27.6,20.8,76,51,2.2,4.2,112.5,8.4,112.5,3.6,,,,
2015-10-05,1005.0,1008.2,33.5,20.0,11.0,23.2,25.9,21.2,87,73,2.1,5.4,157.5,10.9,157.5,0.6,,,,
2015-10-06,1003.6,1006.8,23.5,11.0,3.5,21.8,23.0,20.3,96,90,2.6,4.9,45.0,8.9,67.5,0.3,,,,
2015-10-07,1009.5,1012.7,33.0,5.5,2.5,20.1,21.2,19.5,98,95,2.3,4.7,45.0,10.0,45.0,0.0,,,,
2015-10-08,1005.8,1009.0,51.0,13.5,5.5,23.7,26.2,19.7,94,82,3.8,6.5,112.5,13.8,112.5,0.0,,,,
2015-10-09,1004.4,1007.6,140.0,43.5,11.0,22.4,24.7,21.0,97,88,2.0,4.8,135.0,8.3,157.5,0.0,,,,
2015-10-10,1001.4,1004.6,0.5,0.5,0.5,23.0,27.6,20.0,85,62,1.9,3.3,90.0,5.8,112.5,8.1,,,,
2015-10-11,1006.4,1009.6,0.0,0.0,0.0,23.1,27.8,18.6,87,65,1.9,4.8,90.0,9.0,90.0,4.3,,,,
2015-10-12,1008.7,1011.8,0.0,0.0,0.0,23.0,27.4,18.8,86,66,2.2,5.1,202.5,8.6,225.0,2.8,,,,
2015-10-13,1016.7,1019.9,,0.0,,21.7,25.7,16.8,71,47,2.9,5.1,67.5,11.2,67.5,7.9,,,,
2015-10-14,1018.0,1021.2,0.0,0.0,0.0,20.2,24.9,15.2,80,60,2.1,4.1,112.5,7.3,90.0,6.7,,,,
2015-10-15,1017.0,1020.2,1.0,1.0,0.5,20.5,23.9,17.9,78,55,2.1,3.6,112.5,6.6,112.5,1.0,,,,
2015-10-16,1012.9,1016.2,52.0,8.5,2.5,17.8,19.3,16.3,98,94,2.6,5.4,45.0,11.7,45.0,0.0,,,,
2015-10-17,1007.5,1010.7,6.0,2.0,1.0,20.0,22.3,17.6,97,87,1.5,3.3,337.5,5.8,292.5,0.0,,,,
2015-10-18,1004.2,1007.4,0.0,0.0,0.0,22.9,27.9,20.3,86,61,1.5,2.9,90.0,5.5,135.0,3.7,,,,
2015-10-19,1006.4,1009.5,,,,21.1,27.1,16.5,77,49,1.7,4.0,135.0,7.2,67.5,6.7,,,,
2015-10-20,1010.5,1013.7,,,,20.5,25.7,15.7,82,51,1.8,3.2,112.5,5.5,67.5,6.6,,,,
2015-10-21,1014.5,1017.7,,,,20.4,27.0,15.9,75,39,1.7,4.4,90.0,7.6,67.5,11.3,,,,
2015-10-22,1013.8,1017.1,,,,20.0,26.1,15.3,75,42,1.7,2.9,90.0,5.7,112.5,8.4,,,,
2015-10-23,1009.8,1013.0,1.0,0.5,0.5,19.3,22.3,15.3,90,70,2.1,3.2,45.0,5.7,90.0,1.0,,,,
2015-10-24,1004.5,1007.7,11.0,2.0,0.5,17.9,19.2,17.2,96,88,2.7,4.1,45.0,8.6,67.5,0.0,,,,
2015-10-25,1006.1,1009.3,3.0,1.5,1.0,20.0,23.3,17.2,94,79,1.5,3.1,337.5,5.6,315.0,0.1,,,,
2015-10-26,1008.8,1012.0,1.5,1.5,1.0,20.6,24.1,18.5,94,73,1.6,3.5,45.0,6.3,45.0,2.5,,,,
2015-10-27,1012.1,1015.3,,,,22.0,28.2,17.5,80,46,1.8,4.9,180.0,8.5,180.0,9.7,,,,
2015-10-28,1015.4,1018.6,,,,20.7,26.4,15.3,66,26,1.6,3.7,67.5,7.5,67.5,7.9,,,,
2015-10-29,1018.7,1021.9,,,,17.0,23.5,10.8,66,29,1.6,3.4,180.0,6.4,180.0,10.8,,,,
