,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1987-12-31,1007.2,1011.0,6.5,2.0,0.5,2.8,4.8,0.2,96,67,2.1,3.6,315.0,6.8,315.0,,,,,
1988-01-01,1004.2,1007.9,,,,3.5,8.6,-0.5,55,27,5.3,9.8,292.5,19.9,292.5,9.3,,,,
1988-01-02,1011.7,1015.5,,,,1.6,9.7,-4.9,66,37,1.5,3.6,202.5,5.8,180.0,8.8,,,,
1988-01-03,1013.5,1017.4,,,,1.1,9.1,-4.2,74,43,1.9,3.9,67.5,8.1,67.5,2.3,,,,
1988-01-04,1016.8,1020.1,0.0,0.0,0.0,2.2,7.0,-3.9,75,49,1.2,2.8,315.0,4.6,315.0,1.4,0.0,,,
1988-01-05,1011.7,1015.5,22.5,3.0,1.0,0.9,3.0,-2.8,99,90,1.6,5.4,22.5,12.2,0.0,,0.0,0.0,,
1988-01-06,1024.3,1028.2,,,,0.4,7.0,-5.7,81,47,1.5,3.5,45.0,6.0,22.5,7.7,,,,
1988-01-07,1029.6,1033.5,0.0,0.0,0.0,3.0,8.4,-5.3,76,44,2.1,3.8,315.0,5.7,292.5,5.7,,,,
1988-01-08,1023.3,1027.0,5.5,1.0,0.5,6.5,9.1,3.7,95,78,1.8,3.4,292.5,5.9,337.5,,,,,
1988-01-09,1019.4,1023.1,,,,9.0,14.8,6.1,87,63,1.4,3.3,315.0,5.0,315.0,5.0,,,,
1988-01-10,1014.1,1017.9,,,,8.0,11.3,5.0,95,80,1.1,2.3,292.5,4.2,292.5,,,,,
1988-01-11,1012.0,1015.8,,,,6.9,9.7,5.6,74,65,2.9,5.5,22.5,12.3,22.5,,,,,
1988-01-12,1013.9,1017.7,20.0,3.5,1.0,2.2,5.9,-0.1,86,56,3.1,5.1,22.5,10.2,0.0,,0.0,,,
1988-01-13,1021.5,1025.3,,,,1.5,8.1,-3.8,80,45,1.1,2.3,90.0,4.7,90.0,8.7,,,,
1988-01-14,1017.1,1020.9,0.0,0.0,0.0,4.0,9.7,-1.2,85,58,1.5,2.9,292.5,5.0,292.5,4.9,,,,
1988-01-15,1007.0,1010.8,,,,5.0,12.2,-0.9,75,47,2.1,4.9,315.0,8.6,315.0,0.8,,,,
1988-01-16,1014.1,1017.9,,,,4.0,12.4,-2.7,57,31,4.7,11.4,315.0,21.2,315.0,8.8,,,,
1988-01-17,1025.8,1029.7,,,,0.3,7.2,-5.7,58,29,1.3,3.5,337.5,6.0,337.5,8.4,,,,
1988-01-18,1019.0,1022.9,,,,3.2,10.5,-2.9,74,45,1.8,3.0,292.5,5.3,292.5,6.9,,,,
1988-01-19,1012.0,1015.8,,,,3.6,13.1,-3.0,84,40,1.5,4.2,337.5,5.5,337.5,7.7,,,,
1988-01-20,1011.6,1015.4,,,,3.3,12.7,-2.8,78,40,1.6,3.2,315.0,6.0,270.0,7.5,,,,
1988-01-21,1017.8,1021.7,,,,2.0,8.7,-3.1,76,51,1.5,3.7,315.0,5.6,315.0,1.6,,,,
1988-01-22,1018.1,1021.8,,,,5.5,14.7,-2.9,66,34,2.4,4.2,337.5,7.3,337.5,8.0,,,,
1988-01-23,1022.1,1025.9,,,,5.7,13.8,-0.4,83,55,1.7,2.9,315.0,4.7,292.5,5.1,,,,
1988-01-24,1017.8,1021.6,,,,5.9,15.6,-1.5,88,53,1.8,3.6,202.5,6.5,202.5,7.8,,,,
1988-01-25,1015.0,1018.7,,,,8.4,18.6,0.9,73,33,2.0,4.1,202.5,7.9,202.5,8.6,,,,
1988-01-26,1012.0,1015.8,,,,6.1,16.3,-1.5,86,54,1.6,2.6,135.0,5.3,135.0,7.8,,,,
1988-01-27,1010.9,1014.6,,,,6.5,16.6,-0.9,85,48,1.4,3.1,292.5,4.0,315.0,8.1,,,,
1988-01-28,1009.2,1013.0,,,,6.5,16.7,-0.3,76,35,1.5,3.2,292.5,4.1,292.5,7.5,,,,
1988-01-29,1001.7,1005.4,,,,6.6,18.5,-1.2,68,35,3.5,11.8,292.5,23.3,292.5,7.4,,,,
1988-01-30,1020.4,1024.2,,,,4.3,11.2,-4.2,45,29,2.9,7.5,337.5,15.3,337.5,8.6,,,,
