,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
1983-08-31,1003.9,1007.4,6.5,4.0,2.0,22.5,25.8,20.7,98,88,2.6,5.9,67.5,11.2,67.5,,,,,
1983-09-01,1007.3,1010.9,,,,21.6,25.2,19.9,87,73,3.1,5.2,45.0,9.1,45.0,4.7,,,,
1983-09-02,1005.8,1009.3,,,,24.6,30.9,17.0,84,61,1.4,4.0,180.0,6.5,180.0,8.0,,,,
1983-09-03,1007.4,1010.8,,,,26.9,31.2,24.2,88,71,1.8,4.1,90.0,5.6,90.0,7.3,,,,
1983-09-04,1009.4,1012.9,,,,27.2,32.9,24.1,87,61,1.5,4.6,135.0,7.1,135.0,6.9,,,,
1983-09-05,1010.4,1013.8,,,,27.6,33.1,22.8,83,56,1.7,4.9,202.5,7.5,202.5,9.6,,,,
1983-09-06,1010.9,1014.3,,,,27.4,32.4,22.6,84,65,2.2,5.1,180.0,9.5,180.0,11.0,,,,
1983-09-07,1011.1,1014.5,,,,27.5,33.6,22.1,81,61,1.7,4.3,90.0,6.2,45.0,9.9,,,,
1983-09-08,1011.8,1015.3,,,,25.9,31.1,21.8,83,67,2.2,5.0,90.0,7.3,90.0,9.9,,,,
1983-09-09,1012.2,1015.6,,,,24.9,28.5,22.2,85,71,2.6,4.3,112.5,6.9,90.0,5.3,,,,
1983-09-10,1010.6,1014.1,,,,25.7,31.3,22.8,86,62,1.5,3.9,135.0,6.1,135.0,7.6,,,,
1983-09-11,1009.3,1012.8,,,,26.5,32.3,21.3,83,53,1.5,4.3,157.5,6.9,157.5,9.6,,,,
1983-09-12,1009.2,1012.6,,,,26.4,31.1,22.1,82,65,2.4,5.9,90.0,8.6,90.0,10.4,,,,
1983-09-13,1006.9,1010.3,0.0,0.0,0.0,25.4,29.0,22.9,88,73,3.7,5.8,45.0,11.0,45.0,4.5,,,,
1983-09-14,999.7,1003.2,51.0,17.5,9.0,24.5,25.8,23.6,98,90,4.4,7.9,45.0,15.9,45.0,,,,,
1983-09-15,997.2,1000.7,25.5,10.5,3.5,26.2,29.7,24.4,97,80,4.0,6.7,112.5,11.4,112.5,1.1,,,,
1983-09-16,990.5,993.9,34.5,11.5,3.5,25.3,26.9,23.9,97,89,5.0,7.7,135.0,13.2,135.0,,,,,
1983-09-17,991.2,994.6,6.0,3.5,1.0,26.2,29.1,24.0,93,80,2.8,6.5,180.0,11.6,180.0,0.6,,,,
1983-09-18,993.3,996.7,1.5,1.5,1.5,28.0,34.5,23.3,79,55,2.6,5.6,292.5,9.2,315.0,7.9,,,,
1983-09-19,997.6,1001.1,,,,24.8,31.7,21.3,82,55,3.1,5.8,90.0,10.6,67.5,9.1,,,,
1983-09-20,1002.7,1006.2,0.0,0.0,0.0,21.6,23.2,20.3,88,80,1.9,3.3,45.0,7.0,45.0,,,,,
1983-09-21,1001.8,1005.3,0.0,0.0,0.0,22.8,26.3,20.1,91,80,1.3,2.5,90.0,4.2,67.5,0.8,,,,
1983-09-22,1005.0,1008.5,4.0,4.0,2.5,22.6,25.9,20.9,81,58,2.4,5.1,90.0,7.8,90.0,1.7,,,,
1983-09-23,1006.9,1010.5,0.0,0.0,0.0,21.1,23.0,19.9,89,79,2.0,4.0,45.0,7.1,45.0,,,,,
1983-09-24,1004.4,1007.9,,,,23.8,29.7,19.1,91,73,1.1,3.1,180.0,4.9,180.0,4.0,,,,
1983-09-25,1007.8,1011.4,,,,23.0,25.4,21.3,88,76,2.9,5.1,45.0,8.3,67.5,1.6,,,,
1983-09-26,1010.8,1014.3,,,,22.0,24.9,20.9,89,81,2.9,4.5,67.5,8.2,67.5,0.1,,,,
1983-09-27,1012.0,1015.6,0.0,0.0,0.0,22.8,26.0,20.8,86,75,1.7,3.3,90.0,5.1,90.0,1.3,,,,
1983-09-28,1008.0,1011.5,0.0,0.0,0.0,25.8,31.4,21.4,90,70,1.3,3.7,180.0,5.6,180.0,7.7,,,,
1983-09-29,1008.8,1012.2,,,,27.2,33.0,22.7,81,61,1.7,3.7,157.5,6.1,157.5,9.5,,,,
1983-09-30,1010.8,1014.3,0.0,0.0,0.0,25.9,30.1,22.8,87,74,1.7,3.8,135.0,5.5,135.0,4.1,,,,
