,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
1999-08-31,1011.5,1014.9,,,,28.8,33.5,25.3,68,46,5.1,8.1,180.0,16.2,180.0,13.3,,,,
1999-09-01,1012.8,1016.3,,,,28.5,33.6,23.8,71,49,3.8,6.9,180.0,12.7,180.0,11.6,,,,
1999-09-02,1013.9,1017.3,0.0,0.0,0.0,28.1,32.8,23.5,75,47,3.1,6.3,157.5,10.4,157.5,10.5,,,,
1999-09-03,1013.3,1016.8,0.0,0.0,0.0,28.1,34.3,25.0,75,47,2.6,5.4,135.0,8.7,135.0,8.1,,,,
1999-09-04,1010.7,1014.2,37.0,35.5,16.0,28.0,32.8,23.8,78,54,3.0,5.3,135.0,9.7,135.0,10.3,,,,
1999-09-05,1008.6,1012.1,,,,28.1,32.6,24.9,77,56,3.1,5.7,135.0,10.7,112.5,9.5,,,,
1999-09-06,1007.8,1011.3,,,,27.7,31.9,24.0,77,58,3.0,5.7,157.5,10.1,157.5,9.9,,,,
1999-09-07,1009.0,1012.4,,,,27.7,32.4,23.5,76,51,2.3,4.5,90.0,8.6,67.5,9.1,,,,
1999-09-08,1008.7,1012.1,,0.0,,27.2,31.3,24.3,77,39,2.8,5.4,90.0,10.4,112.5,9.0,,,,
1999-09-09,1004.5,1008.0,5.5,2.0,1.0,25.9,29.3,23.9,88,79,2.5,3.8,45.0,7.8,45.0,1.1,,,,
1999-09-10,1001.5,1004.9,,,,27.7,32.7,22.3,75,52,3.1,6.7,180.0,12.3,157.5,12.8,,,,
1999-09-11,1000.1,1003.5,,,,27.0,33.1,23.3,80,59,2.2,4.8,90.0,9.5,112.5,7.8,,,,
1999-09-12,1000.9,1004.3,1.5,1.0,1.0,26.9,31.1,23.5,80,62,2.0,4.1,67.5,8.0,67.5,2.4,,,,
1999-09-13,1001.0,1004.5,57.5,13.0,6.5,25.4,26.6,24.7,91,89,3.8,6.1,67.5,13.6,135.0,,,,,
1999-09-14,1004.9,1008.4,0.0,0.0,0.0,27.9,33.4,25.1,79,55,3.0,5.0,202.5,9.5,180.0,7.3,,,,
1999-09-15,1006.4,1009.8,,,,27.9,32.3,24.1,76,54,2.7,5.6,180.0,11.0,157.5,10.2,,,,
1999-09-16,1005.8,1009.3,,,,28.0,33.1,24.0,78,58,2.7,5.0,180.0,9.2,180.0,9.7,,,,
1999-09-17,1009.0,1012.4,,,,28.6,35.0,23.5,73,50,2.2,5.2,202.5,10.4,225.0,11.9,,,,
1999-09-18,1011.2,1014.6,,,,28.1,33.7,23.1,73,46,3.0,5.6,180.0,12.3,180.0,11.4,,,,
1999-09-19,1009.7,1013.2,10.0,8.5,7.0,26.3,31.8,23.3,84,53,2.4,7.7,157.5,14.8,180.0,5.0,,,,
1999-09-20,1008.0,1011.5,,,,26.9,31.8,22.5,74,50,3.1,6.4,180.0,12.3,180.0,9.6,,,,
1999-09-21,1008.7,1012.1,,,,27.6,33.0,22.5,75,49,2.0,3.8,225.0,6.6,202.5,10.0,,,,
1999-09-22,1008.6,1012.1,,,,28.5,34.3,23.4,73,44,1.7,4.3,157.5,8.0,157.5,11.3,,,,
1999-09-23,1005.2,1008.7,3.5,3.0,1.5,26.6,29.6,24.6,82,70,2.0,3.6,45.0,6.4,45.0,0.1,,,,
1999-09-24,1005.6,1009.1,11.5,11.5,4.5,24.6,28.2,21.2,79,52,2.3,4.1,90.0,8.0,90.0,4.6,,,,
1999-09-25,1008.8,1012.3,3.0,2.5,1.0,24.6,28.6,21.2,81,63,2.4,4.6,112.5,9.6,135.0,3.7,,,,
1999-09-26,1004.7,1008.2,0.0,0.0,0.0,25.6,31.0,22.8,81,61,2.5,4.5,67.5,9.3,67.5,2.7,,,,
1999-09-27,1005.4,1008.9,0.0,0.0,0.0,24.6,27.7,22.0,83,74,2.0,3.2,67.5,7.2,45.0,,,,,
1999-09-28,1005.4,1008.9,0.0,0.0,0.0,26.8,31.2,24.2,81,64,2.5,4.6,90.0,10.2,67.5,5.9,,,,
1999-09-29,1009.8,1013.3,,,,24.8,28.4,22.8,77,60,2.6,4.4,112.5,8.7,90.0,6.0,,,,
1999-09-30,1008.2,1011.7,,,,27.6,32.9,23.4,75,57,3.0,5.7,180.0,12.3,180.0,7.1,,,,
