,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2002-02-28,1020.3,1024.2,,,,2.1,9.0,-3.6,49,21,1.8,3.7,292.5,6.8,315.0,8.2,,,,
2002-03-01,1020.6,1024.4,,,,3.7,10.9,-3.5,59,32,1.5,2.6,315.0,5.2,225.0,7.7,,,,
2002-03-02,1019.8,1023.6,7.0,1.5,0.5,3.8,5.5,0.8,79,68,2.3,4.1,0.0,9.1,22.5,,,,,
2002-03-03,1019.8,1023.6,0.0,0.0,0.0,5.2,9.8,0.7,70,47,1.8,3.4,67.5,6.6,90.0,2.3,,,,
2002-03-04,1016.7,1020.5,4.5,2.0,0.5,5.0,9.8,-1.4,76,50,1.4,2.6,337.5,4.6,315.0,0.1,,,,
2002-03-05,1011.8,1015.5,12.5,2.5,0.5,6.4,12.2,2.0,77,48,1.7,2.8,337.5,5.7,337.5,7.0,,,,
2002-03-06,1008.5,1012.2,,,,5.6,11.4,0.5,71,36,2.1,6.5,315.0,15.0,315.0,1.8,,,,
2002-03-07,1008.7,1012.4,,,,5.7,13.5,-2.4,60,26,2.0,4.8,270.0,8.4,270.0,5.4,,,,
2002-03-08,1002.6,1006.4,,,,6.0,13.4,-0.2,43,21,3.7,7.3,337.5,14.2,0.0,9.2,,,,
2002-03-09,1005.9,1009.8,0.0,0.0,0.0,0.8,3.8,-4.0,57,31,1.8,5.3,315.0,10.2,315.0,0.7,0.0,,,
2002-03-10,1003.2,1007.0,,,,1.1,8.4,-5.3,51,21,2.1,4.5,270.0,10.0,270.0,7.5,,,,
2002-03-11,1009.4,1013.2,,,,2.2,9.4,-4.7,44,16,3.1,6.8,292.5,14.7,315.0,10.2,,,,
2002-03-12,1014.5,1018.4,0.0,0.0,0.0,2.1,8.8,-4.7,56,26,1.7,4.2,90.0,8.6,67.5,6.3,,,,
2002-03-13,1017.8,1021.6,,,,2.1,8.2,-4.3,47,23,2.0,4.4,0.0,8.4,337.5,9.8,,,,
2002-03-14,1018.0,1021.9,,,,2.5,9.9,-4.1,48,22,2.1,3.9,315.0,8.1,292.5,10.3,,,,
2002-03-15,1020.0,1023.8,,,,3.2,11.4,-5.3,51,24,1.9,3.8,270.0,7.8,270.0,10.0,,,,
2002-03-16,1012.7,1016.5,1.0,0.5,0.5,5.3,10.2,-2.0,69,45,1.2,2.4,202.5,3.8,157.5,0.3,,,,
2002-03-17,1002.0,1005.7,,,,5.2,13.1,0.1,55,20,3.3,7.8,315.0,15.9,315.0,4.9,,,,
2002-03-18,1007.0,1010.7,,,,4.0,9.1,-1.4,39,20,4.9,11.5,292.5,24.3,292.5,10.7,,,,
2002-03-19,1017.8,1021.7,,,,5.1,14.2,-3.9,50,14,2.6,6.6,315.0,13.2,315.0,10.5,,,,
2002-03-20,1020.1,1023.9,,,,7.2,16.2,-2.5,51,20,1.8,4.3,157.5,7.7,157.5,9.4,,,,
2002-03-21,1012.1,1015.9,,,,9.5,16.9,2.6,69,38,1.7,3.4,90.0,6.8,67.5,6.3,,,,
2002-03-22,1012.8,1016.6,0.0,0.0,0.0,8.4,14.8,0.7,54,23,2.4,4.7,135.0,9.7,112.5,8.5,,,,
2002-03-23,1017.0,1020.8,,,,6.6,12.3,2.0,52,26,2.1,5.5,90.0,11.4,112.5,7.9,,,,
2002-03-24,1020.3,1024.1,,,,5.8,10.8,1.3,58,39,2.5,4.6,90.0,7.5,112.5,9.1,,,,
2002-03-25,1015.8,1019.5,,,,7.6,12.5,2.5,75,51,2.1,3.8,90.0,7.7,112.5,1.5,,,,
2002-03-26,1016.4,1020.1,,,,8.9,13.3,3.5,65,42,2.3,3.6,90.0,6.7,112.5,1.6,,,,
2002-03-27,1013.1,1016.8,2.5,1.5,0.5,9.3,10.8,6.8,89,68,1.8,3.2,67.5,6.8,67.5,,,,,
