,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day6-18_x,WeaCon-night18-n6_x
2018-01-31,1009.1,1012.5,,,,4.7,12.8,-3.0,63,26,3.5,7.3,337.5,14.1,315.0,9.2,,,,
2018-02-01,1010.5,1013.9,,,,3.8,10.8,-2.9,49,24,3.0,7.2,315.0,15.0,270.0,9.5,,,,
2018-02-02,1009.8,1013.2,,,,2.0,7.4,-4.1,60,28,3.8,8.6,292.5,18.3,292.5,9.5,,,,
2018-02-03,1014.7,1018.2,,,,1.8,9.3,-4.5,56,24,2.4,7.3,292.5,13.0,315.0,9.5,,,,
2018-02-04,1012.1,1015.5,,,,1.0,6.5,-4.6,72,41,1.3,2.6,22.5,4.2,90.0,1.8,,,,
2018-02-05,1007.8,1011.2,,,,2.4,10.0,-6.0,63,31,2.0,4.1,270.0,7.9,270.0,9.2,,,,
2018-02-06,1016.3,1019.7,,,,3.8,10.8,-3.4,54,26,1.9,4.9,315.0,8.8,270.0,9.3,,,,
2018-02-07,1011.4,1014.8,4.0,1.5,0.5,3.8,8.5,-0.9,78,48,1.3,2.8,247.5,5.0,315.0,0.7,,,,
2018-02-08,993.1,996.4,1.5,1.0,0.5,7.3,14.6,2.7,71,26,2.8,7.3,315.0,15.9,337.5,2.7,,,,
2018-02-09,1003.3,1006.7,,,,3.8,12.0,-3.7,55,21,2.4,6.4,180.0,12.0,225.0,9.4,,,,
2018-02-10,1008.5,1011.9,,,,2.4,9.6,-4.7,49,17,2.1,4.8,315.0,8.6,315.0,9.5,,,,
2018-02-11,1016.1,1019.5,,,,0.7,6.6,-5.3,46,24,1.8,3.6,315.0,6.0,337.5,9.1,,,,
2018-02-12,1019.0,1022.5,,,,0.0,7.6,-6.8,63,28,1.6,4.3,337.5,7.3,337.5,9.4,,,,
2018-02-13,1025.0,1028.5,,,,0.8,7.7,-4.8,56,24,1.6,3.6,337.5,6.6,0.0,9.7,,,,
2018-02-14,1020.1,1023.6,,,,0.3,8.7,-6.6,72,42,1.3,3.2,315.0,5.1,292.5,6.9,,,,
2018-02-15,1016.2,1019.7,,,,3.9,12.7,-4.6,79,42,1.3,3.0,90.0,5.3,112.5,7.5,,,,
2018-02-16,1009.7,1013.1,6.0,5.0,1.5,5.8,9.3,-0.1,94,79,2.5,5.9,45.0,11.7,45.0,0.0,,,,
2018-02-17,1009.7,1013.1,0.0,0.5,0.0,6.5,13.1,-0.4,83,54,1.5,4.1,180.0,6.6,315.0,7.7,,,,
2018-02-18,1015.3,1018.7,0.0,0.0,0.0,5.6,10.4,-0.7,69,42,1.7,3.4,45.0,6.8,67.5,4.1,,,,
2018-02-19,1014.2,1017.6,0.0,0.0,0.0,4.9,9.0,-0.4,76,51,1.6,3.4,45.0,6.8,45.0,1.3,,,,
2018-02-20,1013.1,1016.5,,,,4.3,11.8,-2.7,79,44,1.5,3.5,180.0,5.6,180.0,9.0,,,,
2018-02-21,1012.9,1016.4,9.5,2.5,0.5,0.7,3.1,-1.3,82,56,3.2,6.2,337.5,12.6,0.0,0.0,16.0,15.0,,
2018-02-22,1002.2,1005.6,0.0,0.0,0.0,2.1,6.9,-4.1,74,34,2.4,5.5,292.5,10.6,292.5,9.6,,15.0,,
2018-02-23,1002.9,1006.4,,,,0.1,5.7,-5.3,51,29,2.7,6.1,315.0,12.4,315.0,8.4,,5.0,,
2018-02-24,1006.3,1009.8,,,,-1.3,3.0,-4.8,41,26,3.9,7.5,292.5,15.2,315.0,9.9,,3.0,,
2018-02-25,1004.1,1007.5,,,,-0.6,4.2,-4.8,41,27,3.7,8.1,337.5,14.9,337.5,8.1,,2.0,,
2018-02-26,1011.3,1014.8,,,,1.2,6.8,-5.3,42,27,4.0,7.5,292.5,13.8,292.5,10.0,,1.0,,
2018-02-27,1012.3,1015.8,,,,-0.5,3.8,-5.8,66,46,1.4,3.3,292.5,6.2,337.5,3.4,,,,
2018-02-28,1003.7,1007.1,0.0,0.0,0.0,2.2,9.3,-5.1,75,50,2.3,4.3,90.0,9.3,67.5,9.0,,,,
2018-03-01,1012.3,1015.8,,,,1.0,6.7,-4.4,70,29,1.6,4.2,337.5,7.1,292.5,9.4,,,,
2018-03-02,1018.2,1021.7,,,,0.7,8.4,-6.6,66,26,1.7,3.6,292.5,6.4,315.0,7.3,,,,
