,glp_hPa,slp_hPa,precip-accum_mm,precip-hourmax_mm,precip-10minmax_mm,temp_C,temp-max_C,temp-min_C,rh_percent,rh-min_percent,wspd_ms,wspd-max_ms,wdir-max_deg,wspd-max-inst_ms,wdir-max-inst_deg,sunlit_h,snowfall-accum_cm,snowdepth-accum_cm,WeaCon-day830-17_x,xxx
2007-01-31,1024.5,1028.5,,,,2.7,8.7,-4.7,74,44,1.3,2.5,315.0,4.6,315.0,6.2,,,,
2007-02-01,1017.0,1020.9,,,,5.3,9.5,0.6,76,52,1.3,2.9,292.5,5.3,292.5,0.4,,,,
2007-02-02,1018.5,1022.3,0.0,0.0,0.0,7.2,10.6,4.5,65,50,2.5,4.0,90.0,7.9,90.0,2.6,,,,
2007-02-03,1019.9,1023.8,,,,3.7,9.3,-2.0,69,42,1.4,2.4,22.5,4.2,337.5,6.7,,,,
2007-02-04,1023.1,1027.1,,,,3.4,9.9,-3.8,72,39,1.9,3.4,45.0,6.8,90.0,9.1,,,,
2007-02-05,1004.2,1008.0,25.0,7.0,1.5,3.9,6.3,2.2,95,77,2.4,5.1,270.0,11.2,270.0,,,,,
2007-02-06,989.2,992.9,0.5,0.5,0.5,6.3,10.9,2.2,56,30,6.1,10.6,292.5,24.4,270.0,7.8,,,,
2007-02-07,1006.9,1010.7,,,,6.0,11.4,2.3,43,27,4.4,7.2,270.0,15.3,292.5,8.5,,,,
2007-02-08,1017.8,1021.6,,,,3.7,9.7,-0.8,50,25,3.0,6.5,315.0,12.7,315.0,9.5,,,,
2007-02-09,1017.7,1021.6,,,,3.1,11.0,-3.0,66,33,1.7,3.5,315.0,5.8,247.5,9.3,,,,
2007-02-10,1019.7,1023.6,,,,2.6,10.8,-3.8,68,28,2.0,5.2,270.0,10.0,270.0,7.9,,,,
2007-02-11,1017.9,1021.8,,,,3.2,7.8,-2.4,66,40,1.4,2.7,45.0,6.7,90.0,2.9,,,,
2007-02-12,1012.8,1016.7,,,,3.4,11.0,-3.0,61,27,2.2,4.9,315.0,9.2,337.5,7.0,,,,
2007-02-13,1017.7,1021.6,,,,1.9,9.2,-4.6,58,25,2.0,5.0,337.5,8.7,292.5,9.6,,,,
2007-02-14,1021.2,1025.1,,,,2.7,9.8,-4.0,62,34,2.1,4.1,270.0,7.1,292.5,9.0,,,,
2007-02-15,1018.9,1022.8,,,,4.4,11.7,-1.0,74,39,1.6,2.8,292.5,5.4,315.0,7.5,,,,
2007-02-16,1014.2,1018.1,3.0,1.0,0.5,5.0,9.0,0.9,87,65,1.8,3.8,22.5,7.9,0.0,,,,,
2007-02-17,1012.5,1016.4,0.0,0.5,0.0,5.4,11.0,1.1,90,59,1.6,2.6,292.5,4.8,202.5,6.1,,,,
2007-02-18,1019.8,1023.7,,,,4.0,9.5,-0.9,61,28,1.9,4.0,292.5,7.8,315.0,9.3,,,,
2007-02-19,1024.7,1028.6,0.5,0.5,0.5,2.0,5.5,-3.6,78,53,1.3,2.3,337.5,4.2,315.0,0.1,,,,
2007-02-20,1022.9,1026.8,0.0,0.0,0.0,5.0,10.1,0.0,77,44,1.9,3.5,90.0,7.3,90.0,5.6,,,,
2007-02-21,1015.8,1019.7,1.5,1.0,1.0,5.2,10.7,0.4,83,51,1.9,4.5,315.0,7.5,315.0,5.6,,,,
2007-02-22,1017.2,1021.1,,,,4.7,11.7,-2.3,57,23,2.3,5.2,292.5,11.5,292.5,9.0,,,,
2007-02-23,1013.9,1017.8,,,,3.8,9.5,-1.4,61,34,1.5,2.9,270.0,5.0,270.0,5.1,,,,
2007-02-24,1014.1,1018.0,,,,3.6,10.9,-4.0,61,29,2.4,4.2,315.0,8.6,292.5,9.8,,,,
2007-02-25,1015.0,1018.8,0.5,0.5,0.5,5.0,11.4,-3.2,66,36,1.9,3.7,202.5,6.9,202.5,4.3,,,,
2007-02-26,1009.4,1013.2,,0.0,,8.0,15.0,1.2,65,29,2.4,5.8,292.5,11.9,315.0,9.2,,,,
2007-02-27,1015.7,1019.5,0.0,0.0,0.0,6.0,11.4,-1.1,66,35,2.0,4.0,90.0,7.5,67.5,5.0,,,,
2007-02-28,1015.1,1019.0,0.5,0.5,0.5,5.5,9.3,0.2,79,63,2.6,5.0,0.0,10.0,45.0,1.9,,,,
2007-03-01,1018.9,1022.8,,,,4.3,12.7,-3.0,72,26,1.6,2.9,112.5,5.7,112.5,9.8,,,,
2007-03-02,1011.7,1015.5,0.0,0.0,0.0,7.2,14.9,0.0,66,35,2.0,3.5,45.0,7.7,45.0,9.6,,,,
