,Precipitation,Temperature
January,25.4,0.2
February,21.5,1.3
March,31.0,4.9
April,26.8,10.1
May,67.0,14.7
June,77.7,18.2
July,74.9,20.1
August,76.2,19.6
September,41.8,14.7
October,36.0,9.5
November,30.2,4.6
December,28.1,1.2
