,Precipitation,Temperature
January,28.4,-1.1
February,29.8,0.5
March,36.3,4.4
April,37.7,10.0
May,72.3,14.5
June,80.1,18.1
July,87.4,19.9
August,67.7,19.7
September,67.6,14.7
October,44.2,9.5
November,40.6,4.9
December,35.5,0.2
